dataset	fs_method	n_features	integration_method	task	metric_name	ValueMeanRaw	ValueSDRaw	OrientedMean	OrientedSD	NSeeds	EffectiveFeaturesMin	EffectiveFeaturesMax	RuntimeMean
E8p5Embryo	anticor	10000	scvi	integration_eval	ILL					1	10000	10000	128.1665836927
E8p5Embryo	anticor	10000	scvi	integration_eval	bASW	0.9539044835		0.9539044835		1	10000	10000	128.1665836927
E8p5Embryo	anticor	10000	scvi	integration_eval	dASW					1	10000	10000	128.1665836927
E8p5Embryo	anticor	10000	scvi	integration_eval	dLISI					1	10000	10000	128.1665836927
E8p5Embryo	anticor	10000	scvi	integration_eval	iLISI	0.506682346		0.506682346		1	10000	10000	128.1665836927
E8p5Embryo	anticor	200	cellcharter	clustering_eval	CHAOS	0.0545784723		-0.0545784723		1	200	200	51.4106990173
E8p5Embryo	anticor	200	cellcharter	clustering_eval	PAS	0.12325		-0.12325		1	200	200	51.4106990173
E8p5Embryo	anticor	200	cellcharter	clustering_eval	silhouette	0.0641361699		0.0641361699		1	200	200	51.4106990173
E8p5Embryo	anticor	200	cellcharter	integration_eval	GC					1	200	200	51.7274918612
E8p5Embryo	anticor	200	cellcharter	integration_eval	ILL					1	200	200	51.7274918612
E8p5Embryo	anticor	200	cellcharter	integration_eval	bASW	0.993793135		0.993793135		1	200	200	51.7274918612
E8p5Embryo	anticor	200	cellcharter	integration_eval	dASW					1	200	200	51.7274918612
E8p5Embryo	anticor	200	cellcharter	integration_eval	dLISI					1	200	200	51.7274918612
E8p5Embryo	anticor	200	cellcharter	integration_eval	iLISI	0.1903970612		0.1903970612		1	200	200	51.7274918612
E8p5Embryo	anticor	200	scvi	clustering_eval	CHAOS	0.0983412908		-0.0983412908		1	200	200	33.7883579526
E8p5Embryo	anticor	200	scvi	clustering_eval	PAS	0.59475		-0.59475		1	200	200	33.7883579526
E8p5Embryo	anticor	200	scvi	clustering_eval	silhouette	0.1324116886		0.1324116886		1	200	200	33.7883579526
E8p5Embryo	anticor	200	scvi	integration_eval	GC					1	200	200	33.9625104303
E8p5Embryo	anticor	200	scvi	integration_eval	ILL					1	200	200	33.9625104303
E8p5Embryo	anticor	200	scvi	integration_eval	bASW	0.9770050943		0.9770050943		1	200	200	33.9625104303
E8p5Embryo	anticor	200	scvi	integration_eval	dASW					1	200	200	33.9625104303
E8p5Embryo	anticor	200	scvi	integration_eval	dLISI					1	200	200	33.9625104303
E8p5Embryo	anticor	200	scvi	integration_eval	iLISI	0.4940233366		0.4940233366		1	200	200	33.9625104303
E8p5Embryo	anticor	2000	cellcharter	clustering_eval	CHAOS	0.0575433973	0.0011019678478966035	-0.0575433973	0.0011019678478966035	3	2000	2000	60.08635698816666
E8p5Embryo	anticor	2000	cellcharter	clustering_eval	PAS	0.18730555556666664	0.0365312208034164	-0.18730555556666664	0.0365312208034164	3	2000	2000	60.08635698816666
E8p5Embryo	anticor	2000	cellcharter	clustering_eval	silhouette	0.07855124773333333	0.007539126482140132	0.07855124773333333	0.007539126482140132	3	2000	2000	60.08635698816666
E8p5Embryo	anticor	2000	cellcharter	integration_eval	GC					3	2000	2000	60.5504857547
E8p5Embryo	anticor	2000	cellcharter	integration_eval	ILL					3	2000	2000	60.5504857547
E8p5Embryo	anticor	2000	cellcharter	integration_eval	bASW	0.9863923130000001	0.002106019594492139	0.9863923130000001	0.002106019594492139	3	2000	2000	60.5504857547
E8p5Embryo	anticor	2000	cellcharter	integration_eval	dASW					3	2000	2000	60.5504857547
E8p5Embryo	anticor	2000	cellcharter	integration_eval	dLISI					3	2000	2000	60.5504857547
E8p5Embryo	anticor	2000	cellcharter	integration_eval	iLISI	0.2025783052	0.009857458810023527	0.2025783052	0.009857458810023527	3	2000	2000	60.5504857547
E8p5Embryo	anticor	2000	scvi	clustering_eval	CHAOS	0.09953068293333334	0.0014290462648703377	-0.09953068293333334	0.0014290462648703377	3	2000	2000	41.3573367658
E8p5Embryo	anticor	2000	scvi	clustering_eval	PAS	0.6358611111	0.02406794973880472	-0.6358611111	0.02406794973880472	3	2000	2000	41.3573367658
E8p5Embryo	anticor	2000	scvi	clustering_eval	silhouette	0.16173219676666667	0.007456529020073901	0.16173219676666667	0.007456529020073901	3	2000	2000	41.3573367658
E8p5Embryo	anticor	2000	scvi	integration_eval	GC					3	2000	2000	41.550393379266666
E8p5Embryo	anticor	2000	scvi	integration_eval	ILL					3	2000	2000	41.550393379266666
E8p5Embryo	anticor	2000	scvi	integration_eval	bASW	0.9730794895333332	0.002517690623449694	0.9730794895333332	0.002517690623449694	3	2000	2000	41.550393379266666
E8p5Embryo	anticor	2000	scvi	integration_eval	dASW					3	2000	2000	41.550393379266666
E8p5Embryo	anticor	2000	scvi	integration_eval	dLISI					3	2000	2000	41.550393379266666
E8p5Embryo	anticor	2000	scvi	integration_eval	iLISI	0.5029238572333333	0.011544923386773378	0.5029238572333333	0.011544923386773378	3	2000	2000	41.550393379266666
E8p5Embryo	anticor	500	cellcharter	clustering_eval	CHAOS	0.0544740293		-0.0544740293		1	500	500	54.3533982411
E8p5Embryo	anticor	500	cellcharter	clustering_eval	PAS	0.1339166667		-0.1339166667		1	500	500	54.3533982411
E8p5Embryo	anticor	500	cellcharter	clustering_eval	silhouette	0.06224427		0.06224427		1	500	500	54.3533982411
E8p5Embryo	anticor	500	cellcharter	integration_eval	GC					1	500	500	54.5279855281
E8p5Embryo	anticor	500	cellcharter	integration_eval	ILL					1	500	500	54.5279855281
E8p5Embryo	anticor	500	cellcharter	integration_eval	bASW	0.9899657806		0.9899657806		1	500	500	54.5279855281
E8p5Embryo	anticor	500	cellcharter	integration_eval	dASW					1	500	500	54.5279855281
E8p5Embryo	anticor	500	cellcharter	integration_eval	dLISI					1	500	500	54.5279855281
E8p5Embryo	anticor	500	cellcharter	integration_eval	iLISI	0.1846783182		0.1846783182		1	500	500	54.5279855281
E8p5Embryo	anticor	500	scvi	clustering_eval	CHAOS	0.100520424		-0.100520424		1	500	500	37.0655450812
E8p5Embryo	anticor	500	scvi	clustering_eval	PAS	0.6259166667		-0.6259166667		1	500	500	37.0655450812
E8p5Embryo	anticor	500	scvi	clustering_eval	silhouette	0.1565261781		0.1565261781		1	500	500	37.0655450812
E8p5Embryo	anticor	500	scvi	integration_eval	GC					1	500	500	37.2463754425
E8p5Embryo	anticor	500	scvi	integration_eval	ILL					1	500	500	37.2463754425
E8p5Embryo	anticor	500	scvi	integration_eval	bASW	0.9749979191		0.9749979191		1	500	500	37.2463754425
E8p5Embryo	anticor	500	scvi	integration_eval	dASW					1	500	500	37.2463754425
E8p5Embryo	anticor	500	scvi	integration_eval	dLISI					1	500	500	37.2463754425
E8p5Embryo	anticor	500	scvi	integration_eval	iLISI	0.4943782985		0.4943782985		1	500	500	37.2463754425
E8p5Embryo	anticor	5000	cellcharter	clustering_eval	CHAOS	0.067220606		-0.067220606		1	5000	5000	96.3705505542
E8p5Embryo	anticor	5000	cellcharter	clustering_eval	PAS	0.3691666667		-0.3691666667		1	5000	5000	96.3705505542
E8p5Embryo	anticor	5000	cellcharter	clustering_eval	silhouette	0.0832685232		0.0832685232		1	5000	5000	96.3705505542
E8p5Embryo	anticor	5000	cellcharter	integration_eval	GC					1	5000	5000	96.9740730515
E8p5Embryo	anticor	5000	cellcharter	integration_eval	ILL					1	5000	5000	96.9740730515
E8p5Embryo	anticor	5000	cellcharter	integration_eval	bASW	0.9830537774		0.9830537774		1	5000	5000	96.9740730515
E8p5Embryo	anticor	5000	cellcharter	integration_eval	dASW					1	5000	5000	96.9740730515
E8p5Embryo	anticor	5000	cellcharter	integration_eval	dLISI					1	5000	5000	96.9740730515
E8p5Embryo	anticor	5000	cellcharter	integration_eval	iLISI	0.2074050895		0.2074050895		1	5000	5000	96.9740730515
E8p5Embryo	anticor	5000	scvi	clustering_eval	CHAOS	0.094019611		-0.094019611		1	5000	5000	60.0090828342
E8p5Embryo	anticor	5000	scvi	clustering_eval	PAS	0.6539166667		-0.6539166667		1	5000	5000	60.0090828342
E8p5Embryo	anticor	5000	scvi	clustering_eval	silhouette	0.2146734595		0.2146734595		1	5000	5000	60.0090828342
E8p5Embryo	anticor	5000	scvi	integration_eval	GC					1	5000	5000	60.2496203436
E8p5Embryo	anticor	5000	scvi	integration_eval	ILL					1	5000	5000	60.2496203436
E8p5Embryo	anticor	5000	scvi	integration_eval	bASW	0.963924475		0.963924475		1	5000	5000	60.2496203436
E8p5Embryo	anticor	5000	scvi	integration_eval	dASW					1	5000	5000	60.2496203436
E8p5Embryo	anticor	5000	scvi	integration_eval	dLISI					1	5000	5000	60.2496203436
E8p5Embryo	anticor	5000	scvi	integration_eval	iLISI	0.4990269931		0.4990269931		1	5000	5000	60.2496203436
E8p5Embryo	dubstepr	100	cellcharter	clustering_eval	CHAOS	0.0591962373		-0.0591962373		1	100	100	114.0812588828
E8p5Embryo	dubstepr	100	cellcharter	clustering_eval	PAS	0.2150833333		-0.2150833333		1	100	100	114.0812588828
E8p5Embryo	dubstepr	100	cellcharter	clustering_eval	silhouette	0.0472400002		0.0472400002		1	100	100	114.0812588828
E8p5Embryo	dubstepr	100	cellcharter	integration_eval	GC					1	100	100	114.5344789401
E8p5Embryo	dubstepr	100	cellcharter	integration_eval	ILL					1	100	100	114.5344789401
E8p5Embryo	dubstepr	100	cellcharter	integration_eval	bASW	0.9994702078		0.9994702078		1	100	100	114.5344789401
E8p5Embryo	dubstepr	100	cellcharter	integration_eval	dASW					1	100	100	114.5344789401
E8p5Embryo	dubstepr	100	cellcharter	integration_eval	dLISI					1	100	100	114.5344789401
E8p5Embryo	dubstepr	100	cellcharter	integration_eval	iLISI	0.2388330959		0.2388330959		1	100	100	114.5344789401
E8p5Embryo	dubstepr	100	scvi	clustering_eval	CHAOS	0.1063304015		-0.1063304015		1	100	100	97.3018185133
E8p5Embryo	dubstepr	100	scvi	clustering_eval	PAS	0.721		-0.721		1	100	100	97.3018185133
E8p5Embryo	dubstepr	100	scvi	clustering_eval	silhouette	0.1144413725		0.1144413725		1	100	100	97.3018185133
E8p5Embryo	dubstepr	100	scvi	integration_eval	GC					1	100	100	97.4942442179
E8p5Embryo	dubstepr	100	scvi	integration_eval	ILL					1	100	100	97.4942442179
E8p5Embryo	dubstepr	100	scvi	integration_eval	bASW	0.9808521848		0.9808521848		1	100	100	97.4942442179
E8p5Embryo	dubstepr	100	scvi	integration_eval	dASW					1	100	100	97.4942442179
E8p5Embryo	dubstepr	100	scvi	integration_eval	dLISI					1	100	100	97.4942442179
E8p5Embryo	dubstepr	100	scvi	integration_eval	iLISI	0.5289400851		0.5289400851		1	100	100	97.4942442179
E8p5Embryo	dubstepr	1000	cellcharter	clustering_eval	CHAOS	0.0663929684		-0.0663929684		1	1000	1000	139.2330197506
E8p5Embryo	dubstepr	1000	cellcharter	clustering_eval	PAS	0.3473333333		-0.3473333333		1	1000	1000	139.2330197506
E8p5Embryo	dubstepr	1000	cellcharter	clustering_eval	silhouette	0.067928873		0.067928873		1	1000	1000	139.2330197506
E8p5Embryo	dubstepr	1000	cellcharter	integration_eval	GC					1	1000	1000	139.5393330278
E8p5Embryo	dubstepr	1000	cellcharter	integration_eval	ILL					1	1000	1000	139.5393330278
E8p5Embryo	dubstepr	1000	cellcharter	integration_eval	bASW	0.989464934		0.989464934		1	1000	1000	139.5393330278
E8p5Embryo	dubstepr	1000	cellcharter	integration_eval	dASW					1	1000	1000	139.5393330278
E8p5Embryo	dubstepr	1000	cellcharter	integration_eval	dLISI					1	1000	1000	139.5393330278
E8p5Embryo	dubstepr	1000	cellcharter	integration_eval	iLISI	0.1915147011		0.1915147011		1	1000	1000	139.5393330278
E8p5Embryo	dubstepr	1000	scvi	clustering_eval	CHAOS	0.1051769503		-0.1051769503		1	1000	1000	123.9143981785
E8p5Embryo	dubstepr	1000	scvi	clustering_eval	PAS	0.7426666667		-0.7426666667		1	1000	1000	123.9143981785
E8p5Embryo	dubstepr	1000	scvi	clustering_eval	silhouette	0.1582839787		0.1582839787		1	1000	1000	123.9143981785
E8p5Embryo	dubstepr	1000	scvi	integration_eval	GC					1	1000	1000	124.1922558444
E8p5Embryo	dubstepr	1000	scvi	integration_eval	ILL					1	1000	1000	124.1922558444
E8p5Embryo	dubstepr	1000	scvi	integration_eval	bASW	0.9756416902		0.9756416902		1	1000	1000	124.1922558444
E8p5Embryo	dubstepr	1000	scvi	integration_eval	dASW					1	1000	1000	124.1922558444
E8p5Embryo	dubstepr	1000	scvi	integration_eval	dLISI					1	1000	1000	124.1922558444
E8p5Embryo	dubstepr	1000	scvi	integration_eval	iLISI	0.5412888626		0.5412888626		1	1000	1000	124.1922558444
E8p5Embryo	dubstepr	10000	cellcharter	clustering_eval	CHAOS	0.0656120123		-0.0656120123		1	1257	1257	146.998459517
E8p5Embryo	dubstepr	10000	cellcharter	clustering_eval	PAS	0.3384166667		-0.3384166667		1	1257	1257	146.998459517
E8p5Embryo	dubstepr	10000	cellcharter	clustering_eval	silhouette	0.081172958		0.081172958		1	1257	1257	146.998459517
E8p5Embryo	dubstepr	10000	cellcharter	integration_eval	GC					1	1257	1257	147.1844085641
E8p5Embryo	dubstepr	10000	cellcharter	integration_eval	ILL					1	1257	1257	147.1844085641
E8p5Embryo	dubstepr	10000	cellcharter	integration_eval	bASW	0.9861409301		0.9861409301		1	1257	1257	147.1844085641
E8p5Embryo	dubstepr	10000	cellcharter	integration_eval	dASW					1	1257	1257	147.1844085641
E8p5Embryo	dubstepr	10000	cellcharter	integration_eval	dLISI					1	1257	1257	147.1844085641
E8p5Embryo	dubstepr	10000	cellcharter	integration_eval	iLISI	0.1964808737		0.1964808737		1	1257	1257	147.1844085641
E8p5Embryo	dubstepr	10000	scvi	clustering_eval	CHAOS	0.1059370144		-0.1059370144		1	1257	1257	130.5749363517
E8p5Embryo	dubstepr	10000	scvi	clustering_eval	PAS	0.752		-0.752		1	1257	1257	130.5749363517
E8p5Embryo	dubstepr	10000	scvi	clustering_eval	silhouette	0.1586287171		0.1586287171		1	1257	1257	130.5749363517
E8p5Embryo	dubstepr	10000	scvi	integration_eval	GC					1	1257	1257	130.7635064749
E8p5Embryo	dubstepr	10000	scvi	integration_eval	ILL					1	1257	1257	130.7635064749
E8p5Embryo	dubstepr	10000	scvi	integration_eval	bASW	0.9791307077		0.9791307077		1	1257	1257	130.7635064749
E8p5Embryo	dubstepr	10000	scvi	integration_eval	dASW					1	1257	1257	130.7635064749
E8p5Embryo	dubstepr	10000	scvi	integration_eval	dLISI					1	1257	1257	130.7635064749
E8p5Embryo	dubstepr	10000	scvi	integration_eval	iLISI	0.5445472609		0.5445472609		1	1257	1257	130.7635064749
E8p5Embryo	dubstepr	200	cellcharter	clustering_eval	CHAOS	0.0569735373		-0.0569735373		1	200	200	114.5886526164
E8p5Embryo	dubstepr	200	cellcharter	clustering_eval	PAS	0.1573333333		-0.1573333333		1	200	200	114.5886526164
E8p5Embryo	dubstepr	200	cellcharter	clustering_eval	silhouette	0.0599430129		0.0599430129		1	200	200	114.5886526164
E8p5Embryo	dubstepr	200	cellcharter	integration_eval	GC					1	200	200	114.7629134264
E8p5Embryo	dubstepr	200	cellcharter	integration_eval	ILL					1	200	200	114.7629134264
E8p5Embryo	dubstepr	200	cellcharter	integration_eval	bASW	0.9956680294		0.9956680294		1	200	200	114.7629134264
E8p5Embryo	dubstepr	200	cellcharter	integration_eval	dASW					1	200	200	114.7629134264
E8p5Embryo	dubstepr	200	cellcharter	integration_eval	dLISI					1	200	200	114.7629134264
E8p5Embryo	dubstepr	200	cellcharter	integration_eval	iLISI	0.2210809775		0.2210809775		1	200	200	114.7629134264
E8p5Embryo	dubstepr	200	scvi	clustering_eval	CHAOS	0.1063945282		-0.1063945282		1	200	200	100.4999719523
E8p5Embryo	dubstepr	200	scvi	clustering_eval	PAS	0.69475		-0.69475		1	200	200	100.4999719523
E8p5Embryo	dubstepr	200	scvi	clustering_eval	silhouette	0.1177558824		0.1177558824		1	200	200	100.4999719523
E8p5Embryo	dubstepr	200	scvi	integration_eval	GC					1	200	200	100.6820290042
E8p5Embryo	dubstepr	200	scvi	integration_eval	ILL					1	200	200	100.6820290042
E8p5Embryo	dubstepr	200	scvi	integration_eval	bASW	0.9791388512		0.9791388512		1	200	200	100.6820290042
E8p5Embryo	dubstepr	200	scvi	integration_eval	dASW					1	200	200	100.6820290042
E8p5Embryo	dubstepr	200	scvi	integration_eval	dLISI					1	200	200	100.6820290042
E8p5Embryo	dubstepr	200	scvi	integration_eval	iLISI	0.5200664105		0.5200664105		1	200	200	100.6820290042
E8p5Embryo	dubstepr	2000	cellcharter	clustering_eval	CHAOS	0.06759551466666666	0.0017830106091239624	-0.06759551466666666	0.0017830106091239624	3	1235	1257	139.72630912096665
E8p5Embryo	dubstepr	2000	cellcharter	clustering_eval	PAS	0.37825	0.039104915827027305	-0.37825	0.039104915827027305	3	1235	1257	139.72630912096665
E8p5Embryo	dubstepr	2000	cellcharter	clustering_eval	silhouette	0.0758072709	0.004661905236555965	0.0758072709	0.004661905236555965	3	1235	1257	139.72630912096665
E8p5Embryo	dubstepr	2000	cellcharter	integration_eval	GC					3	1235	1257	140.39631558273334
E8p5Embryo	dubstepr	2000	cellcharter	integration_eval	ILL					3	1235	1257	140.39631558273334
E8p5Embryo	dubstepr	2000	cellcharter	integration_eval	bASW	0.9878572411666667	0.001749021765038481	0.9878572411666667	0.001749021765038481	3	1235	1257	140.39631558273334
E8p5Embryo	dubstepr	2000	cellcharter	integration_eval	dASW					3	1235	1257	140.39631558273334
E8p5Embryo	dubstepr	2000	cellcharter	integration_eval	dLISI					3	1235	1257	140.39631558273334
E8p5Embryo	dubstepr	2000	cellcharter	integration_eval	iLISI	0.2003469796	0.0061842522170059535	0.2003469796	0.0061842522170059535	3	1235	1257	140.39631558273334
E8p5Embryo	dubstepr	2000	scvi	clustering_eval	CHAOS	0.10431783856666667	0.001520073137156922	-0.10431783856666667	0.001520073137156922	3	1235	1257	124.19589498016667
E8p5Embryo	dubstepr	2000	scvi	clustering_eval	PAS	0.7431111111	0.019270972210286372	-0.7431111111	0.019270972210286372	3	1235	1257	124.19589498016667
E8p5Embryo	dubstepr	2000	scvi	clustering_eval	silhouette	0.16116118433333335	0.002491332535221743	0.16116118433333335	0.002491332535221743	3	1235	1257	124.19589498016667
E8p5Embryo	dubstepr	2000	scvi	integration_eval	GC					3	1235	1257	124.07708405143335
E8p5Embryo	dubstepr	2000	scvi	integration_eval	ILL					3	1235	1257	124.07708405143335
E8p5Embryo	dubstepr	2000	scvi	integration_eval	bASW	0.9779186186666666	0.001072550461632826	0.9779186186666666	0.001072550461632826	3	1235	1257	124.07708405143335
E8p5Embryo	dubstepr	2000	scvi	integration_eval	dASW					3	1235	1257	124.07708405143335
E8p5Embryo	dubstepr	2000	scvi	integration_eval	dLISI					3	1235	1257	124.07708405143335
E8p5Embryo	dubstepr	2000	scvi	integration_eval	iLISI	0.5449365926	0.007757109867951133	0.5449365926	0.007757109867951133	3	1235	1257	124.07708405143335
E8p5Embryo	dubstepr	500	cellcharter	clustering_eval	CHAOS	0.0624409221		-0.0624409221		1	500	500	122.7539532427
E8p5Embryo	dubstepr	500	cellcharter	clustering_eval	PAS	0.2898333333		-0.2898333333		1	500	500	122.7539532427
E8p5Embryo	dubstepr	500	cellcharter	clustering_eval	silhouette	0.0653849989		0.0653849989		1	500	500	122.7539532427
E8p5Embryo	dubstepr	500	cellcharter	integration_eval	GC					1	500	500	122.9204218592
E8p5Embryo	dubstepr	500	cellcharter	integration_eval	ILL					1	500	500	122.9204218592
E8p5Embryo	dubstepr	500	cellcharter	integration_eval	bASW	0.992828907		0.992828907		1	500	500	122.9204218592
E8p5Embryo	dubstepr	500	cellcharter	integration_eval	dASW					1	500	500	122.9204218592
E8p5Embryo	dubstepr	500	cellcharter	integration_eval	dLISI					1	500	500	122.9204218592
E8p5Embryo	dubstepr	500	cellcharter	integration_eval	iLISI	0.194799343		0.194799343		1	500	500	122.9204218592
E8p5Embryo	dubstepr	500	scvi	clustering_eval	CHAOS	0.109903787		-0.109903787		1	500	500	109.1210294524
E8p5Embryo	dubstepr	500	scvi	clustering_eval	PAS	0.73		-0.73		1	500	500	109.1210294524
E8p5Embryo	dubstepr	500	scvi	clustering_eval	silhouette	0.1394863576		0.1394863576		1	500	500	109.1210294524
E8p5Embryo	dubstepr	500	scvi	integration_eval	GC					1	500	500	109.3223437881
E8p5Embryo	dubstepr	500	scvi	integration_eval	ILL					1	500	500	109.3223437881
E8p5Embryo	dubstepr	500	scvi	integration_eval	bASW	0.9780022353		0.9780022353		1	500	500	109.3223437881
E8p5Embryo	dubstepr	500	scvi	integration_eval	dASW					1	500	500	109.3223437881
E8p5Embryo	dubstepr	500	scvi	integration_eval	dLISI					1	500	500	109.3223437881
E8p5Embryo	dubstepr	500	scvi	integration_eval	iLISI	0.5301138981		0.5301138981		1	500	500	109.3223437881
E8p5Embryo	dubstepr	5000	cellcharter	clustering_eval	CHAOS	0.0656120123		-0.0656120123		1	1257	1257	145.0926782209
E8p5Embryo	dubstepr	5000	cellcharter	clustering_eval	PAS	0.3384166667		-0.3384166667		1	1257	1257	145.0926782209
E8p5Embryo	dubstepr	5000	cellcharter	clustering_eval	silhouette	0.081172958		0.081172958		1	1257	1257	145.0926782209
E8p5Embryo	dubstepr	5000	cellcharter	integration_eval	GC					1	1257	1257	145.5871446328
E8p5Embryo	dubstepr	5000	cellcharter	integration_eval	ILL					1	1257	1257	145.5871446328
E8p5Embryo	dubstepr	5000	cellcharter	integration_eval	bASW	0.9861409301		0.9861409301		1	1257	1257	145.5871446328
