dataset	fs_method	n_features	integration_method	task	metric_name	ValueMeanRaw	ValueSDRaw	OrientedMean	OrientedSD	NSeeds	EffectiveFeaturesMin	EffectiveFeaturesMax	RuntimeMean	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
STOmics0224	scanpy_seurat_v3	100	scvi	integration_eval	GC	0.6805137625		0.6805137625		1	100	100	21.7679016124	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5527619690425197
STOmics0224	scanpy_seurat_v3	100	scvi	integration_eval	ILL	0.0552486188		0.0552486188		1	100	100	21.7679016124	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.23480662994696136
STOmics0224	scanpy_seurat_v3	100	scvi	integration_eval	bASW	0.9837862791		0.9837862791		1	100	100	21.7679016124	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.9158717142907716
STOmics0224	scanpy_seurat_v3	100	scvi	integration_eval	dASW	0.4882334853		0.4882334853		1	100	100	21.7679016124	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.9169965589925355
STOmics0224	scanpy_seurat_v3	100	scvi	integration_eval	dLISI	0.604026885		0.604026885		1	100	100	21.7679016124	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.26624636100366517
STOmics0224	scanpy_seurat_v3	100	scvi	integration_eval	iLISI	0.5451342557		0.5451342557		1	100	100	21.7679016124	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.8638393277353328
STOmics0224	scanpy_seurat_v3	1000	cellcharter	clustering_eval	CHAOS	0.0741508662		-0.0741508662		1	1000	1000	38.7387031754	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.9742662191540888
STOmics0224	scanpy_seurat_v3	1000	cellcharter	clustering_eval	PAS	0.1190833333		-0.1190833333		1	1000	1000	38.7387031754	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9427466863380982
STOmics0224	scanpy_seurat_v3	1000	cellcharter	clustering_eval	ari	0.0562586532		0.0562586532		1	1000	1000	38.7387031754	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.6826028626870899
STOmics0224	scanpy_seurat_v3	1000	cellcharter	clustering_eval	nmi	0.086944701		0.086944701		1	1000	1000	38.7387031754	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.7565879174149688
STOmics0224	scanpy_seurat_v3	1000	cellcharter	clustering_eval	silhouette	0.057296399		0.057296399		1	1000	1000	38.7387031754	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.14688586264045028
STOmics0224	scanpy_seurat_v3	1000	cellcharter	integration_eval	GC	0.8422381827		0.8422381827		1	1000	1000	40.556242804	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.8479370835507035
STOmics0224	scanpy_seurat_v3	1000	cellcharter	integration_eval	ILL	0.1357466063		0.1357466063		1	1000	1000	40.556242804	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.5769230768903846
STOmics0224	scanpy_seurat_v3	1000	cellcharter	integration_eval	bASW	0.9489601984		0.9489601984		1	1000	1000	40.556242804	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.669062347634937
STOmics0224	scanpy_seurat_v3	1000	cellcharter	integration_eval	dASW	0.4878329663		0.4878329663		1	1000	1000	40.556242804	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.9131920485087811
STOmics0224	scanpy_seurat_v3	1000	cellcharter	integration_eval	dLISI	0.7150760631		0.7150760631		1	1000	1000	40.556242804	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.7432112545230439
STOmics0224	scanpy_seurat_v3	1000	cellcharter	integration_eval	iLISI	0.0873047077		0.0873047077		1	1000	1000	40.556242804	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.08864548437016329
STOmics0224	scanpy_seurat_v3	1000	scvi	clustering_eval	CHAOS	0.1103633288		-0.1103633288		1	1000	1000	21.0989646539	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.3626945352848297
STOmics0224	scanpy_seurat_v3	1000	scvi	clustering_eval	PAS	0.617		-0.617		1	1000	1000	21.0989646539	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.3927650957066556
STOmics0224	scanpy_seurat_v3	1000	scvi	clustering_eval	ari	0.0409794822		0.0409794822		1	1000	1000	21.0989646539	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.47995496590500897
STOmics0224	scanpy_seurat_v3	1000	scvi	clustering_eval	nmi	0.0573691109		0.0573691109		1	1000	1000	21.0989646539	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.4794959420996714
STOmics0224	scanpy_seurat_v3	1000	scvi	clustering_eval	silhouette	0.1909493208		0.1909493208		1	1000	1000	21.0989646539	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.4375629948168683
STOmics0224	scanpy_seurat_v3	1000	scvi	integration_eval	GC	0.6783575931		0.6783575931		1	1000	1000	22.2771636909	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.548826585946034
STOmics0224	scanpy_seurat_v3	1000	scvi	integration_eval	ILL	0.1169590643		0.1169590643		1	1000	1000	22.2771636909	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.4970760233744152
STOmics0224	scanpy_seurat_v3	1000	scvi	integration_eval	bASW	0.9667681088		0.9667681088		1	1000	1000	22.2771636909	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.7952654402295004
STOmics0224	scanpy_seurat_v3	1000	scvi	integration_eval	dASW	0.4734248836		0.4734248836		1	1000	1000	22.2771636909	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.7763303723262439
STOmics0224	scanpy_seurat_v3	1000	scvi	integration_eval	dLISI	0.6339642083		0.6339642083		1	1000	1000	22.2771636909	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.39482950285439905
STOmics0224	scanpy_seurat_v3	1000	scvi	integration_eval	iLISI	0.5085096331		0.5085096331		1	1000	1000	22.2771636909	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.8018267685217173
STOmics0224	scanpy_seurat_v3	10000	cellcharter	clustering_eval	CHAOS	0.0755479563		-0.0755479563		1	10000	10000	114.8323370581	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.9506715590943207
STOmics0224	scanpy_seurat_v3	10000	cellcharter	clustering_eval	PAS	0.15475		-0.15475		1	10000	10000	114.8323370581	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.903350515460359
STOmics0224	scanpy_seurat_v3	10000	cellcharter	clustering_eval	ari	0.0546202003		0.0546202003		1	10000	10000	114.8323370581	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.6608720348717915
STOmics0224	scanpy_seurat_v3	10000	cellcharter	clustering_eval	nmi	0.0763296375		0.0763296375		1	10000	10000	114.8323370581	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.6571360078041335
STOmics0224	scanpy_seurat_v3	10000	cellcharter	clustering_eval	silhouette	0.1154686064		0.1154686064		1	10000	10000	114.8323370581	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.27340259113148285
STOmics0224	scanpy_seurat_v3	10000	cellcharter	integration_eval	GC	0.8103805731		0.8103805731		1	10000	10000	116.5576943196	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.789791421009401
STOmics0224	scanpy_seurat_v3	10000	cellcharter	integration_eval	ILL	0.1271676301		0.1271676301		1	10000	10000	116.5576943196	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.5404624280330925
STOmics0224	scanpy_seurat_v3	10000	cellcharter	integration_eval	bASW	0.9637422117		0.9637422117		1	10000	10000	116.5576943196	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.7738211739840388
STOmics0224	scanpy_seurat_v3	10000	cellcharter	integration_eval	dASW	0.4753232542		0.4753232542		1	10000	10000	116.5576943196	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.7943629022430555
STOmics0224	scanpy_seurat_v3	10000	cellcharter	integration_eval	dLISI	0.745731947		0.745731947		1	10000	10000	116.5576943196	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.8748806702744958
STOmics0224	scanpy_seurat_v3	10000	cellcharter	integration_eval	iLISI	0.0824152993		0.0824152993		1	10000	10000	116.5576943196	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.08036677167908564
STOmics0224	scanpy_seurat_v3	10000	scvi	clustering_eval	CHAOS	0.1082668885		-0.1082668885		1	10000	10000	95.8021830758	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.3981001230948774
STOmics0224	scanpy_seurat_v3	10000	scvi	clustering_eval	PAS	0.7460833333		-0.7460833333		1	10000	10000	95.8021830758	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.2501840942654707
STOmics0224	scanpy_seurat_v3	10000	scvi	clustering_eval	ari	0.0421986124		0.0421986124		1	10000	10000	95.8021830758	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.49612430983954037
STOmics0224	scanpy_seurat_v3	10000	scvi	clustering_eval	nmi	0.0804945428		0.0804945428		1	10000	10000	95.8021830758	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.6961567621720455
STOmics0224	scanpy_seurat_v3	10000	scvi	clustering_eval	silhouette	0.3795990348		0.3795990348		1	10000	10000	95.8021830758	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.8478507544326216
STOmics0224	scanpy_seurat_v3	10000	scvi	integration_eval	GC	0.574425585		0.574425585		1	10000	10000	97.1314084642	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.3591326463786872
STOmics0224	scanpy_seurat_v3	10000	scvi	integration_eval	ILL	0.0754716981		0.0754716981		1	10000	10000	97.1314084642	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.3207547169891509
STOmics0224	scanpy_seurat_v3	10000	scvi	integration_eval	bASW	0.906900151		0.906900151		1	10000	10000	97.1314084642	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.37098649609909706
STOmics0224	scanpy_seurat_v3	10000	scvi	integration_eval	dASW	0.4109287933		0.4109287933		1	10000	10000	97.1314084642	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.18268305287316983
STOmics0224	scanpy_seurat_v3	10000	scvi	integration_eval	dLISI	0.714161184		0.714161184		1	10000	10000	97.1314084642	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.7392817773312209
STOmics0224	scanpy_seurat_v3	10000	scvi	integration_eval	iLISI	0.1122443115		0.1122443115		1	10000	10000	97.1314084642	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.13087305007923933
STOmics0224	scanpy_seurat_v3	200	cellcharter	clustering_eval	CHAOS	0.0764047486		-0.0764047486		1	200	200	36.679549817	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.9362016812673093
STOmics0224	scanpy_seurat_v3	200	cellcharter	clustering_eval	PAS	0.1445833333		-0.1445833333		1	200	200	36.679549817	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9145802651294029
STOmics0224	scanpy_seurat_v3	200	cellcharter	clustering_eval	ari	0.0505964239		0.0505964239		1	200	200	36.679549817	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.6075046221645594
STOmics0224	scanpy_seurat_v3	200	cellcharter	clustering_eval	nmi	0.0852552555		0.0852552555		1	200	200	36.679549817	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.7407596012529004
STOmics0224	scanpy_seurat_v3	200	cellcharter	clustering_eval	silhouette	0.0381992832		0.0381992832		1	200	200	36.679549817	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.10535220382607964
STOmics0224	scanpy_seurat_v3	200	cellcharter	integration_eval	GC	0.7714492868		0.7714492868		1	200	200	38.6005959194	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.7187350717126028
STOmics0224	scanpy_seurat_v3	200	cellcharter	integration_eval	ILL	0.11		0.11		1	200	200	38.6005959194	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.4675000000935
STOmics0224	scanpy_seurat_v3	200	cellcharter	integration_eval	bASW	0.9516459177		0.9516459177		1	200	200	38.6005959194	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.6880958037725476
STOmics0224	scanpy_seurat_v3	200	cellcharter	integration_eval	dASW	0.4913075157		0.4913075157		1	200	200	38.6005959194	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.9461966241184855
STOmics0224	scanpy_seurat_v3	200	cellcharter	integration_eval	dLISI	0.685862739		0.685862739		1	200	200	38.6005959194	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.6177377457848141
STOmics0224	scanpy_seurat_v3	200	cellcharter	integration_eval	iLISI	0.1146228808		0.1146228808		1	200	200	38.6005959194	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.13490042726673662
STOmics0224	scanpy_seurat_v3	200	scvi	clustering_eval	CHAOS	0.1198186947		-0.1198186947		1	200	200	20.5929357782	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.20300823863780243
STOmics0224	scanpy_seurat_v3	200	scvi	clustering_eval	PAS	0.7876666667		-0.7876666667		1	200	200	20.5929357782	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.20425257725347035
STOmics0224	scanpy_seurat_v3	200	scvi	clustering_eval	ari	0.0297966229		0.0297966229		1	200	200	20.5929357782	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.3316365187094815
STOmics0224	scanpy_seurat_v3	200	scvi	clustering_eval	nmi	0.0454832628		0.0454832628		1	200	200	20.5929357782	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.36813812583325733
STOmics0224	scanpy_seurat_v3	200	scvi	clustering_eval	silhouette	0.0863929838		0.0863929838		1	200	200	20.5929357782	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.21016702186903932
STOmics0224	scanpy_seurat_v3	200	scvi	integration_eval	GC	0.6940724915		0.6940724915		1	200	200	21.7534465631	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5775090009391934
STOmics0224	scanpy_seurat_v3	200	scvi	integration_eval	ILL	0.0454545455		0.0454545455		1	200	200	21.7534465631	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.19318181841363635
STOmics0224	scanpy_seurat_v3	200	scvi	integration_eval	bASW	0.9833109655		0.9833109655		1	200	200	21.7534465631	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.9125032086702433
STOmics0224	scanpy_seurat_v3	200	scvi	integration_eval	dASW	0.4865434906		0.4865434906		1	200	200	21.7534465631	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.9009433816060953
STOmics0224	scanpy_seurat_v3	200	scvi	integration_eval	dLISI	0.6076517493		0.6076517493		1	200	200	21.7534465631	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.2818154362949274
STOmics0224	scanpy_seurat_v3	200	scvi	integration_eval	iLISI	0.5554096065		0.5554096065		1	200	200	21.7534465631	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.8812374810729096
STOmics0224	scanpy_seurat_v3	2000	cellcharter	clustering_eval	CHAOS	0.07385497843333333	0.0005161217169176522	-0.07385497843333333	0.0005161217169176522	3	2000	2000	46.047387280200006	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.9792632993498072
STOmics0224	scanpy_seurat_v3	2000	cellcharter	clustering_eval	PAS	0.11563888886666666	0.015807068843177813	-0.11563888886666666	0.015807068843177813	3	2000	2000	46.047387280200006	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9465513009553223
STOmics0224	scanpy_seurat_v3	2000	cellcharter	clustering_eval	ari	0.0559613052	0.007842466407064163	0.0559613052	0.007842466407064163	3	2000	2000	46.047387280200006	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.6786591312626326
STOmics0224	scanpy_seurat_v3	2000	cellcharter	clustering_eval	nmi	0.0820707043	0.008890698473850187	0.0820707043	0.008890698473850187	3	2000	2000	46.047387280200006	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.7109237271581786
STOmics0224	scanpy_seurat_v3	2000	cellcharter	clustering_eval	silhouette	0.07211004696666667	0.006957762435852419	0.07211004696666667	0.006957762435852419	3	2000	2000	46.047387280200006	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.1791035549290277
STOmics0224	scanpy_seurat_v3	2000	cellcharter	integration_eval	GC	0.8106870892666667	0.015153129950284875	0.8106870892666667	0.015153129950284875	3	2000	2000	47.8474275572	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.7903508661722438
STOmics0224	scanpy_seurat_v3	2000	cellcharter	integration_eval	ILL	0.1522398589	0.006723810974020024	0.1522398589	0.006723810974020024	3	2000	2000	47.8474275572	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.6470194004544039
STOmics0224	scanpy_seurat_v3	2000	cellcharter	integration_eval	bASW	0.956569846	0.0028913999980118414	0.956569846	0.0028913999980118414	3	2000	2000	47.8474275572	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.7229912499655996
STOmics0224	scanpy_seurat_v3	2000	cellcharter	integration_eval	dASW	0.4856752874333334	0.0007633859394260452	0.4856752874333334	0.0007633859394260452	3	2000	2000	47.8474275572	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.8926963619900168
STOmics0224	scanpy_seurat_v3	2000	cellcharter	integration_eval	dLISI	0.7221650474	0.01029708020343674	0.7221650474	0.01029708020343674	3	2000	2000	47.8474275572	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.7736589957820135
STOmics0224	scanpy_seurat_v3	2000	cellcharter	integration_eval	iLISI	0.084913062	0.006073679361211782	0.084913062	0.006073679361211782	3	2000	2000	47.8474275572	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.08459596631207854
STOmics0224	scanpy_seurat_v3	2000	scvi	clustering_eval	CHAOS	0.10494839753333333	0.0021311632033153417	-0.10494839753333333	0.0021311632033153417	3	2000	2000	27.377379776599998	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.4541442295343346
STOmics0224	scanpy_seurat_v3	2000	scvi	clustering_eval	PAS	0.5730833332999999	0.025633230385575696	-0.5730833332999999	0.025633230385575696	3	2000	2000	27.377379776599998	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.44127393226956096
STOmics0224	scanpy_seurat_v3	2000	scvi	clustering_eval	ari	0.051349895933333334	0.0013238007730913348	0.051349895933333334	0.0013238007730913348	3	2000	2000	27.377379776599998	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.6174979341602899
STOmics0224	scanpy_seurat_v3	2000	scvi	clustering_eval	nmi	0.07824313040000001	0.006478450158258785	0.07824313040000001	0.006478450158258785	3	2000	2000	27.377379776599998	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.675063410963971
STOmics0224	scanpy_seurat_v3	2000	scvi	clustering_eval	silhouette	0.2645771652666667	0.04896283564448472	0.2645771652666667	0.04896283564448472	3	2000	2000	27.377379776599998	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.5976936555586376
STOmics0224	scanpy_seurat_v3	2000	scvi	integration_eval	GC	0.6107525489	0.04007527297671164	0.6107525489	0.04007527297671164	3	2000	2000	28.4644623169	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.425435655631443
STOmics0224	scanpy_seurat_v3	2000	scvi	integration_eval	ILL	0.059570742	0.0028390808178448213	0.059570742	0.0028390808178448213	3	2000	2000	28.4644623169	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.25317565355063515
STOmics0224	scanpy_seurat_v3	2000	scvi	integration_eval	bASW	0.9515463336333333	0.018121729122527238	0.9515463336333333	0.018121729122527238	3	2000	2000	28.4644623169	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.6873900602628276
STOmics0224	scanpy_seurat_v3	2000	scvi	integration_eval	dASW	0.46379321256666667	0.008674701500576218	0.46379321256666667	0.008674701500576218	3	2000	2000	28.4644623169	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.6848395980498864
STOmics0224	scanpy_seurat_v3	2000	scvi	integration_eval	dLISI	0.6461089466	0.008274313635223974	0.6461089466	0.008274313635223974	3	2000	2000	28.4644623169	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.44699210242685095
STOmics0224	scanpy_seurat_v3	2000	scvi	integration_eval	iLISI	0.45608994286666665	0.07067514495064635	0.45608994286666665	0.07067514495064635	3	2000	2000	28.4644623169	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.7130701093731266
STOmics0224	scanpy_seurat_v3	500	cellcharter	clustering_eval	CHAOS	0.0750678568		-0.0750678568		1	500	500	36.7217053976	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.9587796864780624
STOmics0224	scanpy_seurat_v3	500	cellcharter	clustering_eval	PAS	0.13025		-0.13025		1	500	500	36.7217053976	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9304123711314586
STOmics0224	scanpy_seurat_v3	500	cellcharter	clustering_eval	ari	0.0552435825		0.0552435825		1	500	500	36.7217053976	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.6691399632640705
STOmics0224	scanpy_seurat_v3	500	cellcharter	clustering_eval	nmi	0.093838831		0.093838831		1	500	500	36.7217053976	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.821178618507369
STOmics0224	scanpy_seurat_v3	500	cellcharter	clustering_eval	silhouette	0.0456995293		0.0456995293		1	500	500	36.7217053976	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.12166423051134559
STOmics0224	scanpy_seurat_v3	500	cellcharter	integration_eval	GC	0.7724167825		0.7724167825		1	500	500	38.6232372299	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.7205009191565479
STOmics0224	scanpy_seurat_v3	500	cellcharter	integration_eval	ILL	0.1186440678		0.1186440678		1	500	500	38.6232372299	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.5042372882508475
STOmics0224	scanpy_seurat_v3	500	cellcharter	integration_eval	bASW	0.9605298729		0.9605298729		1	500	500	38.6232372299	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.7510556118313058
STOmics0224	scanpy_seurat_v3	500	cellcharter	integration_eval	dASW	0.4895212324		0.4895212324		1	500	500	38.6232372299	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.9292288060079698
STOmics0224	scanpy_seurat_v3	500	cellcharter	integration_eval	dLISI	0.696294949		0.696294949		1	500	500	38.6232372299	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.6625449025504504
STOmics0224	scanpy_seurat_v3	500	cellcharter	integration_eval	iLISI	0.141861773		0.141861773		1	500	500	38.6232372299	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.18102113228843947
STOmics0224	scanpy_seurat_v3	500	scvi	clustering_eval	CHAOS	0.1169419142		-0.1169419142		1	500	500	20.5981213683	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.25159254824250893
STOmics0224	scanpy_seurat_v3	500	scvi	clustering_eval	PAS	0.7364166667		-0.7364166667		1	500	500	20.5981213683	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.26086156105526
STOmics0224	scanpy_seurat_v3	500	scvi	clustering_eval	ari	0.0325825249		0.0325825249		1	500	500	20.5981213683	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.36858598284866767
STOmics0224	scanpy_seurat_v3	500	scvi	clustering_eval	nmi	0.0487264996		0.0487264996		1	500	500	20.5981213683	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.3985238218849234
STOmics0224	scanpy_seurat_v3	500	scvi	clustering_eval	silhouette	0.1002202481		0.1002202481		1	500	500	20.5981213683	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.2402394623248032
STOmics0224	scanpy_seurat_v3	500	scvi	integration_eval	GC	0.6893719891		0.6893719891		1	500	500	22.0325399581	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5689297688575439
STOmics0224	scanpy_seurat_v3	500	scvi	integration_eval	ILL	0.0574412533		0.0574412533		1	500	500	22.0325399581	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.24412532657382507
STOmics0224	scanpy_seurat_v3	500	scvi	integration_eval	bASW	0.9830972732		0.9830972732		1	500	500	22.0325399581	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.9109887901608349
STOmics0224	scanpy_seurat_v3	500	scvi	integration_eval	dASW	0.4809763152		0.4809763152		1	500	500	22.0325399581	0.3916968753	0.4969716542	0.10527477889999998	ok	0.10527477889999998	0.848061053491322
STOmics0224	scanpy_seurat_v3	500	scvi	integration_eval	dLISI	0.6175369259		0.6175369259		1	500	500	22.0325399581	0.5420381727	0.7748628095	0.23282463679999998	ok	0.23282463679999998	0.3242730418811073
STOmics0224	scanpy_seurat_v3	500	scvi	integration_eval	iLISI	0.5507490956		0.5507490956		1	500	500	22.0325399581	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.8733463360552963
STOmics0224	scanpy_seurat_v3	5000	cellcharter	clustering_eval	CHAOS	0.074108035		-0.074108035		1	5000	5000	69.7514793193	-0.1318392451	-0.0726271142	0.05921213090000001	ok	0.05921213090000001	0.9749895709292906
STOmics0224	scanpy_seurat_v3	5000	cellcharter	clustering_eval	PAS	0.13025		-0.13025		1	5000	5000	69.7514793193	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9304123711314586
STOmics0224	scanpy_seurat_v3	5000	cellcharter	clustering_eval	ari	0.0622445621		0.0622445621		1	5000	5000	69.7514793193	0.0047920156	0.0801896449	0.07539762929999999	ok	0.07539762929999999	0.7619940710788371
STOmics0224	scanpy_seurat_v3	5000	cellcharter	clustering_eval	nmi	0.0710728567		0.0710728567		1	5000	5000	69.7514793193	0.0061898033	0.1129254461	0.10673564279999999	ok	0.10673564279999999	0.6078855356834935
STOmics0224	scanpy_seurat_v3	5000	cellcharter	clustering_eval	silhouette	0.1010182649		0.1010182649		1	5000	5000	69.7514793193	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.24197504155291552
STOmics0224	scanpy_seurat_v3	5000	cellcharter	integration_eval	GC	0.8903225126		0.8903225126		1	5000	5000	71.2829995006	0.37765927186666665	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.9356993248172318
STOmics0224	scanpy_seurat_v3	5000	cellcharter	integration_eval	ILL	0.1619047619		0.1619047619		1	5000	5000	71.2829995006	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.6880952382126191
STOmics0224	scanpy_seurat_v3	5000	cellcharter	integration_eval	bASW	0.9580957187		0.9580957187		1	5000	5000	71.2829995006	0.8545520338	0.9956572162	0.14110518240000003	ok	0.14110518240000003	0.7338049754011017
