dataset	fs_method	n_features	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	MethodGroup
STOmics0212	Brennecke	1000	scvi	0.3771370949460953		1	0.7208005940109131		1	0.5489688444785042		1	0.6246731841384396		1	0.6508651692991207		1	0.6377691767187802		1			0	0.5933690105986422		1			0	expression_driven
STOmics0212	Brennecke	10000	cellcharter	0.31817022836945796		1	0.621902173507282		1	0.47003620093837		1	0.701640370719264		1	0.5687823686878694		1	0.6352113697035666		1			0	0.5526237853209683		1			0	expression_driven
STOmics0212	Brennecke	10000	scvi	0.2899774791696651		1	0.5498144392603418		1	0.41989595921500344		1	0.5849204975784802		1	0.5159254931592566		1	0.5504229953688684		1			0	0.4851594772919359		1			0	expression_driven
STOmics0212	Brennecke	200	cellcharter	0.009477735231034776		1	0.7991872446321996		1	0.4043324899316172		1	0.7354032691454694		1	0.8178409682828671		1	0.7766221187141682		1			0	0.5904773043228927		1			0	expression_driven
STOmics0212	Brennecke	200	scvi	0.35543764730334676		1	0.7189561375708735		1	0.5371968924371101		1	0.6180454410702393		1	0.6098429601381206		1	0.61394420060418		1			0	0.5755705465206451		1			0	expression_driven
STOmics0212	Brennecke	2000	cellcharter	0.033773715461600726	0.007872606028962	3	0.8092516190224757	0.020022823403030045	3	0.4215126672420382	0.012466986835332743	3	0.723747066361554	0.005895718127746625	3	0.6911337850458873	0.046804556444971654	3	0.7074404257037207	0.02555739207266437	3			0	0.5644765464728794	0.008703538111984556	3			0	expression_driven
STOmics0212	Brennecke	2000	scvi	0.3435178294508984	0.03052960698259056	3	0.666007009923738	0.024877468454724615	3	0.5047624196873183	0.02622238325307075	3	0.6102358028258456	0.020793259222200548	3	0.5372506200011589	0.021941500782393587	3	0.5737432114135022	0.021057155180786487	3			0	0.5392528155504102	0.007763053081628582	3			0	expression_driven
STOmics0212	Brennecke	500	cellcharter	0.028987586351537253		1	0.797452973800553		1	0.41322028007604517		1	0.7277051580437898		1	0.8539628890854345		1	0.7908340235646121		1			0	0.6020271518203286		1			0	expression_driven
STOmics0212	Brennecke	500	scvi	0.355241226254376		1	0.7194019375807617		1	0.5373215819175688		1	0.6287746464151882		1	0.5978048235878318		1	0.6132897350015101		1			0	0.5753056584595395		1			0	expression_driven
STOmics0212	Brennecke	5000	cellcharter	0.18157180555080224		1	0.7851746878864265		1	0.48337324671861437		1	0.7016496754853435		1	0.6330792919601792		1	0.6673644837227614		1			0	0.5753688652206879		1			0	expression_driven
STOmics0212	Brennecke	5000	scvi	0.3149213471754665		1	0.6035477306863426		1	0.45923453893090455		1	0.6045299493829223		1	0.49327130916527384		1	0.5489006292740981		1			0	0.5040675841025013		1			0	expression_driven
STOmics0212	TFs	2000	cellcharter	0.42755259256541517	0.01298570821491179	3	0.6811931681599553	0.005981951659291416	3	0.5543728803626853	0.0052397507220989055	3	0.6620424016889984	0.009617021851466763	3	0.5478887614271569	0.04296645589331513	3	0.6049655815580777	0.01861550662804042	3			0	0.5796692309603815	0.011863840937281806	3			0	control
STOmics0212	TFs	2000	scvi	0.6652375937374461	0.01126297110852881	3	0.40390850073241724	0.018668501311402474	3	0.5345730472349316	0.014942122935028723	3	0.3993412739486571	0.014614837343816422	3	0.3115589070703951	0.027056717032543517	3	0.3554500905095261	0.015938783173989262	3			0	0.44501156887222887	0.008944940490133033	3			0	control
STOmics0212	all_features	all	cellcharter	0.40792717028344283	0.014470690837676192	3	0.5206606037875607	0.005780691725148585	3	0.4642938870355018	0.005270763045137682	3	0.7047727804695834	0.006091076365218299	3	0.5523156284345361	0.013404240848841394	3	0.6285442044520597	0.00860307530327509	3			0	0.5464190457437808	0.006710496069824446	3			0	control
STOmics0212	all_features	all	scvi	0.2048099957010482	0.011634047642284226	3	0.5424948940792221	0.02619078825071992	3	0.3736524448901351	0.018898463885682813	3	0.6092863412439583	0.015079577720640894	3	0.5123842526637791	0.0009517007565826901	3	0.5608352969538687	0.007680847227070784	3			0	0.4672438709220019	0.010937514597524461	3			0	control
STOmics0212	anticor	100	cellcharter	0.1098672343470657		1	0.8781604185687277		1	0.4940138264578967		1	0.7062129479090382		1	0.8870056357719127		1	0.7966092918404755		1			0	0.645311559149186		1			0	expression_driven
STOmics0212	anticor	100	scvi	0.47630885152891456		1	0.6682643167409886		1	0.5722865841349516		1	0.5886166682396708		1	0.8057901111783519		1	0.6972033897090113		1			0	0.6347449869219814		1			0	expression_driven
STOmics0212	anticor	1000	cellcharter	0.12906288743139263		1	0.8024556685796819		1	0.46575927800553724		1	0.7264651367887535		1	0.6309205464507499		1	0.6786928416197517		1			0	0.5722260598126445		1			0	expression_driven
STOmics0212	anticor	1000	scvi	0.38210905177237564		1	0.6907344746430697		1	0.5364217632077226		1	0.6310341420369047		1	0.5933303077323859		1	0.6121822248846454		1			0	0.574301994046184		1			0	expression_driven
STOmics0212	anticor	10000	cellcharter	0.35862308409227195		1	0.6129693996561671		1	0.48579624187421955		1	0.7013060363524494		1	0.5405433499210048		1	0.6209246931367272		1			0	0.5533604675054733		1			0	expression_driven
STOmics0212	anticor	10000	scvi	0.2899111705401505		1	0.6043553604650476		1	0.447133265502599		1	0.5876562314880965		1	0.5390061813570044		1	0.5633312064225504		1			0	0.5052322359625747		1			0	expression_driven
STOmics0212	anticor	200	cellcharter	0.06831877166391472		1	0.8271586103240456		1	0.44773869099398017		1	0.7179448520724846		1	0.7165317797202134		1	0.717238315896349		1			0	0.5824885034451646		1			0	expression_driven
STOmics0212	anticor	200	scvi	0.43219722494552526		1	0.7009197894212007		1	0.566558507183363		1	0.6229980773538547		1	0.6662181654168289		1	0.6446081213853418		1			0	0.6055833142843524		1			0	expression_driven
STOmics0212	anticor	2000	cellcharter	0.217729461954238	0.02638191794817992	3	0.7557250139880934	0.01851420458572152	3	0.48672723797116574	0.011937963070052115	3	0.699791184451071	0.013174664044721325	3	0.6615262171338246	0.07032523974879139	3	0.6806587007924478	0.041734695905053486	3			0	0.5836929693818068	0.02581846723542181	3			0	expression_driven
STOmics0212	anticor	2000	scvi	0.39236471340726387	0.013701513931111159	3	0.6273559318547482	0.009504534653992732	3	0.5098603226310061	0.009777896098328204	3	0.629892757880012	0.013988888987460608	3	0.5536779275934308	0.02074002834162406	3	0.5917853427367213	0.01019288535205525	3			0	0.5508228326838637	0.009770210690076407	3			0	expression_driven
STOmics0212	anticor	500	cellcharter	0.08328770084859326		1	0.8113580749425701		1	0.44732288789558167		1	0.727407849791509		1	0.7822569399015541		1	0.7548323948465315		1			0	0.6010776413710566		1			0	expression_driven
STOmics0212	anticor	500	scvi	0.3783847283158789		1	0.7050915472026078		1	0.5417381377592434		1	0.6265789283549731		1	0.599277611083219		1	0.6129282697190961		1			0	0.5773332037391697		1			0	expression_driven
STOmics0212	anticor	5000	cellcharter	0.3474158381229288		1	0.6313127998747711		1	0.4893643189988499		1	0.7004215443397689		1	0.5687640033642871		1	0.6345927738520281		1			0	0.561978546425439		1			0	expression_driven
STOmics0212	anticor	5000	scvi	0.37984464290444525		1	0.49523853695329495		1	0.4375415899288701		1	0.5822334022823231		1	0.560494856010228		1	0.5713641291462755		1			0	0.5044528595375728		1			0	expression_driven
STOmics0212	dubstepr	100	cellcharter	0.025620745559733597		1	0.7703660516651772		1	0.3979933986124554		1	0.7304062869286176		1	0.8845021251474378		1	0.8074542060380276		1			0	0.6027238023252415		1			0	expression_driven
STOmics0212	dubstepr	100	scvi	0.34981940137264644		1	0.7303890459287772		1	0.5401042236507119		1	0.6243834318713796		1	0.5831382496478581		1	0.6037608407596189		1			0	0.5719325322051654		1			0	expression_driven
STOmics0212	dubstepr	1000	cellcharter	0.06850386552564718		1	0.8091852401522581		1	0.43884455283895263		1	0.7247971231597851		1	0.8379640129516306		1	0.7813805680557078		1			0	0.6101125604473302		1			0	expression_driven
STOmics0212	dubstepr	1000	scvi	0.4293861661952297		1	0.6220479369496144		1	0.525717051572422		1	0.6037797005291713		1	0.6581310596543917		1	0.6309553800917815		1			0	0.5783362158321017		1			0	expression_driven
STOmics0212	dubstepr	10000	cellcharter	0.1406891744471629		1	0.7989807832000305		1	0.4698349788235967		1	0.7169368633596903		1	0.7446932337244019		1	0.7308150485420462		1			0	0.6003250136828214		1			0	expression_driven
STOmics0212	dubstepr	10000	scvi	0.4302616148606382		1	0.6240330140830033		1	0.5271473144718207		1	0.5750484779722753		1	0.7208062321876545		1	0.6479273550799649		1			0	0.5875373347758928		1			0	expression_driven
STOmics0212	dubstepr	200	cellcharter	0.02152003581249618		1	0.7662005454322363		1	0.3938602906223662		1	0.7524117913386007		1	0.737443079100109		1	0.7449274352193549		1			0	0.5693938629208606		1			0	expression_driven
STOmics0212	dubstepr	200	scvi	0.3329088699213708		1	0.7441646666567935		1	0.5385367682890821		1	0.6328168829963042		1	0.7199737432814515		1	0.6763953131388778		1			0	0.60746604071398		1			0	expression_driven
STOmics0212	dubstepr	2000	cellcharter	0.13460016525584972	0.007435405521662625	3	0.792143390713503	0.0075331254011209055	3	0.4633717779846764	0.00747167910363365	3	0.7177601834382171	0.0014539731003987714	3	0.7425370430646688	0.012001348943964442	3	0.7301486132514431	0.006586500383982563	3			0	0.5967601956180597	0.0065310068385873955	3			0	expression_driven
STOmics0212	dubstepr	2000	scvi	0.4299233555213691	0.02019880747889767	3	0.6384188605556284	0.0411263115770981	3	0.5341711080384988	0.030311871679140002	3	0.5799125010918427	0.02387009880724332	3	0.7044476894901841	0.04318176069600853	3	0.6421800952910134	0.03252666155130157	3			0	0.588175601664756	0.0013431689159636498	3			0	expression_driven
STOmics0212	dubstepr	500	cellcharter	0.017879443286845466		1	0.761733963182091		1	0.3898067032344682		1	0.7398030182458637		1	0.877280478711939		1	0.8085417484789014		1			0	0.5991742258566848		1			0	expression_driven
STOmics0212	dubstepr	500	scvi	0.3661680740169046		1	0.6976212527472064		1	0.5318946633820555		1	0.6128370850993684		1	0.6321631926929615		1	0.622500138896165		1			0	0.5771974011391102		1			0	expression_driven
STOmics0212	dubstepr	5000	cellcharter	0.1406891744471629		1	0.7989807832000305		1	0.4698349788235967		1	0.7169368633596903		1	0.7446932337244019		1	0.7308150485420462		1			0	0.6003250136828214		1			0	expression_driven
STOmics0212	dubstepr	5000	scvi	0.4302616148606382		1	0.6240330140830033		1	0.5271473144718207		1	0.5750484779722753		1	0.7208062321876545		1	0.6479273550799649		1			0	0.5875373347758928		1			0	expression_driven
STOmics0212	hotspot	100	cellcharter	0.06649973569746857		1	0.8490160901618486		1	0.4577579129296586		1	0.698268515326896		1	0.6847892259510553		1	0.6915288706389757		1			0	0.5746433917843172		1			0	expression_driven
STOmics0212	hotspot	100	scvi	0.416311187457054		1	0.6010873504666508		1	0.5086992689618524		1	0.6275241497450638		1	0.6884227332421283		1	0.657973441493596		1			0	0.5833363552277242		1			0	expression_driven
STOmics0212	hotspot	1000	cellcharter	0.06888868943349567		1	0.8524946739455601		1	0.4606916816895279		1	0.7120712446735794		1	0.811574523964534		1	0.7618228843190566		1			0	0.6112572830042923		1			0	expression_driven
STOmics0212	hotspot	1000	scvi	0.38057979956125115		1	0.6843697780744514		1	0.5324747888178513		1	0.5992006527683351		1	0.6149806458322589		1	0.607090649300297		1			0	0.5697827190590741		1			0	expression_driven
STOmics0212	hotspot	10000	cellcharter	0.32734024294704195		1	0.6421983877854898		1	0.4847693153662659		1	0.7128287376222043		1	0.6180102103295502		1	0.6654194739758772		1			0	0.5750943946710716		1			0	expression_driven
STOmics0212	hotspot	10000	scvi	0.3196715314275089		1	0.5737988453908655		1	0.4467351884091872		1	0.6062796964198552		1	0.5669774403686865		1	0.5866285683942709		1			0	0.5166818784017291		1			0	expression_driven
STOmics0212	hotspot	200	cellcharter	0.0742171329885929		1	0.8781924357130979		1	0.4762047843508454		1	0.7042233994742094		1	0.6084214316007197		1	0.6563224155374645		1			0	0.566263599944155		1			0	expression_driven
STOmics0212	hotspot	200	scvi	0.43734635392205434		1	0.6166663168342598		1	0.5270063353781571		1	0.5759336195154434		1	0.5760656675793892		1	0.5759996435474163		1			0	0.5515029894627868		1			0	expression_driven
STOmics0212	hotspot	2000	cellcharter	0.10675989458491109	0.01093364264285816	3	0.8448566514501267	0.012503468024559114	3	0.4758082730175189	0.010924708639434351	3	0.7114334309894863	0.008915163632785786	3	0.7461867660707439	0.03549024761759979	3	0.728810098530115	0.021922624841689057	3			0	0.6023091857738169	0.007860793044245999	3			0	expression_driven
STOmics0212	hotspot	2000	scvi	0.40148743840581297	0.022305643382887787	3	0.6494286904599079	0.012625801993560639	3	0.5254580644328605	0.005748591520504613	3	0.592828074719557	0.007884549848538976	3	0.6509314913154174	0.04148199972095327	3	0.6218797830174871	0.016885976493942457	3			0	0.5736689237251738	0.00723195312443182	3			0	expression_driven
STOmics0212	hotspot	500	cellcharter	0.06370198540417985		1	0.8430217217977298		1	0.4533618536009548		1	0.6984925778163665		1	0.9033068012595706		1	0.8008996895379685		1			0	0.6271307715694616		1			0	expression_driven
STOmics0212	hotspot	500	scvi	0.40878901843078536		1	0.6360869108246814		1	0.5224379646277334		1	0.6097946734041125		1	0.6122155888367644		1	0.6110051311204385		1			0	0.5667215478740859		1			0	expression_driven
STOmics0212	hotspot	5000	cellcharter	0.20055824980336565		1	0.7536811980970635		1	0.47711972395021457		1	0.6998596166567109		1	0.6405527828940558		1	0.6702061997753834		1			0	0.573662961862799		1			0	expression_driven
STOmics0212	hotspot	5000	scvi	0.40632126574610244		1	0.5743326603060711		1	0.4903269630260868		1	0.6139224664793812		1	0.5374966652905477		1	0.5757095658849645		1			0	0.5330182644555257		1			0	expression_driven
STOmics0212	morans_i	100	cellcharter	0.15557719321123634		1	0.8378259433775551		1	0.4967015682943957		1	0.7084319459027771		1	0.6960250511645844		1	0.7022284985336807		1			0	0.5994650334140382		1			0	spatially_informed
STOmics0212	morans_i	100	scvi	0.5539442181783647		1	0.6671908226888543		1	0.6105675204336095		1	0.5755106620429872		1	0.6747309840193231		1	0.6251208230311551		1			0	0.6178441717323824		1			0	spatially_informed
STOmics0212	morans_i	1000	cellcharter	0.1628713979128474		1	0.8654687135916752		1	0.5141700557522613		1	0.6968435456051546		1	0.6556651110622884		1	0.6762543283337215		1			0	0.5952121920429914		1			0	spatially_informed
STOmics0212	morans_i	1000	scvi	0.4927757652441334		1	0.683437420915405		1	0.5881065930797692		1	0.6367888698575923		1	0.5619766808506137		1	0.599382775354103		1			0	0.593744684216936		1			0	spatially_informed
STOmics0212	morans_i	10000	cellcharter	0.3848609857275316		1	0.5706019804581405		1	0.47773148309283603		1	0.7161745895778		1	0.5746648863569984		1	0.6454197379673992		1			0	0.5615756105301176		1			0	spatially_informed
STOmics0212	morans_i	10000	scvi	0.287425817464864		1	0.5892511510984872		1	0.43833848428167566		1	0.5821462099845737		1	0.544215887946919		1	0.5631810489657463		1			0	0.5007597666237109		1			0	spatially_informed
STOmics0212	morans_i	200	cellcharter	0.13332771234918528		1	0.8625085247706417		1	0.49791811855991347		1	0.7052396724820221		1	0.7456151819254709		1	0.7254274272037465		1			0	0.61167277288183		1			0	spatially_informed
STOmics0212	morans_i	200	scvi	0.549512323194842		1	0.6811312508530634		1	0.6153217870239527		1	0.6017657904685847		1	0.6847856554659171		1	0.6432757229672509		1			0	0.6292987549956017		1			0	spatially_informed
STOmics0212	morans_i	2000	cellcharter	0.2171206650421477	0.009981079594071272	3	0.7987923053712785	0.019188372921471287	3	0.5079564852067131	0.014187233899051476	3	0.6899426074152865	0.0140072094471633	3	0.6485186990519874	0.021781583045581726	3	0.6692306532336371	0.0140682309454074	3			0	0.588593569220175	0.012612138078388627	3			0	spatially_informed
STOmics0212	morans_i	2000	scvi	0.4665035828559256	0.00717028482024371	3	0.6398397653392726	0.010115827875056027	3	0.553171674097599	0.0028285527478003965	3	0.5646901107228343	0.03791502995996121	3	0.5364297513133496	0.025261666412193	3	0.5505599310180919	0.01852076205275418	3			0	0.5518658025578455	0.008565905684324542	3			0	spatially_informed
STOmics0212	morans_i	500	cellcharter	0.12126104770905294		1	0.8225703545643621		1	0.47191570113670755		1	0.7124288370863024		1	0.7574671822645804		1	0.7349480096754415		1			0	0.6034318554060745		1			0	spatially_informed
STOmics0212	morans_i	500	scvi	0.47240523061181844		1	0.7341857653510021		1	0.6032954979814102		1	0.636295809198256		1	0.56203613390499		1	0.599165971551623		1			0	0.6012307347665167		1			0	spatially_informed
STOmics0212	morans_i	5000	cellcharter	0.28687925735201436		1	0.6907311834851		1	0.4888052204185572		1	0.6939308805325822		1	0.5957673377292294		1	0.6448491091309059		1			0	0.5668271647747315		1			0	spatially_informed
STOmics0212	morans_i	5000	scvi	0.4115870146067879		1	0.539627882230475		1	0.47560744841863145		1	0.5905273284479886		1	0.5660437782024218		1	0.5782855533252051		1			0	0.5269465008719183		1			0	spatially_informed
STOmics0212	nbumi	100	cellcharter	0.07907573700879407		1	0.6332857875102376		1	0.35618076225951584		1	0.7684519190134297		1	0.7867922646922967		1	0.7776220918528631		1			0	0.5669014270561895		1			0	expression_driven
STOmics0212	nbumi	100	scvi	0.33912332358304187		1	0.656270718839348		1	0.4976970212111949		1	0.6332436092863412		1	0.709168710315226		1	0.6712061598007836		1			0	0.5844515905059893		1			0	expression_driven
STOmics0212	nbumi	1000	cellcharter	0.11960900124967139		1	0.630544996203868		1	0.3750769987267697		1	0.7120995100098715		1	0.8153792063944821		1	0.7637393582021768		1			0	0.5694081784644732		1			0	expression_driven
STOmics0212	nbumi	1000	scvi	0.3651101206929691		1	0.6228854161899354		1	0.49399776844145227		1	0.5988025855265681		1	0.7319415264335953		1	0.6653720559800818		1			0	0.579684912210767		1			0	expression_driven
STOmics0212	nbumi	10000	cellcharter	0.33259517430549873		1	0.5544834584331516		1	0.4435393163693252		1	0.7139167181999729		1	0.5765167023054878		1	0.6452167102527304		1			0	0.5443780133110279		1			0	expression_driven
STOmics0212	nbumi	10000	scvi	0.24722358467876038		1	0.5109916592744854		1	0.3791076219766229		1	0.5802403896639888		1	0.6078301745270045		1	0.5940352820954966		1			0	0.4865714520360598		1			0	expression_driven
STOmics0212	nbumi	200	cellcharter	0.07615266219133046		1	0.6344879133742859		1	0.35532028778280816		1	0.7559839082398881		1	0.876637665684769		1	0.8163107869623285		1			0	0.5858155373725683		1			0	expression_driven
STOmics0212	nbumi	200	scvi	0.3331973857545451		1	0.6287962714187287		1	0.48099682858663695		1	0.6183667344387467		1	0.6862110743935614		1	0.6522889044161541		1			0	0.5666428665013955		1			0	expression_driven
STOmics0212	nbumi	2000	cellcharter	0.2458847594826797	0.018957157712142837	3	0.6846444744458443	0.028438577684056207	3	0.46526461696426197	0.0068563464634097135	3	0.7293446525346056	0.004975157200305607	3	0.8080848560548796	0.027902154229203117	3	0.7687147542947427	0.011993661872665191	3			0	0.6169896856295023	0.003378540998080911	3			0	expression_driven
STOmics0212	nbumi	2000	scvi	0.41752598176031236	0.05777536338376643	3	0.5889011642757235	0.054228346373443106	3	0.503213573018018	0.0035104696594031874	3	0.6226655179522965	0.015813345989760957	3	0.6282834617666632	0.051862312318375715	3	0.6254744898594798	0.019841260578813705	3			0	0.5643440314387488	0.008805891493026933	3			0	expression_driven
STOmics0212	nbumi	500	cellcharter	0.0935889340523924		1	0.6367114172639246		1	0.3651501756581585		1	0.7365459800844544		1	0.9679976136235378		1	0.8522717968539961		1			0	0.6087109862560773		1			0	expression_driven
STOmics0212	nbumi	500	scvi	0.2767294053683029		1	0.6728057590015109		1	0.4747675821849069		1	0.5989856636454053		1	0.7259615314596811		1	0.6624735975525432		1			0	0.5686205898687251		1			0	expression_driven
STOmics0212	nbumi	5000	cellcharter	0.3091593883779366		1	0.599338429575937		1	0.4542489089769368		1	0.7158982592666496		1	0.6976126789104662		1	0.7067554690885579		1			0	0.5805021890327473		1			0	expression_driven
STOmics0212	nbumi	5000	scvi	0.33658728924489917		1	0.5626395597863351		1	0.44961342451561714		1	0.5943600115519215		1	0.5652653614658609		1	0.5798126865088913		1			0	0.5147130555122542		1			0	expression_driven
STOmics0212	nnsvg	100	cellcharter	0.16228999274101208		1	0.8403032693840216		1	0.5012966310625169		1	0.6937048858568118		1	0.6326493372574711		1	0.6631771115571414		1			0	0.5822368713098292		1			0	spatially_informed
STOmics0212	nnsvg	100	scvi	0.6038931065481172		1	0.6422475803463137		1	0.6230703434472155		1	0.4985669748712553		1	0.6163372740566001		1	0.5574521244639277		1			0	0.5902612339555715		1			0	spatially_informed
STOmics0212	nnsvg	1000	cellcharter	0.15131834124943863		1	0.8118677408130464		1	0.4815930410312425		1	0.7084595649014359		1	0.6432840065818538		1	0.6758717857416449		1			0	0.5787324133864437		1			0	spatially_informed
STOmics0212	nnsvg	1000	scvi	0.4248218708487097		1	0.6999149217939351		1	0.5623683963213224		1	0.6176433456456505		1	0.6551125648607564		1	0.6363779552532034		1			0	0.5993731757872629		1			0	spatially_informed
STOmics0212	nnsvg	10000	cellcharter	0.3988953381561514		1	0.5848302334492204		1	0.4918627858026859		1	0.6990877997712404		1	0.572073411533026		1	0.6355806056521331		1			0	0.5637216957274095		1			0	spatially_informed
STOmics0212	nnsvg	10000	scvi	0.22579076534014125		1	0.5069190225840687		1	0.36635489396210497		1	0.6032805591976595		1	0.5499144061661376		1	0.5765974826818986		1			0	0.4714761883220018		1			0	spatially_informed
STOmics0212	nnsvg	200	cellcharter	0.13726338582812445		1	0.8798822063557087		1	0.5085727960919165		1	0.6920479320746824		1	0.7233272059252952		1	0.7076875689999889		1			0	0.6081301825459526		1			0	spatially_informed
STOmics0212	nnsvg	200	scvi	0.5570163487830417		1	0.6505954238156818		1	0.6038058862993618		1	0.5537586855080047		1	0.6754943509185953		1	0.6146265182132999		1			0	0.6092162022563309		1			0	spatially_informed
STOmics0212	nnsvg	2000	cellcharter	0.2241801945296439	0.012033440568055855	3	0.7946574577615921	0.014088526423517064	3	0.509418826145618	0.009218995720878656	3	0.6996928888672187	0.006295877672285542	3	0.6388511789916113	0.02481257442723249	3	0.6692720339294148	0.015547714528941126	3			0	0.5893454300375165	0.005070547997847049	3			0	spatially_informed
STOmics0212	nnsvg	2000	scvi	0.4240670321993721	0.0053877805688174185	3	0.6405687055391681	0.018137075903806105	3	0.5323178688692701	0.009874632185140559	3	0.5754088823667648	0.012027603706244849	3	0.578288386456057	0.03306992574052808	3	0.5768486344114109	0.017976109937349143	3			0	0.5545832516403405	0.011480765105558037	3			0	spatially_informed
STOmics0212	nnsvg	500	cellcharter	0.11615479606760556		1	0.843983575413567		1	0.4800691857405863		1	0.7188913450958901		1	0.6930307076965352		1	0.7059610263962126		1			0	0.5930151060683995		1			0	spatially_informed
STOmics0212	nnsvg	500	scvi	0.4841604536800971		1	0.7122383208704213		1	0.5981993872752591		1	0.5844906087794872		1	0.5094131174794952		1	0.5469518631294912		1			0	0.5725756252023751		1			0	spatially_informed
STOmics0212	nnsvg	5000	cellcharter	0.3025895021189519		1	0.6830454086885444		1	0.4928174554037481		1	0.6967378769519214		1	0.5939424150186698		1	0.6453401459852957		1			0	0.5690788006945219		1			0	spatially_informed
STOmics0212	nnsvg	5000	scvi	0.38634176910434614		1	0.5182863243609361		1	0.45231404673264114		1	0.6046659777236721		1	0.5398461363435247		1	0.5722560570335984		1			0	0.5122850518831198		1			0	spatially_informed
STOmics0212	osca	100	cellcharter	0.049100208954892095		1	0.7928732504347612		1	0.42098672969482664		1	0.7289960056224362		1	0.7698588740815923		1	0.7494274398520142		1			0	0.5852070847734204		1			0	expression_driven
STOmics0212	osca	100	scvi	0.45693513325610147		1	0.7212593487373758		1	0.5890972409967387		1	0.6212900698388087		1	0.6029196256421042		1	0.6121048477404565		1			0	0.6006010443685976		1			0	expression_driven
STOmics0212	osca	1000	cellcharter	0.06509391772186787		1	0.8081225868331013		1	0.4366082522774846		1	0.7191036149845914		1	0.7747933278544356		1	0.7469484714195135		1			0	0.5917783618484991		1			0	expression_driven
STOmics0212	osca	1000	scvi	0.41655968095256		1	0.7082857355450458		1	0.5624227082488029		1	0.5792585320592575		1	0.6406635165124588		1	0.6099610242858582		1			0	0.5861918662673306		1			0	expression_driven
STOmics0212	osca	10000	cellcharter	0.20395858238959785		1	0.730072167649063		1	0.46701537501933044		1	0.6997936874138863		1	0.5863503199032636		1	0.6430720036585749		1			0	0.5550436893389527		1			0	expression_driven
STOmics0212	osca	10000	scvi	0.38339269937153897		1	0.5696997063441086		1	0.4765462028578238		1	0.5850730048121217		1	0.5468157761410384		1	0.56594439047658		1			0	0.5212452966672019		1			0	expression_driven
STOmics0212	osca	200	cellcharter	0.03202325963112671		1	0.8001240196642523		1	0.4160736396476895		1	0.72599536064831		1	0.931084644954606		1	0.828540002801458		1			0	0.6223068212245737		1			0	expression_driven
STOmics0212	osca	200	scvi	0.40342496002837125		1	0.7668056997229891		1	0.5851153298756802		1	0.6242001474723234		1	0.6443245810423637		1	0.6342623642573435		1			0	0.6096888470665118		1			0	expression_driven
STOmics0212	osca	2000	cellcharter	0.10686244874680217	0.019476998959898347	3	0.8123849482518666	0.0035059688713469294	3	0.45962369849933443	0.008915360440032861	3	0.7106485716707863	0.006271931606069513	3	0.6866770126183949	0.1110918784027412	3	0.6986627921445906	0.05435426519830557	3			0	0.5791432453219625	0.02378528558491595	3			0	expression_driven
STOmics0212	osca	2000	scvi	0.4076492057201035	0.05089440570727827	3	0.641495361855765	0.019974300258650372	3	0.5245722837879342	0.015891706614188154	3	0.568605825735849	0.01537165809580931	3	0.6137463343863095	0.03285608452171002	3	0.5911760800610792	0.021806276668782508	3			0	0.5578741819245067	0.01856212970088408	3			0	expression_driven
STOmics0212	osca	500	cellcharter	0.027667873775950525		1	0.8025301548249323		1	0.4150990143004414		1	0.7350126378717294		1	0.8612587439285807		1	0.7981356909001551		1			0	0.6066173526002983		1			0	expression_driven
STOmics0212	osca	500	scvi	0.3720549176689789		1	0.703598892624414		1	0.5378269051466964		1	0.5606922472317512		1	0.614477697359581		1	0.5875849722956661		1			0	0.5627059387211812		1			0	expression_driven
STOmics0212	osca	5000	cellcharter	0.18175860257323997		1	0.7864727199212308		1	0.4841156612472354		1	0.6853292702046012		1	0.6400070949268353		1	0.6626681825657182		1			0	0.5733919219064768		1			0	expression_driven
STOmics0212	osca	5000	scvi	0.450445924115331		1	0.4948270325424188		1	0.4726364783288749		1	0.5914028153465538		1	0.5189707605899262		1	0.55518678796824		1			0	0.5139116331485574		1			0	expression_driven
STOmics0212	random	500	cellcharter	0.514764251490104	0.06517336093755213	3	0.7326501331329359	0.0569599092668276	3	0.6237071923115199	0.036543049557505744	3	0.6409229913265216	0.03772195682759532	3	0.5390872054845696	0.04604700297987184	3	0.5900050984055456	0.014987400587784196	3			0	0.6068561453585328	0.024983666010519708	3			0	control
STOmics0212	random	500	scvi	0.5990429182239869	0.153499271562061	3	0.3332926129230905	0.021473641704066702	3	0.4661677655735386	0.06720737965720826	3	0.3790901960207673	0.08749245586716073	3	0.2431652891165036	0.028555006662278136	3	0.31112774256863546	0.0552920683013954	3			0	0.3886477540710871	0.025906613711279444	3			0	control
STOmics0212	scPNMF	100	cellcharter	0.0489192868525275		1	0.7741471573527495		1	0.41153322210263854		1	0.7360393274276543		1	0.6903903453251943		1	0.7132148363764244		1			0	0.5623740292395314		1			0	expression_driven
