Dataset	Platform	NSlices	Method	MethodBase	SelFeatures	Integration	IntegrationLabel	Task	TaskLabel	Type	Metric	MetricName	Value	ValueRaw	HigherBetter	Seed	Runtime	EffectiveFeatures	Notes
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0644156411	0.0644156411	True	0	468.0307669472	5000	cache_signature=c2a3d0c5ce0d44893db9025ba05a9761
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0553419228	0.0553419228	False	0	468.0307669472	5000	cache_signature=c2a3d0c5ce0d44893db9025ba05a9761
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.141	0.141	False	0	468.0307669472	5000	cache_signature=c2a3d0c5ce0d44893db9025ba05a9761
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	465.4465154819	5000	cache_signature=00f0c96610da77e1a749a163675e5bc3
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.1839702941	0.1839702941	True	0	465.4465154819	5000	cache_signature=00f0c96610da77e1a749a163675e5bc3
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	465.4465154819	5000	cache_signature=00f0c96610da77e1a749a163675e5bc3
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	465.4465154819	5000	cache_signature=00f0c96610da77e1a749a163675e5bc3
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	465.4465154819	5000	cache_signature=00f0c96610da77e1a749a163675e5bc3
E8p5Embryo	Slide-seq	6	statistic_variance-N5000	statistic_variance	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	465.4465154819	5000	cache_signature=00f0c96610da77e1a749a163675e5bc3
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	291.2193246298	100	cache_signature=90bf1f0c917867651810f87fb4a89236
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	291.2193246298	100	cache_signature=90bf1f0c917867651810f87fb4a89236
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.033156354	0.033156354	True	0	293.3235587254	100	cache_signature=31fe0b7c7ecf66d7d93af5154d629722
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0615276822	0.0615276822	False	0	293.3235587254	100	cache_signature=31fe0b7c7ecf66d7d93af5154d629722
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1968333333	0.1968333333	False	0	293.3235587254	100	cache_signature=31fe0b7c7ecf66d7d93af5154d629722
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	291.8048741147	100	cache_signature=9321d9823a72a1fdd21514fb5772ddcb
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.3451720098	0.3451720098	True	0	291.8048741147	100	cache_signature=9321d9823a72a1fdd21514fb5772ddcb
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	291.8048741147	100	cache_signature=9321d9823a72a1fdd21514fb5772ddcb
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	291.8048741147	100	cache_signature=9321d9823a72a1fdd21514fb5772ddcb
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	291.8048741147	100	cache_signature=9321d9823a72a1fdd21514fb5772ddcb
E8p5Embryo	Slide-seq	6	triku-N100	triku	100	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	291.8048741147	100	cache_signature=9321d9823a72a1fdd21514fb5772ddcb
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	244.8668255508	1000	cache_signature=bdb52d4be0e4d81efeb7c40464ea10ce
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	244.8668255508	1000	cache_signature=bdb52d4be0e4d81efeb7c40464ea10ce
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0414533205	0.0414533205	True	0	246.5520178024	1000	cache_signature=07315ea0bcab5c5f1511c135d4d05eab
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0545100207	0.0545100207	False	0	246.5520178024	1000	cache_signature=07315ea0bcab5c5f1511c135d4d05eab
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1219166667	0.1219166667	False	0	246.5520178024	1000	cache_signature=07315ea0bcab5c5f1511c135d4d05eab
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	245.2979426682	1000	cache_signature=b2895ab2fc43e847d17bc018bd42e108
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.1779441605	0.1779441605	True	0	245.2979426682	1000	cache_signature=b2895ab2fc43e847d17bc018bd42e108
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	245.2979426682	1000	cache_signature=b2895ab2fc43e847d17bc018bd42e108
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	245.2979426682	1000	cache_signature=b2895ab2fc43e847d17bc018bd42e108
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	245.2979426682	1000	cache_signature=b2895ab2fc43e847d17bc018bd42e108
E8p5Embryo	Slide-seq	6	triku-N1000	triku	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	245.2979426682	1000	cache_signature=b2895ab2fc43e847d17bc018bd42e108
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	277.9133126084	10000	cache_signature=5b2c149cd53b65c5557381145196bbf8
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	277.9133126084	10000	cache_signature=5b2c149cd53b65c5557381145196bbf8
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0486838259	0.0486838259	True	0	279.9653453082	10000	cache_signature=712aa320addceb0fc40025b37fe1033b
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0574330283	0.0574330283	False	0	279.9653453082	10000	cache_signature=712aa320addceb0fc40025b37fe1033b
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1586666667	0.1586666667	False	0	279.9653453082	10000	cache_signature=712aa320addceb0fc40025b37fe1033b
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	278.5222223457	10000	cache_signature=1e38bf18e03d4481dce4f833301db296
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.1803566248	0.1803566248	True	0	278.5222223457	10000	cache_signature=1e38bf18e03d4481dce4f833301db296
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	278.5222223457	10000	cache_signature=1e38bf18e03d4481dce4f833301db296
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	278.5222223457	10000	cache_signature=1e38bf18e03d4481dce4f833301db296
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	278.5222223457	10000	cache_signature=1e38bf18e03d4481dce4f833301db296
E8p5Embryo	Slide-seq	6	triku-N10000	triku	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	278.5222223457	10000	cache_signature=1e38bf18e03d4481dce4f833301db296
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	290.0211093854	200	cache_signature=2e2917c7284f3e5f0bd356c10da58d2c
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	290.0211093854	200	cache_signature=2e2917c7284f3e5f0bd356c10da58d2c
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.052166637	0.052166637	True	0	292.3291807212	200	cache_signature=35539b8d2f407bdd8438a1e02f7eb529
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0551529561	0.0551529561	False	0	292.3291807212	200	cache_signature=35539b8d2f407bdd8438a1e02f7eb529
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1135833333	0.1135833333	False	0	292.3291807212	200	cache_signature=35539b8d2f407bdd8438a1e02f7eb529
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	290.9265292455	200	cache_signature=1a361c54386eca0acb8a780cc0e7b127
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.2752652107	0.2752652107	True	0	290.9265292455	200	cache_signature=1a361c54386eca0acb8a780cc0e7b127
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	290.9265292455	200	cache_signature=1a361c54386eca0acb8a780cc0e7b127
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	290.9265292455	200	cache_signature=1a361c54386eca0acb8a780cc0e7b127
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	290.9265292455	200	cache_signature=1a361c54386eca0acb8a780cc0e7b127
E8p5Embryo	Slide-seq	6	triku-N200	triku	200	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	290.9265292455	200	cache_signature=1a361c54386eca0acb8a780cc0e7b127
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	295.8733618148	2000	cache_signature=0d422454341c6d584f4c9b1a04694b97
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	295.8733618148	2000	cache_signature=0d422454341c6d584f4c9b1a04694b97
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0467239171	0.0467239171	True	0	307.0307633989	2000	cache_signature=b0cc276bcd129f6a525bd8cbd936a33f
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0550583017	0.0550583017	False	0	307.0307633989	2000	cache_signature=b0cc276bcd129f6a525bd8cbd936a33f
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1240833333	0.1240833333	False	0	307.0307633989	2000	cache_signature=b0cc276bcd129f6a525bd8cbd936a33f
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	300.4077159893	2000	cache_signature=df8a2a74f58aa3924d6223c0ecbbad66
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.1783778879	0.1783778879	True	0	300.4077159893	2000	cache_signature=df8a2a74f58aa3924d6223c0ecbbad66
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	300.4077159893	2000	cache_signature=df8a2a74f58aa3924d6223c0ecbbad66
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	300.4077159893	2000	cache_signature=df8a2a74f58aa3924d6223c0ecbbad66
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	300.4077159893	2000	cache_signature=df8a2a74f58aa3924d6223c0ecbbad66
E8p5Embryo	Slide-seq	6	triku-N2000	triku	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	300.4077159893	2000	cache_signature=df8a2a74f58aa3924d6223c0ecbbad66
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	283.0849961601	500	cache_signature=5af63161158983d528a95468c2d62c48
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	283.0849961601	500	cache_signature=5af63161158983d528a95468c2d62c48
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0606331415	0.0606331415	True	0	291.5413277615	500	cache_signature=be52bc0230ac6e1802bda1392913abfe
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0538799974	0.0538799974	False	0	291.5413277615	500	cache_signature=be52bc0230ac6e1802bda1392913abfe
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1053333333	0.1053333333	False	0	291.5413277615	500	cache_signature=be52bc0230ac6e1802bda1392913abfe
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	286.5750164837	500	cache_signature=a48ffed0fadaa4377d0ec8a408231da4
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.1928936062	0.1928936062	True	0	286.5750164837	500	cache_signature=a48ffed0fadaa4377d0ec8a408231da4
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	286.5750164837	500	cache_signature=a48ffed0fadaa4377d0ec8a408231da4
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	286.5750164837	500	cache_signature=a48ffed0fadaa4377d0ec8a408231da4
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	286.5750164837	500	cache_signature=a48ffed0fadaa4377d0ec8a408231da4
E8p5Embryo	Slide-seq	6	triku-N500	triku	500	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	286.5750164837	500	cache_signature=a48ffed0fadaa4377d0ec8a408231da4
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	272.1011953652	5000	cache_signature=b1e853203c1cf329fdd519c26c3df8b9
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	272.1011953652	5000	cache_signature=b1e853203c1cf329fdd519c26c3df8b9
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0554498956	0.0554498956	True	0	274.162818525	5000	cache_signature=57db72c2a7a0e877e549a8298c1308c9
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0547015099	0.0547015099	False	0	274.162818525	5000	cache_signature=57db72c2a7a0e877e549a8298c1308c9
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1198333333	0.1198333333	False	0	274.162818525	5000	cache_signature=57db72c2a7a0e877e549a8298c1308c9
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW			True	0	272.6676135194	5000	cache_signature=ccca86ed28ccd114aa50ddd968d1dc98
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.1786644522	0.1786644522	True	0	272.6676135194	5000	cache_signature=ccca86ed28ccd114aa50ddd968d1dc98
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW			True	0	272.6676135194	5000	cache_signature=ccca86ed28ccd114aa50ddd968d1dc98
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI			True	0	272.6676135194	5000	cache_signature=ccca86ed28ccd114aa50ddd968d1dc98
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL			True	0	272.6676135194	5000	cache_signature=ccca86ed28ccd114aa50ddd968d1dc98
E8p5Embryo	Slide-seq	6	triku-N5000	triku	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC			True	0	272.6676135194	5000	cache_signature=ccca86ed28ccd114aa50ddd968d1dc98
E8p5Embryo	Slide-seq	6	Brennecke-N100	Brennecke	100	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy			True	0	102.2931907289	100	cache_signature=ed31cf39f9b3f7aabf2a67b7095eb551
E8p5Embryo	Slide-seq	6	Brennecke-N100	Brennecke	100	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio			False	0	102.2931907289	100	cache_signature=ed31cf39f9b3f7aabf2a67b7095eb551
E8p5Embryo	Slide-seq	6	Brennecke-N100	Brennecke	100	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0267533623	0.0267533623	True	0	103.8944913894	100	cache_signature=c5ad189e2e9e321e0dd9e6fbf1d58ad7
E8p5Embryo	Slide-seq	6	Brennecke-N100	Brennecke	100	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1429879837	0.1429879837	False	0	103.8944913894	100	cache_signature=c5ad189e2e9e321e0dd9e6fbf1d58ad7
E8p5Embryo	Slide-seq	6	Brennecke-N100	Brennecke	100	gpsa	GPSA	clustering_eval	Clustering	Clustering	PAS	PAS	-0.9976666667	0.9976666667	False	0	103.8944913894	100	cache_signature=c5ad189e2e9e321e0dd9e6fbf1d58ad7
