dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
STOmics0224	Visium	8	triku	2000	graphst	clustering_eval	silhouette	0.1714938432	1	23.7047856413	17997.26171875	2000	cache_signature=af099e7b6b0ee277c7216f347d45c4a9	1	0.1714938432	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.39524994727756235
STOmics0224	Visium	8	triku	2000	graphst	clustering_eval	ari	0.0461382873	1	23.7047856413	17997.26171875	2000	cache_signature=af099e7b6b0ee277c7216f347d45c4a9	1	0.0461382873	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.5483762829662345
STOmics0224	Visium	8	triku	2000	graphst	clustering_eval	nmi	0.0818546639	1	23.7047856413	17997.26171875	2000	cache_signature=af099e7b6b0ee277c7216f347d45c4a9	1	0.0818546639	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7088996572754988
STOmics0224	Visium	8	triku	2000	graphst	clustering_eval	CHAOS	0.074146496	1	23.7047856413	17997.26171875	2000	cache_signature=af099e7b6b0ee277c7216f347d45c4a9	-1	-0.074146496	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9743400249761995
STOmics0224	Visium	8	triku	2000	graphst	clustering_eval	PAS	0.174	1	23.7047856413	17997.26171875	2000	cache_signature=af099e7b6b0ee277c7216f347d45c4a9	-1	-0.174	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.882087628861638
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	bASW	0.8633729826	0	22.229920011	11141.43359375	2000	cache_signature=595717c8741f4de302e408beb4f10b9c	1	0.8633729826	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.06251328725117009
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	iLISI	0.051336611	0	22.229920011	11141.43359375	2000	cache_signature=595717c8741f4de302e408beb4f10b9c	1	0.051336611	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.027744550297198925
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	dASW	0.453562364	0	22.229920011	11141.43359375	2000	cache_signature=595717c8741f4de302e408beb4f10b9c	1	0.453562364	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.5876572655523291
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	dLISI	0.7192492735	0	22.229920011	11141.43359375	2000	cache_signature=595717c8741f4de302e408beb4f10b9c	1	0.7192492735	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.7611355191427924
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	ILL	0.0927835052	0	22.229920011	11141.43359375	2000	cache_signature=595717c8741f4de302e408beb4f10b9c	1	0.0927835052	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.394329897178866
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	GC	0.6146466728	0	22.229920011	11141.43359375	2000	cache_signature=595717c8741f4de302e408beb4f10b9c	1	0.6146466728	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.4325431071014812
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	silhouette	0.1991059631	0	20.7953403071	11141.43359375	2000	cache_signature=d82c3d41adfe8becfea7cdcd680d886e	1	0.1991059631	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.45530259496942455
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	ari	0.0367478146	0	20.7953403071	11141.43359375	2000	cache_signature=d82c3d41adfe8becfea7cdcd680d886e	1	0.0367478146	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.42383028878601686
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	nmi	0.083965947	0	20.7953403071	11141.43359375	2000	cache_signature=d82c3d41adfe8becfea7cdcd680d886e	1	0.083965947	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7286801452607176
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	CHAOS	0.0731696115	0	20.7953403071	11141.43359375	2000	cache_signature=d82c3d41adfe8becfea7cdcd680d886e	-1	-0.0731696115	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9908380716627783
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	PAS	0.12975	0	20.7953403071	11141.43359375	2000	cache_signature=d82c3d41adfe8becfea7cdcd680d886e	-1	-0.12975	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9309646539002564
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	bASW	0.8750756936	2	25.8416625243	19651.046875	2000	cache_signature=83e494a71d7ae3e091ae9ef566afd0ce	1	0.8750756936	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.1454493694060101
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	iLISI	0.0542186819	2	25.8416625243	19651.046875	2000	cache_signature=83e494a71d7ae3e091ae9ef566afd0ce	1	0.0542186819	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.032624452932539356
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	dASW	0.4554099292	2	25.8416625243	19651.046875	2000	cache_signature=83e494a71d7ae3e091ae9ef566afd0ce	1	0.4554099292	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.6052071974477454
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	dLISI	0.7113819722	2	25.8416625243	19651.046875	2000	cache_signature=83e494a71d7ae3e091ae9ef566afd0ce	1	0.7113819722	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.7273448455777859
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	ILL	0.0872483221	2	25.8416625243	19651.046875	2000	cache_signature=83e494a71d7ae3e091ae9ef566afd0ce	1	0.0872483221	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.37080536899916106
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	GC	0.6537248154	2	25.8416625243	19651.046875	2000	cache_signature=83e494a71d7ae3e091ae9ef566afd0ce	1	0.6537248154	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5038674946148654
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	silhouette	0.1966953874	2	24.0130942725	19651.046875	2000	cache_signature=e1786ad5ca1d866abae72f9e8b18873e	1	0.1966953874	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.4500599169797978
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	ari	0.0320374101	2	24.0130942725	19651.046875	2000	cache_signature=e1786ad5ca1d866abae72f9e8b18873e	1	0.0320374101	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.36135611627247854
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	nmi	0.078308291	2	24.0130942725	19651.046875	2000	cache_signature=e1786ad5ca1d866abae72f9e8b18873e	1	0.078308291	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.6756738968175311
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	CHAOS	0.0739791794	2	24.0130942725	19651.046875	2000	cache_signature=e1786ad5ca1d866abae72f9e8b18873e	-1	-0.0739791794	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9771657398669975
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	PAS	0.149	2	24.0130942725	19651.046875	2000	cache_signature=e1786ad5ca1d866abae72f9e8b18873e	-1	-0.149	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9097017673015354
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	bASW	0.8562050281	1	24.6699566888	13532.1875	2000	cache_signature=0f6034274f1507c7f838f1e30a94890b	1	0.8562050281	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.011714625018620068
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	iLISI	0.0442581372	1	24.6699566888	13532.1875	2000	cache_signature=0f6034274f1507c7f838f1e30a94890b	1	0.0442581372	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.0157593271193763
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	dASW	0.4625975825	1	24.6699566888	13532.1875	2000	cache_signature=0f6034274f1507c7f838f1e30a94890b	1	0.4625975825	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.6734823662498335
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	dLISI	0.7272451522	1	24.6699566888	13532.1875	2000	cache_signature=0f6034274f1507c7f838f1e30a94890b	1	0.7272451522	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.7954784426834337
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	ILL	0.0771929825	1	24.6699566888	13532.1875	2000	cache_signature=0f6034274f1507c7f838f1e30a94890b	1	0.0771929825	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.32807017569061403
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	integration_eval	GC	0.6817370473	1	24.6699566888	13532.1875	2000	cache_signature=0f6034274f1507c7f838f1e30a94890b	1	0.6817370473	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5549946759551158
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	silhouette	0.2018531561	1	22.9869364891	13532.1875	2000	cache_signature=0b2725060f2f66e869864854b4114288	1	0.2018531561	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.46127737032053945
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	ari	0.0326696377	1	22.9869364891	13532.1875	2000	cache_signature=0b2725060f2f66e869864854b4114288	1	0.0326696377	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.3697413613507346
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	nmi	0.089112858	1	22.9869364891	13532.1875	2000	cache_signature=0b2725060f2f66e869864854b4114288	1	0.089112858	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7769012536457041
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	CHAOS	0.0726651147	1	22.9869364891	13532.1875	2000	cache_signature=0b2725060f2f66e869864854b4114288	-1	-0.0726651147	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9993582311694849
STOmics0224	Visium	8	scanpy_pearson	2000	graphst	clustering_eval	PAS	0.1185833333	1	22.9869364891	13532.1875	2000	cache_signature=0b2725060f2f66e869864854b4114288	-1	-0.1185833333	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9432989691068961
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	bASW	0.837165691	0	23.0557607785	12387.90234375	2000	cache_signature=d26131a637d9d0dbe93986e131cb1ceb	1	0.837165691	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	-0.12321548014242144
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	iLISI	0.034685093	0	23.0557607785	12387.90234375	2000	cache_signature=d26131a637d9d0dbe93986e131cb1ceb	1	0.034685093	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	-0.00044968551102440147
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	dASW	0.4607909471	0	23.0557607785	12387.90234375	2000	cache_signature=d26131a637d9d0dbe93986e131cb1ceb	1	0.4607909471	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.6563212245321568
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	dLISI	0.7522142232	0	23.0557607785	12387.90234375	2000	cache_signature=d26131a637d9d0dbe93986e131cb1ceb	1	0.7522142232	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.9027225528565715
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	ILL	0.1244444444	0	23.0557607785	12387.90234375	2000	cache_signature=d26131a637d9d0dbe93986e131cb1ceb	1	0.1244444444	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.5288888888057778
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	GC	0.6581443007	0	23.0557607785	12387.90234375	2000	cache_signature=d26131a637d9d0dbe93986e131cb1ceb	1	0.6581443007	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5119338217526064
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	silhouette	0.1840949357	0	21.4161708243	12388.59375	2000	cache_signature=9bb75f25834d7781e13ed5b5766fcd62	1	0.1840949357	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.42265562895559483
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	ari	0.0574566268	0	21.4161708243	12388.59375	2000	cache_signature=9bb75f25834d7781e13ed5b5766fcd62	1	0.0574566268	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6984916062871499
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	nmi	0.0914169747	0	21.4161708243	12388.59375	2000	cache_signature=9bb75f25834d7781e13ed5b5766fcd62	1	0.0914169747	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7984883883605568
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	CHAOS	0.0741430777	0	21.4161708243	12388.59375	2000	cache_signature=9bb75f25834d7781e13ed5b5766fcd62	-1	-0.0741430777	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9743977547006335
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	PAS	0.1519166667	0	21.4161708243	12388.59375	2000	cache_signature=9bb75f25834d7781e13ed5b5766fcd62	-1	-0.1519166667	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9064801177800619
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	bASW	0.8341638552	2	27.5563644543	21436.82421875	2000	cache_signature=07908dc97f20f32de2109f396dfd6a08	1	0.8341638552	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	-0.14448922607395298
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	iLISI	0.0321108793	2	27.5563644543	21436.82421875	2000	cache_signature=07908dc97f20f32de2109f396dfd6a08	1	0.0321108793	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	-0.004808326451661712
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	dASW	0.4639711753	2	27.5563644543	21436.82421875	2000	cache_signature=07908dc97f20f32de2109f396dfd6a08	1	0.4639711753	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.6865300573906029
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	dLISI	0.7502621639	2	27.5563644543	21436.82421875	2000	cache_signature=07908dc97f20f32de2109f396dfd6a08	1	0.7502621639	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.8943383056960066
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	ILL	0.1258741259	2	27.5563644543	21436.82421875	2000	cache_signature=07908dc97f20f32de2109f396dfd6a08	1	0.1258741259	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.534965035181993
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	GC	0.6680814555	2	27.5563644543	21436.82421875	2000	cache_signature=07908dc97f20f32de2109f396dfd6a08	1	0.6680814555	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5300708526496605
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	silhouette	0.1647902876	2	25.8442215193	21436.82421875	2000	cache_signature=a18e5b571abe7325fa23c862fc067bb8	1	0.1647902876	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.3806706152962606
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	ari	0.0442218345	2	25.8442215193	21436.82421875	2000	cache_signature=a18e5b571abe7325fa23c862fc067bb8	1	0.0442218345	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.522958337895646
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	nmi	0.0898897307	2	25.8442215193	21436.82421875	2000	cache_signature=a18e5b571abe7325fa23c862fc067bb8	1	0.0898897307	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7841797285732941
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	CHAOS	0.0746888935	2	25.8442215193	21436.82421875	2000	cache_signature=a18e5b571abe7325fa23c862fc067bb8	-1	-0.0746888935	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9651797821044132
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	PAS	0.156	2	25.8442215193	21436.82421875	2000	cache_signature=a18e5b571abe7325fa23c862fc067bb8	-1	-0.156	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9019698085383642
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	bASW	0.8365814132	1	26.8709293325	14285.76171875	2000	cache_signature=946f2dfedb68adbf42a8e31d2b9795fa	1	0.8365814132	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	-0.12735620545145893
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	iLISI	0.0352848671	1	26.8709293325	14285.76171875	2000	cache_signature=946f2dfedb68adbf42a8e31d2b9795fa	1	0.0352848671	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.000565847872001992
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	dASW	0.4635578543	1	26.8709293325	14285.76171875	2000	cache_signature=946f2dfedb68adbf42a8e31d2b9795fa	1	0.4635578543	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.6826039413320494
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	dLISI	0.7544509034	1	26.8709293325	14285.76171875	2000	cache_signature=946f2dfedb68adbf42a8e31d2b9795fa	1	0.7544509034	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.9123292690131669
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	ILL	0.1379310345	1	26.8709293325	14285.76171875	2000	cache_signature=946f2dfedb68adbf42a8e31d2b9795fa	1	0.1379310345	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.5862068967422414
STOmics0224	Visium	8	seurat_sct	2000	graphst	integration_eval	GC	0.6087127455	1	26.8709293325	14285.76171875	2000	cache_signature=946f2dfedb68adbf42a8e31d2b9795fa	1	0.6087127455	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.42171266066615226
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	silhouette	0.1756976694	1	25.2510587303	14285.76171875	2000	cache_signature=9e76d3cf2ce5b31f8c14511183eba25b	1	0.1756976694	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.40439270396052246
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	ari	0.0438688537	1	25.2510587303	14285.76171875	2000	cache_signature=9e76d3cf2ce5b31f8c14511183eba25b	1	0.0438688537	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.5182767477279296
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	nmi	0.08073046	1	25.2510587303	14285.76171875	2000	cache_signature=9e76d3cf2ce5b31f8c14511183eba25b	1	0.08073046	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.6983670566323704
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	CHAOS	0.074238819	1	25.2510587303	14285.76171875	2000	cache_signature=9e76d3cf2ce5b31f8c14511183eba25b	-1	-0.074238819	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9727808343408226
STOmics0224	Visium	8	seurat_sct	2000	graphst	clustering_eval	PAS	0.1723333333	1	25.2510587303	14285.76171875	2000	cache_signature=9e76d3cf2ce5b31f8c14511183eba25b	-1	-0.1723333333	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.8839285714611167
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	bASW	0.8930112049	0	24.2579586711	11141.43359375	2000	cache_signature=7b5c1143023752e3dd1e9593074d1cc1	1	0.8930112049	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.2725567583405779
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	iLISI	0.0527552073	0	24.2579586711	11141.43359375	2000	cache_signature=7b5c1143023752e3dd1e9593074d1cc1	1	0.0527552073	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.03014650780034508
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	dASW	0.4717304166	0	24.2579586711	11141.43359375	2000	cache_signature=7b5c1143023752e3dd1e9593074d1cc1	1	0.4717304166	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.760234712779815
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	dLISI	0.7123779653	0	24.2579586711	11141.43359375	2000	cache_signature=7b5c1143023752e3dd1e9593074d1cc1	1	0.7123779653	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.7316227137350786
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	ILL	0.067114094	0	24.2579586711	11141.43359375	2000	cache_signature=7b5c1143023752e3dd1e9593074d1cc1	1	0.067114094	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.285234899557047
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	GC	0.7387656399	0	24.2579586711	11141.43359375	2000	cache_signature=7b5c1143023752e3dd1e9593074d1cc1	1	0.7387656399	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.6590817478402904
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	silhouette	0.1209025383	0	22.3424183689	11141.43359375	2000	cache_signature=2a0ac48f89db55ce0093758faf5cd0dd	1	0.1209025383	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.2852206622956701
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	ari	0.0428399784	0	22.3424183689	11141.43359375	2000	cache_signature=2a0ac48f89db55ce0093758faf5cd0dd	1	0.0428399784	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.5046307576676029
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	nmi	0.0858271948	0	22.3424183689	11141.43359375	2000	cache_signature=2a0ac48f89db55ce0093758faf5cd0dd	1	0.0858271948	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7461180671317423
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	CHAOS	0.0733368619	0	22.3424183689	11141.43359375	2000	cache_signature=2a0ac48f89db55ce0093758faf5cd0dd	-1	-0.0733368619	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9880134747861271
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	PAS	0.1100833333	0	22.3424183689	11141.43359375	2000	cache_signature=2a0ac48f89db55ce0093758faf5cd0dd	-1	-0.1100833333	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9526877761764613
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	bASW	0.8929838634	2	27.172189041	19651.046875	2000	cache_signature=dfb5f12779387c34db7e4955eba2fac4	1	0.8929838634	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.27236299153814797
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	iLISI	0.0526163087	2	27.172189041	19651.046875	2000	cache_signature=dfb5f12779387c34db7e4955eba2fac4	1	0.0526163087	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.02991132564567113
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	dASW	0.4708719943	2	27.172189041	19651.046875	2000	cache_signature=dfb5f12779387c34db7e4955eba2fac4	1	0.4708719943	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.7520806011400708
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	dLISI	0.7102363226	2	27.172189041	19651.046875	2000	cache_signature=dfb5f12779387c34db7e4955eba2fac4	1	0.7102363226	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.7224241910639592
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	ILL	0.1286173633	2	27.172189041	19651.046875	2000	cache_signature=dfb5f12779387c34db7e4955eba2fac4	1	0.1286173633	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.5466237941343248
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	GC	0.7425330317	2	27.172189041	19651.046875	2000	cache_signature=dfb5f12779387c34db7e4955eba2fac4	1	0.7425330317	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.6659578912488551
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	silhouette	0.1391066462	2	25.5437225718	19651.046875	2000	cache_signature=03929b3584a920b44235fea664ebf03b	1	0.1391066462	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.32481214901318733
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	ari	0.0567369502	2	25.5437225718	19651.046875	2000	cache_signature=03929b3584a920b44235fea664ebf03b	1	0.0567369502	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6889465236806865
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	nmi	0.0893809376	2	25.5437225718	19651.046875	2000	cache_signature=03929b3584a920b44235fea664ebf03b	1	0.0893809376	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7794128757521295
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	CHAOS	0.0728181637	2	25.5437225718	19651.046875	2000	cache_signature=03929b3584a920b44235fea664ebf03b	-1	-0.0728181637	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.996773473659939
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	clustering_eval	PAS	0.1095833333	2	25.5437225718	19651.046875	2000	cache_signature=03929b3584a920b44235fea664ebf03b	-1	-0.1095833333	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9532400589452592
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	bASW	0.8895994553	1	25.9874713821	13532.1875	2000	cache_signature=62fddd92de292e90f896d6a9987b799a	1	0.8895994553	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.24837798941111006
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	iLISI	0.053840006	1	25.9874713821	13532.1875	2000	cache_signature=62fddd92de292e90f896d6a9987b799a	1	0.053840006	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.031983281501833084
STOmics0224	Visium	8	scanpy_cell_ranger	2000	graphst	integration_eval	dASW	0.4714283086	1	25.9874713821	13532.1875	2000	cache_signature=62fddd92de292e90f896d6a9987b799a	1	0.4714283086	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.757365003594418
