dataset	fs_method	n_features	integration_method	random_seed	Accuracy	CHAOS	GC	ILL	PAS	Ratio	ari	bASW	dASW	dLISI	iLISI	nmi	silhouette	BatchMixing	BiologicalConservation	Integration	LabelIndependentClustering	LabelAgreement	Clustering	Alignment	CoreOverall	AlignmentEligibleOverall	MethodGroup
DLPFC	hotspot	2000	graphst	1	0.7843794376597557	0.9633927742828374	0.969360649467216	0.8649485266212839	0.9267091942351015	0.8159173579667763	0.5621407165002804	0.8519638732781769	0.8985483820361412	0.9374964484174968	0.2118708285308791	0.6382169316460804	0.24502215027863544	0.531917350904528	0.9175885016355345	0.7247529262700312	0.7117080395988581	0.6001788240731805	0.6559434318360193	0.800148397813266	0.6903481790530253	0.7269482519731055	expression_driven
DLPFC	hotspot	2000	graphst	2	0.7981823345640443	0.9529157765503663	0.9727145541015009	0.8979407273380747	0.9371099709090495	0.8126494250441856	0.6359873446551197	0.8441800257040407	0.9155038541705585	0.9451641910733233	0.20897279979219371	0.6718193869758137	0.2683330506901453	0.5265764127481172	0.9328308316708643	0.7297036222094908	0.7194529327165203	0.6539033658154667	0.6866781492659935	0.8054158798041149	0.7081908857377421	0.7405992170931998	expression_driven
DLPFC	morans_i	2000	graphst	0	0.8542459528543029	0.959650472740749	0.939775929273596	0.9488273150463012	0.9162044099616584	0.8197220541310574	0.6831179052221668	0.8638072523368023	0.9495879014471785	0.9695604915206031	0.2159257327056189	0.76321436962241	0.23551235262619266	0.5398664925212107	0.9519379093219197	0.7459022009215652	0.7037890784428668	0.7231661374222884	0.7134776079325775	0.8369840034926801	0.7296899044270714	0.7654546041156077	spatially_informed
DLPFC	morans_i	2000	graphst	1	0.8912240840670262	0.9588370907894259	0.9136604297385243	0.9617959572062155	0.8814658160653742	0.8133472667143299	0.4599534508392401	0.8533241129660337	0.957569748398199	0.9734385187868049	0.20914342152050028	0.5289741936847097	0.2205903094362797	0.531233767243267	0.9516161635324359	0.7414249653878515	0.68696440543036	0.4944638222619749	0.5907141138461675	0.852285675390678	0.6660695396170095	0.728141584874899	spatially_informed
DLPFC	morans_i	2000	graphst	2	0.878443623970463	0.9579429379313537	0.9304477576079504	0.9727655350353407	0.9367979476113273	0.8136715331171906	0.6348951578959569	0.8569395270955006	0.9501445914862495	0.9691400257565698	0.2092266207313171	0.761530593228754	0.2321597686956	0.5330830739134088	0.9556244774715277	0.7443537756924683	0.7089668847460936	0.6982128755623555	0.7035898801542245	0.8460575785438269	0.7239718279233465	0.7646670781301733	spatially_informed
DLPFC	nbumi	2000	graphst	0	0.9133768815677366	0.962070221998768	0.9751717294516741	0.9908692396633602	0.9220288447692675	0.8313498975143574	0.7514388619624914	0.8745916645480235	0.9620897562672817	0.980012727186072	0.21534518721839344	0.8125198834091091	0.2243570624407822	0.5449684258832085	0.977035863142097	0.7610021445126527	0.7028187097362726	0.7819793726858002	0.7423990412110364	0.872363389541047	0.7517005928618445	0.7919215250882453	expression_driven
DLPFC	nbumi	2000	graphst	1	0.9065606361829026	0.9775354348308002	0.9163941477475662	0.928174088035826	0.9445985300543837	0.8268905700646845	0.6956915717109826	0.8801767962928705	0.9613852588707456	0.9776539446617656	0.21007734534432373	0.8380875029803541	0.2317047208745732	0.5451270708185971	0.9459018598289758	0.7455144653237864	0.7179462285865856	0.7668895373456683	0.742417882966127	0.8667256031237935	0.7439661741449567	0.784885983804569	expression_driven
DLPFC	nbumi	2000	graphst	2	0.895143425163306	0.9814438809580398	0.9045956832264594	0.9306884796808577	0.9510470114574373	0.8300599230030676	0.5927345889175886	0.878922034241084	0.9701501776441197	0.9712716886443954	0.23464490621088688	0.740713019670824	0.2799322751640206	0.5567834702259854	0.9441765072989581	0.7504799887624718	0.7374743891931659	0.6667238042942063	0.7020990967436861	0.8626016740831868	0.7262895427530789	0.7717269198631148	expression_driven
DLPFC	nnsvg	2000	graphst	0	0.8380573700653223	0.9556096356871427	0.9363012242520613	0.9070856292541929	0.9011232838218765	0.8278595533744282	0.4858353400540251	0.8705628035097747	0.8971434071760849	0.9603505730501498	0.22815384060727548	0.6352384916863354	0.23694884129329824	0.5493583220585251	0.9252202084331221	0.7372892652458236	0.6978939202674391	0.5605369158701803	0.6292154180688097	0.8329584617198753	0.6832523416573166	0.7331543816781695	spatially_informed
DLPFC	nnsvg	2000	graphst	1	0.846236864527123	0.9485112625180886	0.9357280881801197	0.8837362551952817	0.9143322701753248	0.8276377108841696	0.5641511731913087	0.8583278153163435	0.912307515647665	0.9636260393985022	0.2162271602779225	0.6637462929325089	0.2584128879182863	0.537277487797133	0.9238494746053921	0.7305634812012626	0.7070854735372332	0.6139487330619088	0.6605171032995709	0.8369372877056462	0.6955402922504168	0.7426726240688266	spatially_informed
