dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	silhouette	0.1272174567	0	25.8629618976	10711.1640625	2000	cache_signature=8d58801ee3cd9a303f5c8aaaf3923f50	1	0.1272174567
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	CHAOS	0.0633967405	0	25.8629618976	10711.1640625	2000	cache_signature=8d58801ee3cd9a303f5c8aaaf3923f50	-1	-0.0633967405
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	PAS	0.33	0	25.8629618976	10711.1640625	2000	cache_signature=8d58801ee3cd9a303f5c8aaaf3923f50	-1	-0.33
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	bASW	0.9818885531	2	27.1705853045	10892.65234375	2000	cache_signature=05d2e7a9a89f5f203b4c2f87eb494927	1	0.9818885531
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	iLISI	0.1695046491	2	27.1705853045	10892.65234375	2000	cache_signature=05d2e7a9a89f5f203b4c2f87eb494927	1	0.1695046491
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	dASW		2	27.1705853045	10892.65234375	2000	cache_signature=05d2e7a9a89f5f203b4c2f87eb494927	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	dLISI		2	27.1705853045	10892.65234375	2000	cache_signature=05d2e7a9a89f5f203b4c2f87eb494927	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	ILL		2	27.1705853045	10892.65234375	2000	cache_signature=05d2e7a9a89f5f203b4c2f87eb494927	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	GC		2	27.1705853045	10892.65234375	2000	cache_signature=05d2e7a9a89f5f203b4c2f87eb494927	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	silhouette	0.1335160434	2	27.0874187863	10893.0390625	2000	cache_signature=f185c9f036cd899d50c56e3bb69012f1	1	0.1335160434
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	CHAOS	0.0596648644	2	27.0874187863	10893.0390625	2000	cache_signature=f185c9f036cd899d50c56e3bb69012f1	-1	-0.0596648644
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	PAS	0.2796666667	2	27.0874187863	10893.0390625	2000	cache_signature=f185c9f036cd899d50c56e3bb69012f1	-1	-0.2796666667
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	bASW	0.9767259583	1	25.7132494953	11338.57421875	2000	cache_signature=e1b23c08e7f1ba1ec436100fa8c72ae5	1	0.9767259583
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	iLISI	0.2070209431	1	25.7132494953	11338.57421875	2000	cache_signature=e1b23c08e7f1ba1ec436100fa8c72ae5	1	0.2070209431
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	dASW		1	25.7132494953	11338.57421875	2000	cache_signature=e1b23c08e7f1ba1ec436100fa8c72ae5	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	dLISI		1	25.7132494953	11338.57421875	2000	cache_signature=e1b23c08e7f1ba1ec436100fa8c72ae5	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	ILL		1	25.7132494953	11338.57421875	2000	cache_signature=e1b23c08e7f1ba1ec436100fa8c72ae5	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	integration_eval	GC		1	25.7132494953	11338.57421875	2000	cache_signature=e1b23c08e7f1ba1ec436100fa8c72ae5	1	
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	silhouette	0.1353698969	1	25.6096497653	11338.85546875	2000	cache_signature=f0cec226bffd8643e0490403d74e1be9	1	0.1353698969
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	CHAOS	0.0605543708	1	25.6096497653	11338.85546875	2000	cache_signature=f0cec226bffd8643e0490403d74e1be9	-1	-0.0605543708
E8p5Embryo	Slide-seq	6	scPNMF	2000	graphst	clustering_eval	PAS	0.2974166667	1	25.6096497653	11338.85546875	2000	cache_signature=f0cec226bffd8643e0490403d74e1be9	-1	-0.2974166667
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	bASW	0.9993943147	0	24.9886899972	10711.1640625	2000	cache_signature=9cb161667eb6a6f92684f5846db9be24	1	0.9993943147
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	iLISI	0.1490198846	0	24.9886899972	10711.1640625	2000	cache_signature=9cb161667eb6a6f92684f5846db9be24	1	0.1490198846
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	dASW		0	24.9886899972	10711.1640625	2000	cache_signature=9cb161667eb6a6f92684f5846db9be24	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	dLISI		0	24.9886899972	10711.1640625	2000	cache_signature=9cb161667eb6a6f92684f5846db9be24	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	ILL		0	24.9886899972	10711.1640625	2000	cache_signature=9cb161667eb6a6f92684f5846db9be24	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	GC		0	24.9886899972	10711.1640625	2000	cache_signature=9cb161667eb6a6f92684f5846db9be24	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	silhouette	0.1742991507	0	24.6096820077	10711.1640625	2000	cache_signature=08c614fdc60ee6850043abfdbfd02b67	1	0.1742991507
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	CHAOS	0.0546406765	0	24.6096820077	10711.1640625	2000	cache_signature=08c614fdc60ee6850043abfdbfd02b67	-1	-0.0546406765
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	PAS	0.15875	0	24.6096820077	10711.1640625	2000	cache_signature=08c614fdc60ee6850043abfdbfd02b67	-1	-0.15875
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	bASW	0.9986856988	2	25.8939676732	10893.0390625	2000	cache_signature=fc3c8a11b61409daed4b64051252e8b9	1	0.9986856988
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	iLISI	0.1514478688	2	25.8939676732	10893.0390625	2000	cache_signature=fc3c8a11b61409daed4b64051252e8b9	1	0.1514478688
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	dASW		2	25.8939676732	10893.0390625	2000	cache_signature=fc3c8a11b61409daed4b64051252e8b9	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	dLISI		2	25.8939676732	10893.0390625	2000	cache_signature=fc3c8a11b61409daed4b64051252e8b9	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	ILL		2	25.8939676732	10893.0390625	2000	cache_signature=fc3c8a11b61409daed4b64051252e8b9	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	GC		2	25.8939676732	10893.0390625	2000	cache_signature=fc3c8a11b61409daed4b64051252e8b9	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	silhouette	0.1631566882	2	25.6144904885	10893.0390625	2000	cache_signature=b7c20bb5a8fe4f3697a225ca297e8a68	1	0.1631566882
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	CHAOS	0.0547142801	2	25.6144904885	10893.0390625	2000	cache_signature=b7c20bb5a8fe4f3697a225ca297e8a68	-1	-0.0547142801
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	PAS	0.172	2	25.6144904885	10893.0390625	2000	cache_signature=b7c20bb5a8fe4f3697a225ca297e8a68	-1	-0.172
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	bASW	0.9980737959	1	25.0742802164	11338.85546875	2000	cache_signature=53130f8fc7ff62b98d70beff2d62ca03	1	0.9980737959
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	iLISI	0.1496763057	1	25.0742802164	11338.85546875	2000	cache_signature=53130f8fc7ff62b98d70beff2d62ca03	1	0.1496763057
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	dASW		1	25.0742802164	11338.85546875	2000	cache_signature=53130f8fc7ff62b98d70beff2d62ca03	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	dLISI		1	25.0742802164	11338.85546875	2000	cache_signature=53130f8fc7ff62b98d70beff2d62ca03	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	ILL		1	25.0742802164	11338.85546875	2000	cache_signature=53130f8fc7ff62b98d70beff2d62ca03	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	integration_eval	GC		1	25.0742802164	11338.85546875	2000	cache_signature=53130f8fc7ff62b98d70beff2d62ca03	1	
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	silhouette	0.1577395201	1	24.8075892637	11338.85546875	2000	cache_signature=3484f9a06b0dd1446034f6443f18f2a8	1	0.1577395201
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	CHAOS	0.0560931111	1	24.8075892637	11338.85546875	2000	cache_signature=3484f9a06b0dd1446034f6443f18f2a8	-1	-0.0560931111
E8p5Embryo	Slide-seq	6	scanpy_seurat_v3	2000	graphst	clustering_eval	PAS	0.1925	1	24.8075892637	11338.85546875	2000	cache_signature=3484f9a06b0dd1446034f6443f18f2a8	-1	-0.1925
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	bASW	0.9893036494	0	25.0277337022	7358.3046875	2000	cache_signature=11630b2f28fcf4f078dc190812647267	1	0.9893036494
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	iLISI	0.1560525987	0	25.0277337022	7358.3046875	2000	cache_signature=11630b2f28fcf4f078dc190812647267	1	0.1560525987
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	dASW		0	25.0277337022	7358.3046875	2000	cache_signature=11630b2f28fcf4f078dc190812647267	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	dLISI		0	25.0277337022	7358.3046875	2000	cache_signature=11630b2f28fcf4f078dc190812647267	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	ILL		0	25.0277337022	7358.3046875	2000	cache_signature=11630b2f28fcf4f078dc190812647267	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	GC		0	25.0277337022	7358.3046875	2000	cache_signature=11630b2f28fcf4f078dc190812647267	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	silhouette	0.1736512333	0	24.8400631044	7358.8671875	2000	cache_signature=95a65b977e2b41ed177317029c134308	1	0.1736512333
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	CHAOS	0.0554057251	0	24.8400631044	7358.8671875	2000	cache_signature=95a65b977e2b41ed177317029c134308	-1	-0.0554057251
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	PAS	0.1779166667	0	24.8400631044	7358.8671875	2000	cache_signature=95a65b977e2b41ed177317029c134308	-1	-0.1779166667
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	bASW	0.9879386937	2	26.1691366928	7205.61328125	2000	cache_signature=ab1cc9d07a0c8e1b82c99884f5f9b8c9	1	0.9879386937
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	iLISI	0.1622862808	2	26.1691366928	7205.61328125	2000	cache_signature=ab1cc9d07a0c8e1b82c99884f5f9b8c9	1	0.1622862808
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	dASW		2	26.1691366928	7205.61328125	2000	cache_signature=ab1cc9d07a0c8e1b82c99884f5f9b8c9	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	dLISI		2	26.1691366928	7205.61328125	2000	cache_signature=ab1cc9d07a0c8e1b82c99884f5f9b8c9	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	ILL		2	26.1691366928	7205.61328125	2000	cache_signature=ab1cc9d07a0c8e1b82c99884f5f9b8c9	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	GC		2	26.1691366928	7205.61328125	2000	cache_signature=ab1cc9d07a0c8e1b82c99884f5f9b8c9	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	silhouette	0.1550246775	2	26.0036048098	7205.8984375	2000	cache_signature=30e0fa183b2c86652dc9fe30589c5514	1	0.1550246775
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	CHAOS	0.0567805093	2	26.0036048098	7205.8984375	2000	cache_signature=30e0fa183b2c86652dc9fe30589c5514	-1	-0.0567805093
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	PAS	0.2099166667	2	26.0036048098	7205.8984375	2000	cache_signature=30e0fa183b2c86652dc9fe30589c5514	-1	-0.2099166667
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	bASW	0.988978371	1	25.4305746974	10711.1640625	2000	cache_signature=fdebe6583fd08716017aa73b30a949c0	1	0.988978371
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	iLISI	0.1584698131	1	25.4305746974	10711.1640625	2000	cache_signature=fdebe6583fd08716017aa73b30a949c0	1	0.1584698131
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	dASW		1	25.4305746974	10711.1640625	2000	cache_signature=fdebe6583fd08716017aa73b30a949c0	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	dLISI		1	25.4305746974	10711.1640625	2000	cache_signature=fdebe6583fd08716017aa73b30a949c0	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	ILL		1	25.4305746974	10711.1640625	2000	cache_signature=fdebe6583fd08716017aa73b30a949c0	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	integration_eval	GC		1	25.4305746974	10711.1640625	2000	cache_signature=fdebe6583fd08716017aa73b30a949c0	1	
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	silhouette	0.1553563476	1	25.2451333543	10711.1640625	2000	cache_signature=91acd09172bb98f23885631f8c0ab5a2	1	0.1553563476
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	CHAOS	0.0558726436	1	25.2451333543	10711.1640625	2000	cache_signature=91acd09172bb98f23885631f8c0ab5a2	-1	-0.0558726436
E8p5Embryo	Slide-seq	6	hotspot	2000	graphst	clustering_eval	PAS	0.2156666667	1	25.2451333543	10711.1640625	2000	cache_signature=91acd09172bb98f23885631f8c0ab5a2	-1	-0.2156666667
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	bASW	0.9801263586	0	25.6920994241	9101.3359375	2000	cache_signature=f3ce55f6595da0b852b1b7da037e93ef	1	0.9801263586
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	iLISI	0.1841839258	0	25.6920994241	9101.3359375	2000	cache_signature=f3ce55f6595da0b852b1b7da037e93ef	1	0.1841839258
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	dASW		0	25.6920994241	9101.3359375	2000	cache_signature=f3ce55f6595da0b852b1b7da037e93ef	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	dLISI		0	25.6920994241	9101.3359375	2000	cache_signature=f3ce55f6595da0b852b1b7da037e93ef	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	ILL		0	25.6920994241	9101.3359375	2000	cache_signature=f3ce55f6595da0b852b1b7da037e93ef	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	GC		0	25.6920994241	9101.3359375	2000	cache_signature=f3ce55f6595da0b852b1b7da037e93ef	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	silhouette	0.1294276416	0	25.4241141332	9101.3359375	2000	cache_signature=ecb961a5f33b56347e3ff798a5914b45	1	0.1294276416
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	CHAOS	0.0610903787	0	25.4241141332	9101.3359375	2000	cache_signature=ecb961a5f33b56347e3ff798a5914b45	-1	-0.0610903787
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	PAS	0.2904166667	0	25.4241141332	9101.3359375	2000	cache_signature=ecb961a5f33b56347e3ff798a5914b45	-1	-0.2904166667
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	bASW	0.9794081505	2	27.2013788829	8729.546875	2000	cache_signature=1f269b0a6f6d95783b17f3ca77a10b5d	1	0.9794081505
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	iLISI	0.179513267	2	27.2013788829	8729.546875	2000	cache_signature=1f269b0a6f6d95783b17f3ca77a10b5d	1	0.179513267
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	dASW		2	27.2013788829	8729.546875	2000	cache_signature=1f269b0a6f6d95783b17f3ca77a10b5d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	dLISI		2	27.2013788829	8729.546875	2000	cache_signature=1f269b0a6f6d95783b17f3ca77a10b5d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	ILL		2	27.2013788829	8729.546875	2000	cache_signature=1f269b0a6f6d95783b17f3ca77a10b5d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	GC		2	27.2013788829	8729.546875	2000	cache_signature=1f269b0a6f6d95783b17f3ca77a10b5d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	silhouette	0.1121572033	2	26.9868915724	8729.546875	2000	cache_signature=6997f5011696b118d981a4ea56a1d626	1	0.1121572033
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	CHAOS	0.0604683427	2	26.9868915724	8729.546875	2000	cache_signature=6997f5011696b118d981a4ea56a1d626	-1	-0.0604683427
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	PAS	0.3109166667	2	26.9868915724	8729.546875	2000	cache_signature=6997f5011696b118d981a4ea56a1d626	-1	-0.3109166667
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	bASW	0.97702129	1	26.603333381	10711.1640625	2000	cache_signature=e38cb2f2e8fe513506aa2a4c6ac6a58d	1	0.97702129
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	iLISI	0.191461663	1	26.603333381	10711.1640625	2000	cache_signature=e38cb2f2e8fe513506aa2a4c6ac6a58d	1	0.191461663
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	dASW		1	26.603333381	10711.1640625	2000	cache_signature=e38cb2f2e8fe513506aa2a4c6ac6a58d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	dLISI		1	26.603333381	10711.1640625	2000	cache_signature=e38cb2f2e8fe513506aa2a4c6ac6a58d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	ILL		1	26.603333381	10711.1640625	2000	cache_signature=e38cb2f2e8fe513506aa2a4c6ac6a58d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	integration_eval	GC		1	26.603333381	10711.1640625	2000	cache_signature=e38cb2f2e8fe513506aa2a4c6ac6a58d	1	
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	silhouette	0.1350797862	1	26.2435666416	10711.1640625	2000	cache_signature=70b7655d074ecfd073760bbf23f2744b	1	0.1350797862
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	CHAOS	0.0623045258	1	26.2435666416	10711.1640625	2000	cache_signature=70b7655d074ecfd073760bbf23f2744b	-1	-0.0623045258
E8p5Embryo	Slide-seq	6	nnsvg	2000	graphst	clustering_eval	PAS	0.3055	1	26.2435666416	10711.1640625	2000	cache_signature=70b7655d074ecfd073760bbf23f2744b	-1	-0.3055
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	bASW	0.9773841538	0	22.9438230628	6386.69921875	1257	cache_signature=a1347eda3e50046cb65a1fed9e8326cc	1	0.9773841538
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	iLISI	0.1919956559	0	22.9438230628	6386.69921875	1257	cache_signature=a1347eda3e50046cb65a1fed9e8326cc	1	0.1919956559
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	dASW		0	22.9438230628	6386.69921875	1257	cache_signature=a1347eda3e50046cb65a1fed9e8326cc	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	dLISI		0	22.9438230628	6386.69921875	1257	cache_signature=a1347eda3e50046cb65a1fed9e8326cc	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	ILL		0	22.9438230628	6386.69921875	1257	cache_signature=a1347eda3e50046cb65a1fed9e8326cc	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	GC		0	22.9438230628	6386.69921875	1257	cache_signature=a1347eda3e50046cb65a1fed9e8326cc	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	silhouette	0.1349310428	0	22.7030448765	6387.9140625	1257	cache_signature=0a8b9f0fcb14dd8054fc4fabeec50e53	1	0.1349310428
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	CHAOS	0.0603261271	0	22.7030448765	6387.9140625	1257	cache_signature=0a8b9f0fcb14dd8054fc4fabeec50e53	-1	-0.0603261271
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	PAS	0.2805833333	0	22.7030448765	6387.9140625	1257	cache_signature=0a8b9f0fcb14dd8054fc4fabeec50e53	-1	-0.2805833333
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	bASW	0.9714119136	2	23.4730458194	6196.9609375	1235	cache_signature=04b494b13f4b62bdd055e3921cee52fb	1	0.9714119136
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	iLISI	0.2058257674	2	23.4730458194	6196.9609375	1235	cache_signature=04b494b13f4b62bdd055e3921cee52fb	1	0.2058257674
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	dASW		2	23.4730458194	6196.9609375	1235	cache_signature=04b494b13f4b62bdd055e3921cee52fb	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	dLISI		2	23.4730458194	6196.9609375	1235	cache_signature=04b494b13f4b62bdd055e3921cee52fb	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	ILL		2	23.4730458194	6196.9609375	1235	cache_signature=04b494b13f4b62bdd055e3921cee52fb	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	GC		2	23.4730458194	6196.9609375	1235	cache_signature=04b494b13f4b62bdd055e3921cee52fb	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	silhouette	0.1338535398	2	23.2171841878	6197.21875	1235	cache_signature=945679c8946b541b9555cd46dcc91de0	1	0.1338535398
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	CHAOS	0.0599525194	2	23.2171841878	6197.21875	1235	cache_signature=945679c8946b541b9555cd46dcc91de0	-1	-0.0599525194
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	PAS	0.3073333333	2	23.2171841878	6197.21875	1235	cache_signature=945679c8946b541b9555cd46dcc91de0	-1	-0.3073333333
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	bASW	0.9692060668	1	23.2212159233	10711.1640625	1242	cache_signature=572bcb47c679bd1667d5b79a914f9915	1	0.9692060668
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	iLISI	0.214913427	1	23.2212159233	10711.1640625	1242	cache_signature=572bcb47c679bd1667d5b79a914f9915	1	0.214913427
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	dASW		1	23.2212159233	10711.1640625	1242	cache_signature=572bcb47c679bd1667d5b79a914f9915	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	dLISI		1	23.2212159233	10711.1640625	1242	cache_signature=572bcb47c679bd1667d5b79a914f9915	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	ILL		1	23.2212159233	10711.1640625	1242	cache_signature=572bcb47c679bd1667d5b79a914f9915	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	integration_eval	GC		1	23.2212159233	10711.1640625	1242	cache_signature=572bcb47c679bd1667d5b79a914f9915	1	
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	silhouette	0.1087355241	1	22.989079969	10711.1640625	1242	cache_signature=ac07eac162828019861d7a99c980f8aa	1	0.1087355241
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	CHAOS	0.060925334	1	22.989079969	10711.1640625	1242	cache_signature=ac07eac162828019861d7a99c980f8aa	-1	-0.060925334
E8p5Embryo	Slide-seq	6	dubstepr	2000	graphst	clustering_eval	PAS	0.30975	1	22.989079969	10711.1640625	1242	cache_signature=ac07eac162828019861d7a99c980f8aa	-1	-0.30975
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	integration_eval	bASW	0.9825257193	0	25.4415203063	5671.609375	2000	cache_signature=b6ea2ba88d9d473eb6959e659431aa0b	1	0.9825257193
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	integration_eval	iLISI	0.219199438	0	25.4415203063	5671.609375	2000	cache_signature=b6ea2ba88d9d473eb6959e659431aa0b	1	0.219199438
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	integration_eval	dASW		0	25.4415203063	5671.609375	2000	cache_signature=b6ea2ba88d9d473eb6959e659431aa0b	1	
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	integration_eval	dLISI		0	25.4415203063	5671.609375	2000	cache_signature=b6ea2ba88d9d473eb6959e659431aa0b	1	
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	integration_eval	ILL		0	25.4415203063	5671.609375	2000	cache_signature=b6ea2ba88d9d473eb6959e659431aa0b	1	
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	integration_eval	GC		0	25.4415203063	5671.609375	2000	cache_signature=b6ea2ba88d9d473eb6959e659431aa0b	1	
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	clustering_eval	silhouette	0.1230381802	0	25.1665734267	5671.97265625	2000	cache_signature=219d6763485ce262336975d5f7301263	1	0.1230381802
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	clustering_eval	CHAOS	0.0592068539	0	25.1665734267	5671.97265625	2000	cache_signature=219d6763485ce262336975d5f7301263	-1	-0.0592068539
E8p5Embryo	Slide-seq	6	anticor	2000	graphst	clustering_eval	PAS	0.2800833333	0	25.1665734267	5671.97265625	2000	cache_signature=219d6763485ce262336975d5f7301263	-1	-0.2800833333
