Method1	Method2	JaccardSD	Jaccard	PropSD	Prop
seurat_vst-N2000	nbumi-N2000	0.07475943477706831	0.34822119918866884	0.08256094430061664	0.5126428571428572
seurat_vst-N2000	nnsvg-N2000	0.121493823442865	0.18647197187127754	0.16124951088888537	0.3002142857142857
seurat_vst-N2000	osca-N2000	0.12049458223248902	0.17063100457878938	0.16566115732910672	0.2769285714285714
seurat_vst-N2000	scPNMF-N2000	0.062443119751087836	0.11237360588933912	0.09896079069630606	0.1972857142857143
seurat_vst-N2000	scanpy_cell_ranger-N2000	0.09502836699494724	0.1867124563671097	0.13175726238229218	0.30564285714285716
seurat_vst-N2000	scanpy_cell_ranger_batch-N2000	0.10277093601932918	0.18894271390772757	0.1416614844990557	0.3073571428571429
seurat_vst-N2000	scanpy_pearson-N2000	0.10763013719567659	0.22793014119634827	0.13351774449577142	0.3612142857142857
seurat_vst-N2000	scanpy_pearson_batch-N2000	0.11617116624061273	0.18383494036885697	0.1548737196803223	0.2975714285714286
seurat_vst-N2000	scanpy_seurat-N2000	0.051396426331507976	0.10907315921880344	0.0804622064491564	0.1935
seurat_vst-N2000	scanpy_seurat_batch-N2000	0.08794215171698742	0.13109573475620756	0.1322113207457415	0.223
seurat_vst-N2000	scanpy_seurat_v3-N2000	0.0026889734190569674	0.9974349799230312	0.001349603116263669	0.9987142857142858
seurat_vst-N2000	scanpy_seurat_v3_batch-N2000	0.18872558884316182	0.4469412653816808	0.16649821248861732	0.5992857142857143
seurat_vst-N2000	scry-N2000	0.07899756872131686	0.13214667073581723	0.11994577147710583	0.22628571428571428
seurat_vst-N2000	scsegindex-N500	0.005578592973255778	0.007684533917727957	0.006831300510639732	0.0095
seurat_vst-N2000	seurat_disp-N2000	0.06401465664215754	0.11710963208926092	0.0980551351220808	0.20485714285714285
seurat_vst-N2000	seurat_mvp-N2000	0.04628108762192744	0.08432314453942935	0.05460540266310652	0.124
seurat_vst-N2000	seurat_sct-N2000	0.17397736005124298	0.19225795273660032	0.23570085459569906	0.29314285714285715
seurat_vst-N2000	seurat_vst-N2000	0	1	0	1
seurat_vst-N2000	singleCellHaystack-N2000	0.07198704285056153	0.19461914889150966	0.09904075640145035	0.32071428571428573
seurat_vst-N2000	somde-N2000	0.0913376109876957	0.24071413633337516	0.11379246983204201	0.38085714285714284
seurat_vst-N2000	sparkx-N2000	0.08284810928331737	0.15036999072690033	0.11705121996475772	0.2542142857142857
seurat_vst-N2000	spatialde-N2000	0.11782246560761236	0.24439848203976505	0.14207182958596953	0.3812857142857143
seurat_vst-N2000	statistic_mean-N2000	0.03266193611500196	0.07952843747988897	0.057157468370075584	0.14585714285714285
seurat_vst-N2000	statistic_variance-N2000	0.04552116190917349	0.09456328453824141	0.07624162717496075	0.17007142857142857
seurat_vst-N2000	triku-N2000	0.13130527336797015	0.30912237114572827	0.1545040452544852	0.459
singleCellHaystack-N2000	Brennecke-N2000	0.033192722700849484	0.052122421588044664	0.05845368536998616	0.0975
singleCellHaystack-N2000	TFs-N2000	0.01750695301443156	0.033846473904516006	0.02498618666002325	0.054142857142857145
singleCellHaystack-N2000	anticor-N2000	0.17039680547904903	0.3444352331455903	0.20865339224474183	0.48978571428571427
singleCellHaystack-N2000	dubstepr-N2000	0.10647457960249933	0.5074986034304995	0.10412212380981609	0.6025
singleCellHaystack-N2000	hotspot-N2000	0.11457290384719042	0.22595465905801673	0.1515461975768445	0.3565
singleCellHaystack-N2000	morans_i-N2000	0.10319365024750564	0.4694139554770278	0.0985118436196041	0.633
singleCellHaystack-N2000	nbumi-N2000	0.11097477844119795	0.394163607678363	0.11356967653635114	0.5577142857142857
singleCellHaystack-N2000	nnsvg-N2000	0.11783805058534055	0.5450434793731882	0.10227565459976054	0.6988571428571428
singleCellHaystack-N2000	osca-N2000	0.09112136107031918	0.18226999548828693	0.13505876146188758	0.29942857142857143
singleCellHaystack-N2000	scPNMF-N2000	0.20779200743733087	0.2935068726203298	0.23504409414081476	0.42164285714285715
singleCellHaystack-N2000	scanpy_cell_ranger-N2000	0.05178910686175397	0.08260635651281624	0.0880160970126109	0.149
singleCellHaystack-N2000	scanpy_cell_ranger_batch-N2000	0.056296225920762374	0.09267230492819954	0.09511108793205474	0.16542857142857142
singleCellHaystack-N2000	scanpy_pearson-N2000	0.07863419818346559	0.09120033086766371	0.12520364364087963	0.15942857142857142
singleCellHaystack-N2000	scanpy_pearson_batch-N2000	0.06147448328673728	0.07365143704627855	0.10304882106947912	0.13214285714285715
singleCellHaystack-N2000	scanpy_seurat-N2000	0.018597688221155574	0.051923296648316325	0.03342137183357522	0.09821428571428571
singleCellHaystack-N2000	scanpy_seurat_batch-N2000	0.04175802722427775	0.061299605564454865	0.07256803047912386	0.11307142857142857
singleCellHaystack-N2000	scanpy_seurat_v3-N2000	0.07198704285056153	0.19461914889150966	0.09904075640145035	0.32071428571428573
singleCellHaystack-N2000	scanpy_seurat_v3_batch-N2000	0.08805131928762579	0.12166966812441338	0.13525830667212096	0.20785714285714285
singleCellHaystack-N2000	scry-N2000	0.14736968516783147	0.4997202419788664	0.13745475446054792	0.6548571428571428
singleCellHaystack-N2000	scsegindex-N500	0.09014036199778654	0.09645612461608676	0.09087556903601235	0.10357142857142856
singleCellHaystack-N2000	seurat_disp-N2000	0.0408155874179956	0.06014924500328988	0.07062442582994585	0.11114285714285714
singleCellHaystack-N2000	seurat_mvp-N2000	0.023766294434282673	0.07007470221136254	0.04088572926025482	0.10964285714285714
singleCellHaystack-N2000	seurat_sct-N2000	0.11836676756277036	0.1303879062802621	0.1862925566593219	0.214
singleCellHaystack-N2000	seurat_vst-N2000	0.07198704285056153	0.19461914889150966	0.09904075640145035	0.32071428571428573
singleCellHaystack-N2000	singleCellHaystack-N2000	0	1	0	1
singleCellHaystack-N2000	somde-N2000	0.08896174660079108	0.28133411146971726	0.11759702174719189	0.43214285714285716
singleCellHaystack-N2000	sparkx-N2000	0.12123239633869107	0.5413486946357503	0.1029639904691603	0.6955
singleCellHaystack-N2000	spatialde-N2000	0.040752708499034444	0.34702519138829035	0.0453407731990282	0.5140714285714286
singleCellHaystack-N2000	statistic_mean-N2000	0.16293968948033996	0.47827054870764885	0.1543000324044036	0.6325
singleCellHaystack-N2000	statistic_variance-N2000	0.15253801199411224	0.48392701411842837	0.1437325144644931	0.6395714285714286
singleCellHaystack-N2000	triku-N2000	0.033135713884430935	0.21948753472919552	0.04459113193919893	0.35892857142857143
somde-N2000	Brennecke-N2000	0.03992174804106692	0.10296857310850424	0.06440228848344413	0.18471428571428572
somde-N2000	TFs-N2000	0.028698829298027407	0.049881992981991016	0.0394817619136928	0.07814285714285714
somde-N2000	anticor-N2000	0.17746820730528104	0.3090879745338611	0.2160171124173797	0.4471428571428572
somde-N2000	dubstepr-N2000	0.1514853559950092	0.32617069261468823	0.19037372392718685	0.4387142857142857
somde-N2000	hotspot-N2000	0.15212361753202502	0.36747157436029054	0.15545248853098553	0.5226428571428572
somde-N2000	morans_i-N2000	0.14489371783945135	0.4532769460691058	0.1412122684539299	0.6117857142857143
somde-N2000	nbumi-N2000	0.10101951649010232	0.32762607080177564	0.11275262640801216	0.4862142857142857
somde-N2000	nnsvg-N2000	0.17412573662712014	0.37124375224695366	0.18272240199405268	0.5216428571428571
somde-N2000	osca-N2000	0.12276337855318542	0.2652756760839217	0.14745096037084912	0.4070714285714286
somde-N2000	scPNMF-N2000	0.08533667958484187	0.2506904761616037	0.10804028128875073	0.3945714285714286
somde-N2000	scanpy_cell_ranger-N2000	0.04561064982405009	0.1820633071355662	0.06398660574124644	0.30592857142857144
somde-N2000	scanpy_cell_ranger_batch-N2000	0.052662345321890514	0.187101382677394	0.07354104781879106	0.31242857142857144
somde-N2000	scanpy_pearson-N2000	0.10680520041230805	0.17687236377736423	0.14527785365259482	0.2892857142857143
somde-N2000	scanpy_pearson_batch-N2000	0.09683349238884892	0.14282361021450124	0.14213600127041304	0.23964285714285713
somde-N2000	scanpy_seurat-N2000	0.02822727944767431	0.09367449900856266	0.04596725024664947	0.1702857142857143
somde-N2000	scanpy_seurat_batch-N2000	0.041338777980879225	0.13563708372892735	0.0646578909116502	0.23685714285714285
somde-N2000	scanpy_seurat_v3-N2000	0.09122635994329557	0.24053830565671971	0.1136880652948065	0.3806428571428571
somde-N2000	scanpy_seurat_v3_batch-N2000	0.10809180733766344	0.15535462316920506	0.1510498577417719	0.25685714285714284
somde-N2000	scry-N2000	0.12238585979424871	0.29648270095538964	0.14783899704617537	0.44542857142857145
somde-N2000	scsegindex-N500	0.01663740418690692	0.022247671284858443	0.01977040838270792	0.026928571428571427
somde-N2000	seurat_disp-N2000	0.06225384683304908	0.1216777898897134	0.09525073428038432	0.21242857142857144
somde-N2000	seurat_mvp-N2000	0.036769170987449244	0.12237413353583672	0.03043826695523408	0.1762142857142857
somde-N2000	seurat_sct-N2000	0.18349416345483874	0.2387602434149188	0.24853197552255296	0.35414285714285715
somde-N2000	seurat_vst-N2000	0.0913376109876957	0.24071413633337516	0.11379246983204201	0.38085714285714284
somde-N2000	singleCellHaystack-N2000	0.08896174660079108	0.28133411146971726	0.11759702174719189	0.43214285714285716
somde-N2000	somde-N2000	0	1	0	1
somde-N2000	sparkx-N2000	0.12379013655172078	0.3303741574499321	0.14417982323671866	0.4852142857142857
somde-N2000	spatialde-N2000	0.18558906130908148	0.4681448508029066	0.1686479144478788	0.6195714285714286
somde-N2000	statistic_mean-N2000	0.0753351200909826	0.22691503966348692	0.10125686337701943	0.36457142857142855
somde-N2000	statistic_variance-N2000	0.07927796145650462	0.24174512278492186	0.10590932779640194	0.38357142857142856
somde-N2000	triku-N2000	0.05999616810935465	0.27899068143838907	0.07594836905361932	0.4332142857142857
sparkx-N2000	Brennecke-N2000	0.038774604000277324	0.05790872607924787	0.0675078478682999	0.10735714285714286
sparkx-N2000	TFs-N2000	0.016702074419732708	0.031615728183429836	0.02405004702500105	0.05071428571428572
sparkx-N2000	anticor-N2000	0.17417554259654025	0.3589579183527567	0.2141066434324371	0.5047857142857143
sparkx-N2000	dubstepr-N2000	0.08062631716836494	0.507840782389915	0.11195385954341489	0.608
sparkx-N2000	hotspot-N2000	0.14291917522784262	0.26045221532333745	0.17066996834603942	0.39671428571428574
sparkx-N2000	morans_i-N2000	0.06974590898042685	0.5356836140991241	0.058896600273780866	0.6953571428571429
sparkx-N2000	nbumi-N2000	0.1118422198853364	0.34433722151920343	0.12136882984169724	0.5036428571428572
sparkx-N2000	nnsvg-N2000	0.06283215335079222	0.61540800733662	0.04913489691897294	0.7602857142857143
sparkx-N2000	osca-N2000	0.10330998767230158	0.20304632131299866	0.1409189652314576	0.3272142857142857
sparkx-N2000	scPNMF-N2000	0.16746000369668265	0.31602412605104474	0.18955207225255571	0.45971428571428574
sparkx-N2000	scanpy_cell_ranger-N2000	0.05999125113092901	0.07608608894313112	0.10143241944410926	0.13657142857142857
sparkx-N2000	scanpy_cell_ranger_batch-N2000	0.06276058752123408	0.08124045354307433	0.10610215203598213	0.14500000000000002
sparkx-N2000	scanpy_pearson-N2000	0.0902779597196496	0.10081879757289133	0.1406792620179135	0.1732857142857143
sparkx-N2000	scanpy_pearson_batch-N2000	0.07750044756541367	0.07682585545028933	0.12594225812233312	0.13492857142857143
sparkx-N2000	scanpy_seurat-N2000	0.0257396915350804	0.049774604346254005	0.04626888288914617	0.09385714285714286
sparkx-N2000	scanpy_seurat_batch-N2000	0.03908122071649155	0.05216129246762833	0.06981429448390719	0.09692857142857143
sparkx-N2000	scanpy_seurat_v3-N2000	0.08270650865406179	0.15030838164239438	0.11689229882164831	0.25414285714285717
sparkx-N2000	scanpy_seurat_v3_batch-N2000	0.09102374249422401	0.09923478819639193	0.13788094415801178	0.1707857142857143
sparkx-N2000	scry-N2000	0.09165959747457599	0.5821486016378208	0.07272600242397095	0.7322857142857143
sparkx-N2000	scsegindex-N500	0.08222642372406333	0.08876412354525881	0.08476999693849459	0.09642857142857143
sparkx-N2000	seurat_disp-N2000	0.05969686862835794	0.07868027030146556	0.09842715459620258	0.1412142857142857
sparkx-N2000	seurat_mvp-N2000	0.03694257072999329	0.07517939483688822	0.052047139805226204	0.1147857142857143
sparkx-N2000	seurat_sct-N2000	0.13898820467644263	0.15277502293747475	0.2073858837093421	0.24371428571428572
sparkx-N2000	seurat_vst-N2000	0.08284810928331737	0.15036999072690033	0.11705121996475772	0.2542142857142857
sparkx-N2000	singleCellHaystack-N2000	0.12123239633869107	0.5413486946357503	0.1029639904691603	0.6955
sparkx-N2000	somde-N2000	0.12379013655172078	0.3303741574499321	0.14417982323671866	0.4852142857142857
sparkx-N2000	sparkx-N2000	0	1	0	1
sparkx-N2000	spatialde-N2000	0.07938483989456357	0.4088872270927167	0.0786663387805919	0.5766428571428571
sparkx-N2000	statistic_mean-N2000	0.12551370408099982	0.5733014343134142	0.10676844103010963	0.7215
sparkx-N2000	statistic_variance-N2000	0.11224366837583565	0.5679974577683473	0.09423678384034247	0.71871428571428575
sparkx-N2000	triku-N2000	0.03725192872205031	0.16739368856381923	0.054739426028272906	0.2852857142857143
spatialde-N2000	Brennecke-N2000	0.04914978477634951	0.09301728888712316	0.07940860274854476	0.16714285714285715
spatialde-N2000	TFs-N2000	0.026072244882770275	0.04465366535304902	0.036217925054289	0.07028571428571428
spatialde-N2000	anticor-N2000	0.17255099893660997	0.3540944138586745	0.20843601279186721	0.5002857142857143
spatialde-N2000	dubstepr-N2000	0.1516116995681091	0.4104420859070465	0.18800208965404006	0.5240714285714286
spatialde-N2000	hotspot-N2000	0.1960319996320913	0.3657403421163912	0.19440933129672067	0.5117142857142857
spatialde-N2000	morans_i-N2000	0.14909572057901258	0.5362425245191316	0.12194192606865505	0.6880000000000001
spatialde-N2000	nbumi-N2000	0.13470497242436122	0.3691856793423306	0.14066580624877906	0.5274285714285715
spatialde-N2000	nnsvg-N2000	0.17022480729899236	0.47145716823183575	0.15686083459095654	0.6252857142857142
spatialde-N2000	osca-N2000	0.1464866224041035	0.26701703100868307	0.17098913917055	0.4045714285714286
spatialde-N2000	scPNMF-N2000	0.07575650169595828	0.27275903376954586	0.09330939318816117	0.4238571428571429
spatialde-N2000	scanpy_cell_ranger-N2000	0.07086806040497672	0.15546720679418197	0.10251620081026915	0.26371428571428573
spatialde-N2000	scanpy_cell_ranger_batch-N2000	0.07920427063789379	0.1633772673400788	0.11414130757634633	0.2742142857142857
spatialde-N2000	scanpy_pearson-N2000	0.13439832623357814	0.17461718138746354	0.17954476162943722	0.27971428571428575
spatialde-N2000	scanpy_pearson_batch-N2000	0.11254105813912048	0.13861079688090971	0.16267730254065796	0.2297142857142857
spatialde-N2000	scanpy_seurat-N2000	0.03728735403977941	0.08385848150402722	0.06148199504152183	0.15292857142857144
spatialde-N2000	scanpy_seurat_batch-N2000	0.06086853703202656	0.11486487164662187	0.09749957264863608	0.2015
spatialde-N2000	scanpy_seurat_v3-N2000	0.11770064481315223	0.24427378327996543	0.14197849434735832	0.3811428571428571
spatialde-N2000	scanpy_seurat_v3_batch-N2000	0.1283439256555963	0.16451139708502463	0.17426959820101398	0.2661428571428571
spatialde-N2000	scry-N2000	0.10936737787649942	0.36404586931499106	0.11850728328029546	0.5256428571428572
spatialde-N2000	scsegindex-N500	0.02542923329042023	0.03677567978048091	0.02972072389043424	0.04371428571428571
spatialde-N2000	seurat_disp-N2000	0.07685185950131865	0.11542129661270403	0.11664419851676744	0.20007142857142857
spatialde-N2000	seurat_mvp-N2000	0.046966232921101456	0.11002335465360226	0.04881207891105487	0.15842857142857142
spatialde-N2000	seurat_sct-N2000	0.1933490702119589	0.24966036215579854	0.24628230994222094	0.36714285714285716
spatialde-N2000	seurat_vst-N2000	0.11782246560761236	0.24439848203976505	0.14207182958596953	0.3812857142857143
spatialde-N2000	singleCellHaystack-N2000	0.040752708499034444	0.34702519138829035	0.0453407731990282	0.5140714285714286
spatialde-N2000	somde-N2000	0.18558906130908148	0.4681448508029066	0.1686479144478788	0.6195714285714286
spatialde-N2000	sparkx-N2000	0.07938483989456357	0.4088872270927167	0.0786663387805919	0.5766428571428571
spatialde-N2000	spatialde-N2000	0	1	0	1
spatialde-N2000	statistic_mean-N2000	0.07036173782902348	0.2903517431797718	0.08189365926963715	0.44621428571428573
spatialde-N2000	statistic_variance-N2000	0.06269729222512613	0.3007974010777894	0.07402332322283552	0.45942857142857146
spatialde-N2000	triku-N2000	0.05330696500969592	0.2628056658760918	0.06547436794000272	0.41385714285714287
statistic_mean-N2000	Brennecke-N2000	0.03289714438282036	0.05702554979156134	0.057791806141899195	0.10635714285714286
statistic_mean-N2000	TFs-N2000	0.005552590517835856	0.01797780273031501	0.009182021771348825	0.029857142857142856
statistic_mean-N2000	anticor-N2000	0.15304984333678812	0.2962017832675045	0.20184373375743636	0.43664285714285717
statistic_mean-N2000	dubstepr-N2000	0.07563539127225785	0.44344863582880356	0.07805812852337309	0.5502142857142858
statistic_mean-N2000	hotspot-N2000	0.10061826967616246	0.2164133509382731	0.1398372353164649	0.3459285714285714
statistic_mean-N2000	morans_i-N2000	0.0838995524992348	0.4165329328131225	0.08503668676070404	0.5837857142857142
statistic_mean-N2000	nbumi-N2000	0.0772092243208177	0.2560437802453961	0.1028550181658861	0.40228571428571425
statistic_mean-N2000	nnsvg-N2000	0.15305296666946863	0.5682617291967031	0.13498871205012802	0.7134285714285714
statistic_mean-N2000	osca-N2000	0.036203455850482576	0.19937275993740844	0.05098097217403296	0.33114285714285713
statistic_mean-N2000	scPNMF-N2000	0.19846435589028455	0.3502213961912481	0.20286343048605737	0.49328571428571427
statistic_mean-N2000	scanpy_cell_ranger-N2000	0.021820109711448526	0.04294001155452508	0.03911491007884577	0.08164285714285714
statistic_mean-N2000	scanpy_cell_ranger_batch-N2000	0.018599263091401502	0.04850167216927754	0.033952172242729915	0.092
statistic_mean-N2000	scanpy_pearson-N2000	0.06914481418714902	0.08878838636176131	0.11337931490187728	0.15692857142857145
statistic_mean-N2000	scanpy_pearson_batch-N2000	0.06126429744148053	0.0691903310905055	0.10612172929504791	0.12421428571428572
statistic_mean-N2000	scanpy_seurat-N2000	0.006996658663058829	0.044426588599465855	0.012825755338380661	0.085
statistic_mean-N2000	scanpy_seurat_batch-N2000	0.020749888838760194	0.042219621577378984	0.03876608729043368	0.08035714285714286
statistic_mean-N2000	scanpy_seurat_v3-N2000	0.03266193611500196	0.07952843747988897	0.057157468370075584	0.14585714285714285
statistic_mean-N2000	scanpy_seurat_v3_batch-N2000	0.035398566659206585	0.05249834696253756	0.06352324284033666	0.09792857142857143
statistic_mean-N2000	scry-N2000	0.19223434502296272	0.7881857492964702	0.13424692955609113	0.8692142857142857
statistic_mean-N2000	scsegindex-N500	0.1144685857866126	0.09227769732213664	0.11417118517300906	0.09535714285714286
statistic_mean-N2000	seurat_disp-N2000	0.05571428664025985	0.08354218573233345	0.09214151900098849	0.15014285714285713
statistic_mean-N2000	seurat_mvp-N2000	0.007763097402350642	0.06550112227563279	0.023989581071790316	0.10350000000000001
statistic_mean-N2000	seurat_sct-N2000	0.09849094404227784	0.1326499363620587	0.16145712979582152	0.22221428571428573
statistic_mean-N2000	seurat_vst-N2000	0.03266193611500196	0.07952843747988897	0.057157468370075584	0.14585714285714285
statistic_mean-N2000	singleCellHaystack-N2000	0.16293968948033996	0.47827054870764885	0.1543000324044036	0.6325
statistic_mean-N2000	somde-N2000	0.0753351200909826	0.22691503966348692	0.10125686337701943	0.36457142857142855
statistic_mean-N2000	sparkx-N2000	0.12551370408099982	0.5733014343134142	0.10676844103010963	0.7215
statistic_mean-N2000	spatialde-N2000	0.07036173782902348	0.2903517431797718	0.08189365926963715	0.44621428571428573
statistic_mean-N2000	statistic_mean-N2000	0	1	0	1
statistic_mean-N2000	statistic_variance-N2000	0.07961420673784503	0.9091425932677443	0.04544580760170764	0.9507857142857143
statistic_mean-N2000	triku-N2000	0.0329574230119315	0.08793477688143495	0.05547661454977909	0.16021428571428573
statistic_variance-N2000	Brennecke-N2000	0.04520442832723358	0.06990549536143098	0.07786672068654356	0.12785714285714286
statistic_variance-N2000	TFs-N2000	0.005058094360346161	0.019101901645634956	0.008107169079042973	0.031642857142857146
statistic_variance-N2000	anticor-N2000	0.15769909560509524	0.3041393274438821	0.20563999981474793	0.4451428571428572
statistic_variance-N2000	dubstepr-N2000	0.06163215944358497	0.45658311929881745	0.07552412102860158	0.5633571428571429
statistic_variance-N2000	hotspot-N2000	0.11696714919864197	0.23652896481517094	0.15631709987805464	0.36992857142857144
statistic_variance-N2000	morans_i-N2000	0.06617832421577517	0.4290413796889786	0.06559707455730165	0.5978571428571429
statistic_variance-N2000	nbumi-N2000	0.10047654409604248	0.27721235765854835	0.1256084240426421	0.42564285714285716
statistic_variance-N2000	nnsvg-N2000	0.12910759011443873	0.5798654661023899	0.10825356037255006	0.7265
statistic_variance-N2000	osca-N2000	0.05605661483170554	0.2322942465696587	0.07363406949555479	0.3741428571428571
statistic_variance-N2000	scPNMF-N2000	0.193858121954014	0.3682437286840805	0.19533469445324572	0.5146428571428572
statistic_variance-N2000	scanpy_cell_ranger-N2000	0.0364329717951319	0.06520362419181516	0.06322606831272773	0.12057142857142857
statistic_variance-N2000	scanpy_cell_ranger_batch-N2000	0.03256711359360803	0.07118555259447557	0.05685172862472212	0.13142857142857142
statistic_variance-N2000	scanpy_pearson-N2000	0.08453002785068273	0.10438280684282328	0.13452535608044838	0.18021428571428572
statistic_variance-N2000	scanpy_pearson_batch-N2000	0.07767650269219137	0.08280117069796092	0.13031066359902804	0.14492857142857143
statistic_variance-N2000	scanpy_seurat-N2000	0.018628353492864704	0.05732190329482009	0.03310643010482578	0.10792857142857143
statistic_variance-N2000	scanpy_seurat_batch-N2000	0.033819424163128775	0.05794012436831873	0.061205742027548825	0.10785714285714286
statistic_variance-N2000	scanpy_seurat_v3-N2000	0.04552116190917349	0.09456328453824141	0.07624162717496075	0.17007142857142857
statistic_variance-N2000	scanpy_seurat_v3_batch-N2000	0.0520899372354131	0.0665630919576137	0.08954860345618117	0.12107142857142858
statistic_variance-N2000	scry-N2000	0.16772275506326448	0.8265124597244506	0.11118447776213229	0.8962857142857142
statistic_variance-N2000	scsegindex-N500	0.11410241886813156	0.09145934283137865	0.11364213881428717	0.09457142857142857
statistic_variance-N2000	seurat_disp-N2000	0.06384780162397122	0.09179288765407681	0.10423028533469714	0.16292857142857142
statistic_variance-N2000	seurat_mvp-N2000	0.022062322077706156	0.08342402905453994	0.028787811574312056	0.12728571428571428
statistic_variance-N2000	seurat_sct-N2000	0.11640273879033299	0.1587410543141093	0.18591104503677738	0.258
statistic_variance-N2000	seurat_vst-N2000	0.04552116190917349	0.09456328453824141	0.07624162717496075	0.17007142857142857
statistic_variance-N2000	singleCellHaystack-N2000	0.15253801199411224	0.48392701411842837	0.1437325144644931	0.6395714285714286
statistic_variance-N2000	somde-N2000	0.07927796145650462	0.24174512278492186	0.10590932779640194	0.38357142857142856
statistic_variance-N2000	sparkx-N2000	0.11224366837583565	0.5679974577683473	0.09423678384034247	0.71871428571428575
statistic_variance-N2000	spatialde-N2000	0.06269729222512613	0.3007974010777894	0.07402332322283552	0.45942857142857146
statistic_variance-N2000	statistic_mean-N2000	0.07961420673784503	0.9091425932677443	0.04544580760170764	0.9507857142857143
statistic_variance-N2000	statistic_variance-N2000	0	1	0	1
statistic_variance-N2000	triku-N2000	0.024602980977334384	0.09829552549115557	0.04074908704790937	0.17821428571428571
triku-N2000	Brennecke-N2000	0.04862790301044223	0.09345304642703237	0.07696644290425103	0.168
triku-N2000	TFs-N2000	0.03001119029341787	0.051823931714650266	0.04105759601433321	0.08085714285714286
triku-N2000	anticor-N2000	0.08560963661015847	0.19632194349352827	0.12015223478491578	0.32085714285714284
triku-N2000	dubstepr-N2000	0.08063948468878118	0.21638725906030512	0.11845302464529577	0.3219285714285714
triku-N2000	hotspot-N2000	0.054995210244273826	0.22636108117126044	0.07479073981386172	0.36628571428571427
triku-N2000	morans_i-N2000	0.038846494765338115	0.257407005810616	0.04842753545738406	0.40814285714285714
triku-N2000	nbumi-N2000	0.0537496690600641	0.30671458676342195	0.061276597723530876	0.4672857142857143
triku-N2000	nnsvg-N2000	0.053543647010957665	0.189976804287219	0.07623522495414782	0.31635714285714284
triku-N2000	osca-N2000	0.07247229916243542	0.14098562771042017	0.10872206811516279	0.24121428571428571
triku-N2000	scPNMF-N2000	0.035461750013319665	0.1284216399186983	0.05725777135858835	0.22607142857142856
triku-N2000	scanpy_cell_ranger-N2000	0.08500663480519251	0.15826383831002822	0.12265277159914642	0.26557142857142857
triku-N2000	scanpy_cell_ranger_batch-N2000	0.08820448379983473	0.16569546274911381	0.12457255487695285	0.27621428571428575
triku-N2000	scanpy_pearson-N2000	0.09580413570703979	0.14614502777298063	0.1399818440608162	0.245
triku-N2000	scanpy_pearson_batch-N2000	0.09287358635764252	0.13773377045342777	0.13766989503882104	0.2325
triku-N2000	scanpy_seurat-N2000	0.04537444053992662	0.08910409968174192	0.07161903178824547	0.1610714285714286
triku-N2000	scanpy_seurat_batch-N2000	0.06991134842725666	0.12417978111111937	0.1058272401695554	0.21528571428571427
triku-N2000	scanpy_seurat_v3-N2000	0.13119357028133707	0.3088645150200278	0.15442550985908418	0.45871428571428574
triku-N2000	scanpy_seurat_v3_batch-N2000	0.14000087655550633	0.20162222314644454	0.18736315641276002	0.31692857142857145
triku-N2000	scry-N2000	0.03063151475917625	0.1266725972177935	0.04923993733313872	0.22371428571428573
triku-N2000	scsegindex-N500	0.012863024380118472	0.017403425900830792	0.015491549155526545	0.021214285714285713
triku-N2000	seurat_disp-N2000	0.04557759396575748	0.09129335493424744	0.07261419577859021	0.1647142857142857
triku-N2000	seurat_mvp-N2000	0.0216467667201877	0.08934783901764283	0.02837168273036305	0.13557142857142856
triku-N2000	seurat_sct-N2000	0.11081936466017961	0.151898749530635	0.1642961901421883	0.2502142857142857
triku-N2000	seurat_vst-N2000	0.13130527336797015	0.30912237114572827	0.1545040452544852	0.459
triku-N2000	singleCellHaystack-N2000	0.033135713884430935	0.21948753472919552	0.04459113193919893	0.35892857142857143
triku-N2000	somde-N2000	0.05999616810935465	0.27899068143838907	0.07594836905361932	0.4332142857142857
triku-N2000	sparkx-N2000	0.03725192872205031	0.16739368856381923	0.054739426028272906	0.2852857142857143
triku-N2000	spatialde-N2000	0.05330696500969592	0.2628056658760918	0.06547436794000272	0.41385714285714287
triku-N2000	statistic_mean-N2000	0.0329574230119315	0.08793477688143495	0.05547661454977909	0.16021428571428573
triku-N2000	statistic_variance-N2000	0.024602980977334384	0.09829552549115557	0.04074908704790937	0.17821428571428571
triku-N2000	triku-N2000	0	1	0	1
