dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	Metric	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.9782670718	1	24.6780928988	3400.34375	290	cache_signature=e46982adb050640a7b0be1e768af7afa	bASW	1	0.9782670718	0.8604619801	0.9999292047	0.1394672246	ok	0.1394672246	0.8446794007543482
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.4216468223	1	24.6780928988	3400.34375	290	cache_signature=e46982adb050640a7b0be1e768af7afa	iLISI	1	0.4216468223	0.0889081986333333	0.6306939552	0.5417857565666667	ok	0.5417857565666667	0.614151663519643
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW		1	24.6780928988	3400.34375	290	cache_signature=e46982adb050640a7b0be1e768af7afa	dASW	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI		1	24.6780928988	3400.34375	290	cache_signature=e46982adb050640a7b0be1e768af7afa	dLISI	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL		1	24.6780928988	3400.34375	290	cache_signature=e46982adb050640a7b0be1e768af7afa	ILL	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC		1	24.6780928988	3400.34375	290	cache_signature=e46982adb050640a7b0be1e768af7afa	GC	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.1075249985	2	24.8107391493	3518.875	290	cache_signature=b9b2a1956437648a2b7166693c8c4b0b	silhouette	1	0.1075249985	-0.0883996114	0.7082412839	0.7966408952999999	ok	0.7966408952999999	0.24593842853902007
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.1010656205	2	24.8107391493	3518.875	290	cache_signature=b9b2a1956437648a2b7166693c8c4b0b	CHAOS	-1	-0.1010656205	-0.1356938325	-0.0502401742	0.0854536583	ok	0.0854536583	0.40522796435971903
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.65975	2	24.8107391493	3518.875	290	cache_signature=b9b2a1956437648a2b7166693c8c4b0b	PAS	-1	-0.65975	-0.9751666667	-0.0728333333	0.9023333334	ok	0.9023333334	0.3495567048504207
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.977800779	2	25.0333305541	3518.875	290	cache_signature=b63376bce07a55c65073d8163878005d	bASW	1	0.977800779	0.8604619801	0.9999292047	0.1394672246	ok	0.1394672246	0.8413360145118998
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.4331894974	2	25.0333305541	3518.875	290	cache_signature=b63376bce07a55c65073d8163878005d	iLISI	1	0.4331894974	0.0889081986333333	0.6306939552	0.5417857565666667	ok	0.5417857565666667	0.6354565334984086
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW		2	25.0333305541	3518.875	290	cache_signature=b63376bce07a55c65073d8163878005d	dASW	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI		2	25.0333305541	3518.875	290	cache_signature=b63376bce07a55c65073d8163878005d	dLISI	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL		2	25.0333305541	3518.875	290	cache_signature=b63376bce07a55c65073d8163878005d	ILL	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC		2	25.0333305541	3518.875	290	cache_signature=b63376bce07a55c65073d8163878005d	GC	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.1380416602	0	71.4102349188	2919.53125	2000	cache_signature=81f07c13540abd9f39fa6103b140163c	silhouette	1	0.1380416602	-0.0883996114	0.7082412839	0.7966408952999999	ok	0.7966408952999999	0.28424510081763565
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0940207729	0	71.4102349188	2919.53125	2000	cache_signature=81f07c13540abd9f39fa6103b140163c	CHAOS	-1	-0.0940207729	-0.1356938325	-0.0502401742	0.0854536583	ok	0.0854536583	0.4876685261817516
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.6000833333	0	71.4102349188	2919.53125	2000	cache_signature=81f07c13540abd9f39fa6103b140163c	PAS	-1	-0.6000833333	-0.9751666667	-0.0728333333	0.9023333334	ok	0.9023333334	0.41568156635273873
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.9735272527	0	71.8980602361	2914.22265625	2000	cache_signature=619515d0aca8754505f8f9836702d3e6	bASW	1	0.9735272527	0.8604619801	0.9999292047	0.1394672246	ok	0.1394672246	0.8106942181166771
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.3960864444	0	71.8980602361	2914.22265625	2000	cache_signature=619515d0aca8754505f8f9836702d3e6	iLISI	1	0.3960864444	0.0889081986333333	0.6306939552	0.5417857565666667	ok	0.5417857565666667	0.5669736460280467
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW		0	71.8980602361	2914.22265625	2000	cache_signature=619515d0aca8754505f8f9836702d3e6	dASW	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI		0	71.8980602361	2914.22265625	2000	cache_signature=619515d0aca8754505f8f9836702d3e6	dLISI	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL		0	71.8980602361	2914.22265625	2000	cache_signature=619515d0aca8754505f8f9836702d3e6	ILL	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC		0	71.8980602361	2914.22265625	2000	cache_signature=619515d0aca8754505f8f9836702d3e6	GC	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.1597887725	1	54.2035553632	3234.82421875	2000	cache_signature=fb4ac2249e2b31012b7154bde6a962b0	silhouette	1	0.1597887725	-0.0883996114	0.7082412839	0.7966408952999999	ok	0.7966408952999999	0.31154361439922934
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0991167931	1	54.2035553632	3234.82421875	2000	cache_signature=fb4ac2249e2b31012b7154bde6a962b0	CHAOS	-1	-0.0991167931	-0.1356938325	-0.0502401742	0.0854536583	ok	0.0854536583	0.42803362814017754
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.5593333333	1	54.2035553632	3234.82421875	2000	cache_signature=fb4ac2249e2b31012b7154bde6a962b0	PAS	-1	-0.5593333333	-0.9751666667	-0.0728333333	0.9023333334	ok	0.9023333334	0.46084226084515384
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.9736232758	1	54.684156104	3234.82421875	2000	cache_signature=7d4267e2fab92e6c16c3126a99c4750d	bASW	1	0.9736232758	0.8604619801	0.9999292047	0.1394672246	ok	0.1394672246	0.8113827175134021
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.3959613336	1	54.684156104	3234.82421875	2000	cache_signature=7d4267e2fab92e6c16c3126a99c4750d	iLISI	1	0.3959613336	0.0889081986333333	0.6306939552	0.5417857565666667	ok	0.5417857565666667	0.5667427230137673
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW		1	54.684156104	3234.82421875	2000	cache_signature=7d4267e2fab92e6c16c3126a99c4750d	dASW	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI		1	54.684156104	3234.82421875	2000	cache_signature=7d4267e2fab92e6c16c3126a99c4750d	dLISI	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL		1	54.684156104	3234.82421875	2000	cache_signature=7d4267e2fab92e6c16c3126a99c4750d	ILL	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC		1	54.684156104	3234.82421875	2000	cache_signature=7d4267e2fab92e6c16c3126a99c4750d	GC	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.1438319385	2	53.6372507941	3400.34375	2000	cache_signature=333857863a64809b3b7ba6ba3df0b53a	silhouette	1	0.1438319385	-0.0883996114	0.7082412839	0.7966408952999999	ok	0.7966408952999999	0.2915134676993277
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0952273557	2	53.6372507941	3400.34375	2000	cache_signature=333857863a64809b3b7ba6ba3df0b53a	CHAOS	-1	-0.0952273557	-0.1356938325	-0.0502401742	0.0854536583	ok	0.0854536583	0.4735487936389494
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.5979166667	2	53.6372507941	3400.34375	2000	cache_signature=333857863a64809b3b7ba6ba3df0b53a	PAS	-1	-0.5979166667	-0.9751666667	-0.0728333333	0.9023333334	ok	0.9023333334	0.41808274839910725
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.9723123349	2	54.0791075388	3400.34375	2000	cache_signature=518af76561ebb74e1bedbd9c1b92912b	bASW	1	0.9723123349	0.8604619801	0.9999292047	0.1394672246	ok	0.1394672246	0.8019830832713083
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.3992933473	2	54.0791075388	3400.34375	2000	cache_signature=518af76561ebb74e1bedbd9c1b92912b	iLISI	1	0.3992933473	0.0889081986333333	0.6306939552	0.5417857565666667	ok	0.5417857565666667	0.5728927807803559
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW		2	54.0791075388	3400.34375	2000	cache_signature=518af76561ebb74e1bedbd9c1b92912b	dASW	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI		2	54.0791075388	3400.34375	2000	cache_signature=518af76561ebb74e1bedbd9c1b92912b	dLISI	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL		2	54.0791075388	3400.34375	2000	cache_signature=518af76561ebb74e1bedbd9c1b92912b	ILL	1					unavailable		
E9p5Embryo	Slide-seq	6	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC		2	54.0791075388	3400.34375	2000	cache_signature=518af76561ebb74e1bedbd9c1b92912b	GC	1					unavailable		
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	alignment_eval	Accuracy	0.209	0	32.7439188994	3268.4140625	1157	cache_signature=b9668864440fec5b29268564a05deca9	Accuracy	1	0.209	0.0216	0.226	0.2044	ok	0.2044	0.9168297455968688
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	alignment_eval	Ratio	0.9518546062	0	32.7439188994	3268.4140625	1157	cache_signature=b9668864440fec5b29268564a05deca9	Ratio	-1	-0.9518546062	-9.4952311292	-0.796076736	8.6991543932	ok	8.6991543932	0.9820927571624929
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.3391881287	0	33.3496688651	3268.4140625	1157	cache_signature=4927bc7696e7af72e9a3a1c1c906b772	silhouette	1	0.3391881287	0.0036862821	0.859418869	0.8557325869	ok	0.8557325869	0.39206388974317086
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	ari	0.3181284141	0	33.3496688651	3268.4140625	1157	cache_signature=4927bc7696e7af72e9a3a1c1c906b772	ari	1	0.3181284141	0.0012709551	0.4013912207	0.4001202655999999	ok	0.4001202655999999	0.791905550009712
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	nmi	0.427901219	0	33.3496688651	3268.4140625	1157	cache_signature=4927bc7696e7af72e9a3a1c1c906b772	nmi	1	0.427901219	0.0225759272	0.5184147746	0.4958388473999999	ok	0.4958388473999999	0.8174536826337421
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.0627355849	0	33.3496688651	3268.4140625	1157	cache_signature=4927bc7696e7af72e9a3a1c1c906b772	CHAOS	-1	-0.0627355849	-0.10243881	-0.0620070386	0.0404317714	ok	0.0404317714	0.9819808463796371
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.030378083	0	33.3496688651	3268.4140625	1157	cache_signature=4927bc7696e7af72e9a3a1c1c906b772	PAS	-1	-0.030378083	-0.9762004657	-0.0226779495	0.9535225162	ok	0.9535225162	0.9919245394113118
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.5586901745	0	33.5070080617	3268.4140625	1157	cache_signature=d3de019c76101439d113b38add33e66d	bASW	1	0.5586901745	0.0654689148	0.9842992541	0.9188303393	ok	0.9188303393	0.5367925269813737
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.6391891784	0	33.5070080617	3268.4140625	1157	cache_signature=d3de019c76101439d113b38add33e66d	iLISI	1	0.6391891784	0.0	0.8848293675	0.8848293675	ok	0.8848293675	0.7223869390840489
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.4771819357	0	33.5070080617	3268.4140625	1157	cache_signature=d3de019c76101439d113b38add33e66d	dASW	1	0.4771819357	0.2939853966	0.4960020958	0.2020166991999999	ok	0.2020166991999999	0.9068385921830767
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.8961312223	0	33.5070080617	3268.4140625	1157	cache_signature=d3de019c76101439d113b38add33e66d	dLISI	1	0.8961312223	0.4308970575	0.9526374718	0.5217404143	ok	0.5217404143	0.8916966216316358
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.4077380952	0	33.5070080617	3268.4140625	1157	cache_signature=d3de019c76101439d113b38add33e66d	ILL	1	0.4077380952	0.0529482551	0.4750430293	0.4220947741999999	ok	0.4220947741999999	0.8405454456820424
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.7218536794	0	33.5070080617	3268.4140625	1157	cache_signature=d3de019c76101439d113b38add33e66d	GC	1	0.7218536794	0.3598446367	0.9682639717666668	0.6084193350666667	ok	0.6084193350666667	0.5949992412064508
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	alignment_eval	Accuracy	0.2144	1	26.3417869471	3268.4140625	1157	cache_signature=7b88849a6985b1fb616f3fa7a453f8a8	Accuracy	1	0.2144	0.0216	0.226	0.2044	ok	0.2044	0.9432485322896282
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	alignment_eval	Ratio	0.9396267779	1	26.3417869471	3268.4140625	1157	cache_signature=7b88849a6985b1fb616f3fa7a453f8a8	Ratio	-1	-0.9396267779	-9.4952311292	-0.796076736	8.6991543932	ok	8.6991543932	0.9834983912905132
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.3285823464	1	27.0424535759	3268.4140625	1157	cache_signature=1fd645ed87719b67c85b0b19841efa68	silhouette	1	0.3285823464	0.0036862821	0.859418869	0.8557325869	ok	0.8557325869	0.37967008534404106
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	ari	0.3211690251	1	27.0424535759	3268.4140625	1157	cache_signature=1fd645ed87719b67c85b0b19841efa68	ari	1	0.3211690251	0.0012709551	0.4013912207	0.4001202655999999	ok	0.4001202655999999	0.7995047926910105
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	nmi	0.4283516643	1	27.0424535759	3268.4140625	1157	cache_signature=1fd645ed87719b67c85b0b19841efa68	nmi	1	0.4283516643	0.0225759272	0.5184147746	0.4958388473999999	ok	0.4958388473999999	0.8183621336402777
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.062063949	1	27.0424535759	3268.4140625	1157	cache_signature=1fd645ed87719b67c85b0b19841efa68	CHAOS	-1	-0.062063949	-0.10243881	-0.0620070386	0.0404317714	ok	0.0404317714	0.9985924336720999
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.0300827354	1	27.0424535759	3268.4140625	1157	cache_signature=1fd645ed87719b67c85b0b19841efa68	PAS	-1	-0.0300827354	-0.9762004657	-0.0226779495	0.9535225162	ok	0.9535225162	0.9922342831194908
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.561826718	1	27.1028461074	3268.4140625	1157	cache_signature=a8d167a1480a68fd040e2653d2170a8d	bASW	1	0.561826718	0.0654689148	0.9842992541	0.9188303393	ok	0.9188303393	0.5402061533777218
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.634969068	1	27.1028461074	3268.4140625	1157	cache_signature=a8d167a1480a68fd040e2653d2170a8d	iLISI	1	0.634969068	0.0	0.8848293675	0.8848293675	ok	0.8848293675	0.7176175331906578
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.4735605828	1	27.1028461074	3268.4140625	1157	cache_signature=a8d167a1480a68fd040e2653d2170a8d	dASW	1	0.4735605828	0.2939853966	0.4960020958	0.2020166991999999	ok	0.2020166991999999	0.8889125845097469
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.8949933595	1	27.1028461074	3268.4140625	1157	cache_signature=a8d167a1480a68fd040e2653d2170a8d	dLISI	1	0.8949933595	0.4308970575	0.9526374718	0.5217404143	ok	0.5217404143	0.8895157232982633
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.4125560538	1	27.1028461074	3268.4140625	1157	cache_signature=a8d167a1480a68fd040e2653d2170a8d	ILL	1	0.4125560538	0.0529482551	0.4750430293	0.4220947741999999	ok	0.4220947741999999	0.8519598457042448
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.7374757494	1	27.1028461074	3268.4140625	1157	cache_signature=a8d167a1480a68fd040e2653d2170a8d	GC	1	0.7374757494	0.3598446367	0.9682639717666668	0.6084193350666667	ok	0.6084193350666667	0.6206757263206003
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	alignment_eval	Accuracy	0.2126	2	26.7704694597	3347.796875	1157	cache_signature=83bc0b8d3e982823f5b8fabaa86a85bb	Accuracy	1	0.2126	0.0216	0.226	0.2044	ok	0.2044	0.9344422700587084
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	alignment_eval	Ratio	0.9748312076	2	26.7704694597	3347.796875	1157	cache_signature=83bc0b8d3e982823f5b8fabaa86a85bb	Ratio	-1	-0.9748312076	-9.4952311292	-0.796076736	8.6991543932	ok	8.6991543932	0.979451511776854
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.3355583847	2	27.3917328576	3347.796875	1157	cache_signature=8404bb89cc22bc5e93c73bc55f75843a	silhouette	1	0.3355583847	0.0036862821	0.859418869	0.8557325869	ok	0.8557325869	0.3878222095085205
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	ari	0.320610829	2	27.3917328576	3347.796875	1157	cache_signature=8404bb89cc22bc5e93c73bc55f75843a	ari	1	0.320610829	0.0012709551	0.4013912207	0.4001202655999999	ok	0.4001202655999999	0.7981097218885782
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	nmi	0.4219941248	2	27.3917328576	3347.796875	1157	cache_signature=8404bb89cc22bc5e93c73bc55f75843a	nmi	1	0.4219941248	0.0225759272	0.5184147746	0.4958388473999999	ok	0.4958388473999999	0.8055403478255182
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.0622502902	2	27.3917328576	3347.796875	1157	cache_signature=8404bb89cc22bc5e93c73bc55f75843a	CHAOS	-1	-0.0622502902	-0.10243881	-0.0620070386	0.0404317714	ok	0.0404317714	0.9939836521731028
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.027881627	2	27.3917328576	3347.796875	1157	cache_signature=8404bb89cc22bc5e93c73bc55f75843a	PAS	-1	-0.027881627	-0.9762004657	-0.0226779495	0.9535225162	ok	0.9535225162	0.9945426799980165
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.5580273075	2	27.4962169016	3347.796875	1157	cache_signature=1d2401c1b4145c87a0f26bb4d30dffac	bASW	1	0.5580273075	0.0654689148	0.9842992541	0.9188303393	ok	0.9188303393	0.5360711021745861
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.6303835145	2	27.4962169016	3347.796875	1157	cache_signature=1d2401c1b4145c87a0f26bb4d30dffac	iLISI	1	0.6303835145	0.0	0.8848293675	0.8848293675	ok	0.8848293675	0.7124351176104019
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW	0.4726502486	2	27.4962169016	3347.796875	1157	cache_signature=1d2401c1b4145c87a0f26bb4d30dffac	dASW	1	0.4726502486	0.2939853966	0.4960020958	0.2020166991999999	ok	0.2020166991999999	0.884406352086363
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI	0.8959992603	2	27.4962169016	3347.796875	1157	cache_signature=1d2401c1b4145c87a0f26bb4d30dffac	dLISI	1	0.8959992603	0.4308970575	0.9526374718	0.5217404143	ok	0.5217404143	0.891443695087356
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL	0.4125560538	2	27.4962169016	3347.796875	1157	cache_signature=1d2401c1b4145c87a0f26bb4d30dffac	ILL	1	0.4125560538	0.0529482551	0.4750430293	0.4220947741999999	ok	0.4220947741999999	0.8519598457042448
MouseBrainSerialSections	Visium	2	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC	0.7617683634	2	27.4962169016	3347.796875	1157	cache_signature=1d2401c1b4145c87a0f26bb4d30dffac	GC	1	0.7617683634	0.3598446367	0.9682639717666668	0.6084193350666667	ok	0.6084193350666667	0.6606031457826036
