dataset	fs_method	n_features	integration_method	Dataset	Integrator	Task	SeedSD	NSeeds
STOmics0212	triku	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.004039331410219414	3
STOmics0212	triku	2000	scvi	STOmics-0212	scVI	Clustering	0.005658019974250744	3
STOmics0212	triku	2000	scvi	STOmics-0212	scVI	Core overall	0.005585376853246323	3
STOmics0212	triku	2000	scvi	STOmics-0212	scVI	Integration	0.009276788065635292	3
STOmics0212	wilcoxon	2000	cellcharter	STOmics-0212	CellCharter	Clustering	0.03517944757476298	3
STOmics0212	wilcoxon	2000	cellcharter	STOmics-0212	CellCharter	Core overall	0.02605245112228259	3
STOmics0212	wilcoxon	2000	cellcharter	STOmics-0212	CellCharter	Integration	0.01728674791314271	3
STOmics0212	wilcoxon	2000	scvi	STOmics-0212	scVI	Clustering	0.018535385810078023	3
STOmics0212	wilcoxon	2000	scvi	STOmics-0212	scVI	Core overall	0.0022173165208524926	3
STOmics0212	wilcoxon	2000	scvi	STOmics-0212	scVI	Integration	0.018265447351527662	3
STOmics0218	Brennecke	2000	cellcharter	STOmics-0218	CellCharter	Clustering	0.008756489634777397	3
STOmics0218	Brennecke	2000	cellcharter	STOmics-0218	CellCharter	Core overall	0.003526282038124736	3
STOmics0218	Brennecke	2000	cellcharter	STOmics-0218	CellCharter	Integration	0.010935480459424503	3
STOmics0218	Brennecke	2000	scvi	STOmics-0218	scVI	Clustering	0.03273002457370622	3
STOmics0218	Brennecke	2000	scvi	STOmics-0218	scVI	Core overall	0.011215893894416623	3
STOmics0218	Brennecke	2000	scvi	STOmics-0218	scVI	Integration	0.010300718220267393	3
STOmics0218	TFs	2000	cellcharter	STOmics-0218	CellCharter	Clustering	0.02359506058599023	3
STOmics0218	TFs	2000	cellcharter	STOmics-0218	CellCharter	Core overall	0.012704639348120137	3
STOmics0218	TFs	2000	cellcharter	STOmics-0218	CellCharter	Integration	0.003441172894589697	3
STOmics0218	TFs	2000	scvi	STOmics-0218	scVI	Clustering	0.01128738808885048	3
STOmics0218	TFs	2000	scvi	STOmics-0218	scVI	Core overall	0.012561515309844786	3
STOmics0218	TFs	2000	scvi	STOmics-0218	scVI	Integration	0.01638705606481734	3
