dataset	fs_method	n_features	integration_method	random_seed	Accuracy	CHAOS	GC	ILL	PAS	Ratio	ari	bASW	dASW	dLISI	iLISI	nmi	silhouette	BatchMixing	BiologicalConservation	Integration	LabelIndependentClustering	LabelAgreement	Clustering	Alignment	CoreOverall	AlignmentEligibleOverall	MethodGroup
MouseBrainSerialSections	hybrid_hvg_svg_union	2000	scvi	0	0.6125244618395304	0.6602337190697515	0.47121620168199546	0.5417738424585311	0.4541580022942724	0.8656648255014902	0.4257745706644858	0.5794387665797008	0.41621794798635153	0.8967916561107389	0.07762458856226875	0.4912396694555564	0.5653830618425874	0.3285316775709848	0.5814999120594043	0.45501579481519455	0.559924927735537	0.45850712006002114	0.5092160238977791	0.7390946436705103	0.48211590935648685	0.5677754874611614	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_union	2000	scvi	1	0.49706457925636005	0.6413478238057116	0.27904724984027146	0.5462071678972236	0.46589262901771006	0.8407030779815543	0.44524185080416995	0.4888566592633408	0.40266417539803073	0.8375024127395838	0.18797977724219242	0.4857860166928099	0.5232419816125621	0.33841821825276663	0.5163552514687774	0.427386734860772	0.5434941448119947	0.4655139337484899	0.5045040392802422	0.6688838286189571	0.46594538707050714	0.5335915342533238	hybrid
MouseBrainSerialSections	hybrid_hvg_svg_union	2000	scvi	2	0.6555772994129158	0.679533323637658	0.23507491405467634	0.5186901456312795	0.44218965492322165	0.8167820867455943	0.3283583354694245	0.5247731782206291	0.4101748832058932	0.8852736520702381	0.006002376045684311	0.44451996985664183	0.574512666253589	0.2653877771331567	0.5123033987405218	0.3888455879368392	0.5654118816048228	0.3864391526630332	0.475925517133928	0.736179693079255	0.4323855525353836	0.5336502660500074	hybrid
STOmics0212	hybrid_hvg_svg_intersection	2000	cellcharter	0		1.001595754091307	0.41194085701993843	0.8360979412360463	0.9781665828638313		0.8710147534769287	0.122705114806166	0.7477762786633647	0.9806394471332754	0.009215944008948873	0.9491758193682186	0.24236296591181786	0.06596052940755744	0.7441136310131563	0.4050370802103569	0.7407084342889854	0.9100952864225736	0.8254018603557796		0.6152194702830682		hybrid
STOmics0212	hybrid_hvg_svg_intersection	2000	cellcharter	1		0.9822496600511519	0.5527738131673975	0.7724199767900172	0.9594443154258365		0.8073837673642672	0.18526444264895153	0.7217574810293892	0.9700514827562466	0.01827219015134566	0.7797735529112433	0.2239122791399202	0.10176831640014859	0.7542506884357626	0.4280095024179556	0.7218687515389695	0.7935786601377552	0.7577237058383623		0.592866604128159		hybrid
STOmics0212	hybrid_hvg_svg_intersection	2000	cellcharter	2		0.9928997282950125	0.42383991170289326	0.7944091249268265	0.9635038819689723		0.8560589470128522	0.16555022412941184	0.721971287382261	0.9722604624323201	0.01616000243627423	0.8941187135713761	0.23320473762237437	0.09085511328284304	0.7281201966110752	0.4094876549469591	0.729869449295453	0.8750888302921142	0.8024791397937836		0.6059833973703713		hybrid
STOmics0212	hybrid_hvg_svg_intersection	2000	scvi	0		0.8171471665836886	0.949773525647906	0.464673321682245	0.7946070686231663		0.7076790790715823	0.5620089059620866	0.6701395953209731	0.8273920280729804	0.17078880942144387	0.7032731824289202	0.26756036608083383	0.3663988576917653	0.7279946176810261	0.5471967376863958	0.6264382004292296	0.7054761307502513	0.6659571655897405		0.6065769516380681		hybrid
STOmics0212	hybrid_hvg_svg_intersection	2000	scvi	1		0.8241518954635026	0.9340847848726834	0.4354468563209636	0.7480811489819942		0.5614028736412002	0.5792961235397923	0.6632595505814854	0.8221061750626492	0.17756290356772994	0.6708090903960041	0.2716771752413034	0.37842951355376114	0.7137243417094454	0.5460769276316033	0.6146367398956002	0.6161059820186021	0.6153713609571012		0.5807241442943523		hybrid
STOmics0212	hybrid_hvg_svg_intersection	2000	scvi	2		0.7767958011722552	0.8643438216194496	0.42291302364329364	0.7140200788858742		0.581533152404967	0.5650654747827557	0.6963494009962425	0.8126290701420488	0.18015044638255	0.6334255509815969	0.27603541099744006	0.3726079605826529	0.6990588291002586	0.5358333948414558	0.5889504303518565	0.6074793516932819	0.5982148910225692		0.5670241429320124		hybrid
STOmics0212	hybrid_hvg_svg_union	2000	cellcharter	0		0.970115246214883	0.6920904403857115	0.8872153940965798	0.9198220809217263		0.586266087458218	0.287447202118055	0.6676413266673122	0.9704602533649979	0.02348702438626468	0.7347473982024139	0.20388002506831734	0.15546711325215984	0.8043518536286502	0.47990948344040507	0.6979391174016422	0.660506742830316	0.6792229301159791		0.5795662067781922		hybrid
