dataset	heldout_slice	method	n_features	seed	evaluation_role	metric	value	runtime_seconds	Reference	Metric
MouseBrainSerialSections	section1	spatialde	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.5785319652722968	266.20023346785456	Moran's I	Jaccard
MouseBrainSerialSections	section1	spatialde	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8482743568009573	266.20023346785456	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section1	spatialde	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3983326915681121	266.20023346785456	Moran's I	RankSpearman
MouseBrainSerialSections	section1	spatialde	2000	0	heldout_clustering	heldout_ari	0.7116842118734247	266.20023346785456	Moran's I	ARI
MouseBrainSerialSections	section1	spatialde	2000	0	heldout_clustering	heldout_nmi	0.7746604235988921	266.20023346785456	Moran's I	NMI
MouseBrainSerialSections	section1	somde	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.5521924718665114	269.45996464416385	Moran's I	Jaccard
MouseBrainSerialSections	section1	somde	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8931332768248903	269.45996464416385	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section1	somde	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4551459314957607	269.45996464416385	Moran's I	RankSpearman
MouseBrainSerialSections	section1	somde	2000	0	heldout_clustering	heldout_ari	0.7211975697886338	269.45996464416385	Moran's I	ARI
MouseBrainSerialSections	section1	somde	2000	0	heldout_clustering	heldout_nmi	0.7822710739416103	269.45996464416385	Moran's I	NMI
MouseBrainSerialSections	section1	wilcoxon	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.1207621182404034	34.010841231793165	Moran's I	Jaccard
MouseBrainSerialSections	section1	wilcoxon	2000	0	spatial_reproducibility	heldout_moran_percentile	0.5317027074192262	34.010841231793165	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section1	wilcoxon	2000	0	spatial_reproducibility	heldout_rank_spearman	0.0289258995669627	34.010841231793165	Moran's I	RankSpearman
MouseBrainSerialSections	section1	wilcoxon	2000	0	heldout_clustering	heldout_ari	0.6284030402944882	34.010841231793165	Moran's I	ARI
MouseBrainSerialSections	section1	wilcoxon	2000	0	heldout_clustering	heldout_nmi	0.7290694143493921	34.010841231793165	Moran's I	NMI
MouseBrainSerialSections	section2	all_features	2000	0	spatial_reproducibility	heldout_topn_jaccard		0.001662771217525	Moran's I	Jaccard
MouseBrainSerialSections	section2	all_features	2000	0	spatial_reproducibility	heldout_moran_percentile		0.001662771217525	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	all_features	2000	0	spatial_reproducibility	heldout_rank_spearman		0.001662771217525	Moran's I	RankSpearman
MouseBrainSerialSections	section2	all_features	2000	0	heldout_clustering	heldout_ari	0.6874175411376923	0.001662771217525	Moran's I	ARI
MouseBrainSerialSections	section2	all_features	2000	0	heldout_clustering	heldout_nmi	0.7990469049170372	0.001662771217525	Moran's I	NMI
MouseBrainSerialSections	section2	random	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.0520778537611783	0.0013078255578875	Moran's I	Jaccard
MouseBrainSerialSections	section2	random	2000	0	spatial_reproducibility	heldout_moran_percentile	0.4853302253689668	0.0013078255578875	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	random	2000	0	spatial_reproducibility	heldout_rank_spearman	-0.0166266599811103	0.0013078255578875	Moran's I	RankSpearman
MouseBrainSerialSections	section2	random	2000	0	heldout_clustering	heldout_ari	0.6294078077995554	0.0013078255578875	Moran's I	ARI
MouseBrainSerialSections	section2	random	2000	0	heldout_clustering	heldout_nmi	0.6967679088846356	0.0013078255578875	Moran's I	NMI
MouseBrainSerialSections	section2	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.4275517487508922	0.6060272511094809	Moran's I	Jaccard
MouseBrainSerialSections	section2	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8244153619864381	0.6060272511094809	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3784947574231754	0.6060272511094809	Moran's I	RankSpearman
MouseBrainSerialSections	section2	scanpy_seurat_v3_batch	2000	0	heldout_clustering	heldout_ari	0.723838667410308	0.6060272511094809	Moran's I	ARI
MouseBrainSerialSections	section2	scanpy_seurat_v3_batch	2000	0	heldout_clustering	heldout_nmi	0.7889525507896834	0.6060272511094809	Moran's I	NMI
MouseBrainSerialSections	section2	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.2970168612191958	1.35791836399585	Moran's I	Jaccard
MouseBrainSerialSections	section2	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_moran_percentile	0.7744326635420822	1.35791836399585	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3226666247568019	1.35791836399585	Moran's I	RankSpearman
MouseBrainSerialSections	section2	scanpy_cell_ranger_batch	2000	0	heldout_clustering	heldout_ari	0.6790053875493031	1.35791836399585	Moran's I	ARI
MouseBrainSerialSections	section2	scanpy_cell_ranger_batch	2000	0	heldout_clustering	heldout_nmi	0.7486288801609702	1.35791836399585	Moran's I	NMI
MouseBrainSerialSections	section2	seurat_vst	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.4275517487508922	20.244772379286587	Moran's I	Jaccard
MouseBrainSerialSections	section2	seurat_vst	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8244937674511368	20.244772379286587	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	seurat_vst	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3785762648877801	20.244772379286587	Moran's I	RankSpearman
MouseBrainSerialSections	section2	seurat_vst	2000	0	heldout_clustering	heldout_ari	0.723838667410308	20.244772379286587	Moran's I	ARI
MouseBrainSerialSections	section2	seurat_vst	2000	0	heldout_clustering	heldout_nmi	0.7889525507896834	20.244772379286587	Moran's I	NMI
MouseBrainSerialSections	section2	triku	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.3157894736842105	43.95227229222655	Moran's I	Jaccard
MouseBrainSerialSections	section2	triku	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8092549361786996	43.95227229222655	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	triku	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3572443522136044	43.95227229222655	Moran's I	RankSpearman
MouseBrainSerialSections	section2	triku	2000	0	heldout_clustering	heldout_ari	0.7161504715245784	43.95227229222655	Moran's I	ARI
MouseBrainSerialSections	section2	triku	2000	0	heldout_clustering	heldout_nmi	0.783677607199962	43.95227229222655	Moran's I	NMI
MouseBrainSerialSections	section2	singleCellHaystack	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.3726835964310226	49.14608493261039	Moran's I	Jaccard
MouseBrainSerialSections	section2	singleCellHaystack	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8817510969285999	49.14608493261039	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	singleCellHaystack	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4401027322806343	49.14608493261039	Moran's I	RankSpearman
MouseBrainSerialSections	section2	singleCellHaystack	2000	0	heldout_clustering	heldout_ari	0.645615247840499	49.14608493261039	Moran's I	ARI
MouseBrainSerialSections	section2	singleCellHaystack	2000	0	heldout_clustering	heldout_nmi	0.7457907298608255	49.14608493261039	Moran's I	NMI
MouseBrainSerialSections	section2	scsegindex	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.0718113612004287	415.96066134795547	Moran's I	Jaccard
MouseBrainSerialSections	section2	scsegindex	2000	0	spatial_reproducibility	heldout_moran_percentile	0.5937690217391305	415.96066134795547	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	scsegindex	2000	0	spatial_reproducibility	heldout_rank_spearman	0.1032305653104696	415.96066134795547	Moran's I	RankSpearman
MouseBrainSerialSections	section2	scsegindex	2000	0	heldout_clustering	heldout_ari	0.5089449200203777	415.96066134795547	Moran's I	ARI
MouseBrainSerialSections	section2	scsegindex	2000	0	heldout_clustering	heldout_nmi	0.6465107102339807	415.96066134795547	Moran's I	NMI
MouseBrainSerialSections	section2	morans_i	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.8181818181818182	1.6735448213294148	Moran's I	Jaccard
MouseBrainSerialSections	section2	morans_i	2000	0	spatial_reproducibility	heldout_moran_percentile	0.9447213552054248	1.6735448213294148	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	morans_i	2000	0	spatial_reproducibility	heldout_rank_spearman	0.5139543787519231	1.6735448213294148	Moran's I	RankSpearman
MouseBrainSerialSections	section2	morans_i	2000	0	heldout_clustering	heldout_ari	0.7032603983114087	1.6735448213294148	Moran's I	ARI
MouseBrainSerialSections	section2	morans_i	2000	0	heldout_clustering	heldout_nmi	0.810973496456396	1.6735448213294148	Moran's I	NMI
MouseBrainSerialSections	section2	sparkx	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.5238095238095238	66.81009337399155	Moran's I	Jaccard
MouseBrainSerialSections	section2	sparkx	2000	0	spatial_reproducibility	heldout_moran_percentile	0.9189830973274832	66.81009337399155	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	sparkx	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4847875536901925	66.81009337399155	Moran's I	RankSpearman
MouseBrainSerialSections	section2	sparkx	2000	0	heldout_clustering	heldout_ari	0.6962435188940957	66.81009337399155	Moran's I	ARI
MouseBrainSerialSections	section2	sparkx	2000	0	heldout_clustering	heldout_nmi	0.8048263484362844	66.81009337399155	Moran's I	NMI
MouseBrainSerialSections	section2	nnsvg	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.7613386173491854	10999.72357568238	Moran's I	Jaccard
MouseBrainSerialSections	section2	nnsvg	2000	0	spatial_reproducibility	heldout_moran_percentile	0.9437240476665336	10999.72357568238	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	nnsvg	2000	0	spatial_reproducibility	heldout_rank_spearman	0.5127890135922356	10999.72357568238	Moran's I	RankSpearman
MouseBrainSerialSections	section2	nnsvg	2000	0	heldout_clustering	heldout_ari	0.7079001885113916	10999.72357568238	Moran's I	ARI
MouseBrainSerialSections	section2	nnsvg	2000	0	heldout_clustering	heldout_nmi	0.8133380252678455	10999.72357568238	Moran's I	NMI
MouseBrainSerialSections	section2	spatialde	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.6025641025641025	273.2938136830926	Moran's I	Jaccard
MouseBrainSerialSections	section2	spatialde	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8617946001196649	273.2938136830926	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	spatialde	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4153723346770002	273.2938136830926	Moran's I	RankSpearman
MouseBrainSerialSections	section2	spatialde	2000	0	heldout_clustering	heldout_ari	0.7007140074464339	273.2938136830926	Moran's I	ARI
MouseBrainSerialSections	section2	spatialde	2000	0	heldout_clustering	heldout_nmi	0.8067141957462148	273.2938136830926	Moran's I	NMI
MouseBrainSerialSections	section2	somde	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.5408320493066255	270.9901908878237	Moran's I	Jaccard
MouseBrainSerialSections	section2	somde	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8974676655364977	270.9901908878237	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	somde	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4602016303273773	270.9901908878237	Moran's I	RankSpearman
MouseBrainSerialSections	section2	somde	2000	0	heldout_clustering	heldout_ari	0.704464950904976	270.9901908878237	Moran's I	ARI
MouseBrainSerialSections	section2	somde	2000	0	heldout_clustering	heldout_nmi	0.8028983317344415	270.9901908878237	Moran's I	NMI
MouseBrainSerialSections	section2	wilcoxon	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.122334455667789	35.18799910042435	Moran's I	Jaccard
MouseBrainSerialSections	section2	wilcoxon	2000	0	spatial_reproducibility	heldout_moran_percentile	0.5228683187076186	35.18799910042435	Moran's I	MeanReferencePercentile
MouseBrainSerialSections	section2	wilcoxon	2000	0	spatial_reproducibility	heldout_rank_spearman	0.0195049224780685	35.18799910042435	Moran's I	RankSpearman
MouseBrainSerialSections	section2	wilcoxon	2000	0	heldout_clustering	heldout_ari	0.6933972330512995	35.18799910042435	Moran's I	ARI
MouseBrainSerialSections	section2	wilcoxon	2000	0	heldout_clustering	heldout_nmi	0.7652949308574414	35.18799910042435	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	all_features	2000	0	spatial_reproducibility	heldout_topn_jaccard		0.0020099272951483	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	all_features	2000	0	spatial_reproducibility	heldout_moran_percentile		0.0020099272951483	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	all_features	2000	0	spatial_reproducibility	heldout_rank_spearman		0.0020099272951483	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	all_features	2000	0	heldout_clustering	heldout_ari	0.1798113438030908	0.0020099272951483	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	all_features	2000	0	heldout_clustering	heldout_nmi	0.2404719693404045	0.0020099272951483	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	random	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.0582010582010582	0.0018823128193616	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	random	2000	0	spatial_reproducibility	heldout_moran_percentile	0.5153509056376523	0.0018823128193616	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	random	2000	0	spatial_reproducibility	heldout_rank_spearman	0.0172968853992839	0.0018823128193616	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	random	2000	0	heldout_clustering	heldout_ari	0.1049261822085874	0.0018823128193616	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	random	2000	0	heldout_clustering	heldout_nmi	0.1812058556501153	0.0018823128193616	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.1682242990654205	0.7381784087046981	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_moran_percentile	0.6923841200722658	0.7381784087046981	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_rank_spearman	0.214701284325897	0.7381784087046981	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	scanpy_seurat_v3_batch	2000	0	heldout_clustering	heldout_ari	0.1876381558429804	0.7381784087046981	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	scanpy_seurat_v3_batch	2000	0	heldout_clustering	heldout_nmi	0.2421941773007798	0.7381784087046981	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.119194180190263	1.2169416146352887	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_moran_percentile	0.6617757678232269	1.2169416146352887	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_rank_spearman	0.1828656527880306	1.2169416146352887	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	scanpy_cell_ranger_batch	2000	0	heldout_clustering	heldout_ari	0.1042712165302065	1.2169416146352887	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	scanpy_cell_ranger_batch	2000	0	heldout_clustering	heldout_nmi	0.19213636258719	1.2169416146352887	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	seurat_vst	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.2364760432766615	17.042715630494058	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	seurat_vst	2000	0	spatial_reproducibility	heldout_moran_percentile	0.7232980265900774	17.042715630494058	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	seurat_vst	2000	0	spatial_reproducibility	heldout_rank_spearman	0.2495672945403642	17.042715630494058	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	seurat_vst	2000	0	heldout_clustering	heldout_ari	0.1763894791882495	17.042715630494058	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	seurat_vst	2000	0	heldout_clustering	heldout_nmi	0.2270297916115785	17.042715630494058	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	triku	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.2638230647709321	65.11575154680759	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	triku	2000	0	spatial_reproducibility	heldout_moran_percentile	0.77350488720063	65.11575154680759	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	triku	2000	0	spatial_reproducibility	heldout_rank_spearman	0.302942520602479	65.11575154680759	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	triku	2000	0	heldout_clustering	heldout_ari	0.2000070858931374	65.11575154680759	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	triku	2000	0	heldout_clustering	heldout_nmi	0.2582257174899406	65.11575154680759	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	singleCellHaystack	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.2554927809165097	65.94043320044875	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	singleCellHaystack	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8317034789456618	65.94043320044875	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	singleCellHaystack	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3645766280395456	65.94043320044875	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	singleCellHaystack	2000	0	heldout_clustering	heldout_ari	0.1125630883823596	65.94043320044875	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	singleCellHaystack	2000	0	heldout_clustering	heldout_nmi	0.1800361727493183	65.94043320044875	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	scsegindex	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.1689070718877849	188.9926537424326	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	scsegindex	2000	0	spatial_reproducibility	heldout_moran_percentile	0.7942743317737527	188.9926537424326	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	scsegindex	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3211239134549185	188.9926537424326	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	scsegindex	2000	0	heldout_clustering	heldout_ari	0.1223053830573404	188.9926537424326	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	scsegindex	2000	0	heldout_clustering	heldout_nmi	0.1777982535671945	188.9926537424326	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	morans_i	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.3986013986013986	1.7235243124887347	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	morans_i	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8762678000648538	1.7235243124887347	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	morans_i	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4193581965087988	1.7235243124887347	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	morans_i	2000	0	heldout_clustering	heldout_ari	0.1913565297951608	1.7235243124887347	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	morans_i	2000	0	heldout_clustering	heldout_nmi	0.2421433802816254	1.7235243124887347	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	sparkx	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.3071895424836601	132.50187830161303	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	sparkx	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8552939963867143	132.50187830161303	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	sparkx	2000	0	spatial_reproducibility	heldout_rank_spearman	0.3961580631817412	132.50187830161303	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	sparkx	2000	0	heldout_clustering	heldout_ari	0.1443249575047762	132.50187830161303	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	sparkx	2000	0	heldout_clustering	heldout_nmi	0.1985453084859411	132.50187830161303	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	nnsvg	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.3855213023900242	10280.545144095086	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	nnsvg	2000	0	spatial_reproducibility	heldout_moran_percentile	0.879120350210775	10280.545144095086	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	nnsvg	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4224894885486208	10280.545144095086	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	nnsvg	2000	0	heldout_clustering	heldout_ari	0.2021630283249838	10280.545144095086	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	nnsvg	2000	0	heldout_clustering	heldout_nmi	0.2470690091029537	10280.545144095086	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	spatialde	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.3831258644536653	2160.090603022836	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	spatialde	2000	0	spatial_reproducibility	heldout_moran_percentile	0.8733043266780933	2160.090603022836	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	spatialde	2000	0	spatial_reproducibility	heldout_rank_spearman	0.4157914224137126	2160.090603022836	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	spatialde	2000	0	heldout_clustering	heldout_ari	0.1837042542196204	2160.090603022836	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	spatialde	2000	0	heldout_clustering	heldout_nmi	0.2366375323831348	2160.090603022836	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	somde	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.1976047904191616	2395.1542932325974	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	somde	2000	0	spatial_reproducibility	heldout_moran_percentile	0.7398165562607124	2395.1542932325974	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	somde	2000	0	spatial_reproducibility	heldout_rank_spearman	0.2676617582624208	2395.1542932325974	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	somde	2000	0	heldout_clustering	heldout_ari	0.2132980039091615	2395.1542932325974	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	somde	2000	0	heldout_clustering	heldout_nmi	0.2586371234894085	2395.1542932325974	Moran's I	NMI
STOmics0212	GSM5907080_AD_4_LS	wilcoxon	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.1074197120708748	54.76505677867681	Moran's I	Jaccard
STOmics0212	GSM5907080_AD_4_LS	wilcoxon	2000	0	spatial_reproducibility	heldout_moran_percentile	0.5654209014684763	54.76505677867681	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907080_AD_4_LS	wilcoxon	2000	0	spatial_reproducibility	heldout_rank_spearman	0.0683281402467834	54.76505677867681	Moran's I	RankSpearman
STOmics0212	GSM5907080_AD_4_LS	wilcoxon	2000	0	heldout_clustering	heldout_ari	0.1994486873516295	54.76505677867681	Moran's I	ARI
STOmics0212	GSM5907080_AD_4_LS	wilcoxon	2000	0	heldout_clustering	heldout_nmi	0.260328487943368	54.76505677867681	Moran's I	NMI
STOmics0212	GSM5907093_HE_3	all_features	2000	0	spatial_reproducibility	heldout_topn_jaccard		0.0018045790493488	Moran's I	Jaccard
STOmics0212	GSM5907093_HE_3	all_features	2000	0	spatial_reproducibility	heldout_moran_percentile		0.0018045790493488	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907093_HE_3	all_features	2000	0	spatial_reproducibility	heldout_rank_spearman		0.0018045790493488	Moran's I	RankSpearman
STOmics0212	GSM5907093_HE_3	all_features	2000	0	heldout_clustering	heldout_ari	0.1972910559092218	0.0018045790493488	Moran's I	ARI
STOmics0212	GSM5907093_HE_3	all_features	2000	0	heldout_clustering	heldout_nmi	0.275240106452456	0.0018045790493488	Moran's I	NMI
STOmics0212	GSM5907093_HE_3	random	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.0520778537611783	0.0013945130631327	Moran's I	Jaccard
STOmics0212	GSM5907093_HE_3	random	2000	0	spatial_reproducibility	heldout_moran_percentile	0.5093799277342845	0.0013945130631327	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907093_HE_3	random	2000	0	spatial_reproducibility	heldout_rank_spearman	0.0106626093748878	0.0013945130631327	Moran's I	RankSpearman
STOmics0212	GSM5907093_HE_3	random	2000	0	heldout_clustering	heldout_ari	0.1098873128319989	0.0013945130631327	Moran's I	ARI
STOmics0212	GSM5907093_HE_3	random	2000	0	heldout_clustering	heldout_nmi	0.169930061314594	0.0013945130631327	Moran's I	NMI
STOmics0212	GSM5907093_HE_3	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.1232799775344004	0.7860076129436493	Moran's I	Jaccard
STOmics0212	GSM5907093_HE_3	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_moran_percentile	0.6619392226803168	0.7860076129436493	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907093_HE_3	scanpy_seurat_v3_batch	2000	0	spatial_reproducibility	heldout_rank_spearman	0.1797488777116258	0.7860076129436493	Moran's I	RankSpearman
STOmics0212	GSM5907093_HE_3	scanpy_seurat_v3_batch	2000	0	heldout_clustering	heldout_ari	0.2331046382855319	0.7860076129436493	Moran's I	ARI
STOmics0212	GSM5907093_HE_3	scanpy_seurat_v3_batch	2000	0	heldout_clustering	heldout_nmi	0.3518749079989564	0.7860076129436493	Moran's I	NMI
STOmics0212	GSM5907093_HE_3	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.1123470522803114	1.4025378059595823	Moran's I	Jaccard
STOmics0212	GSM5907093_HE_3	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_moran_percentile	0.6549950433131052	1.4025378059595823	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907093_HE_3	scanpy_cell_ranger_batch	2000	0	spatial_reproducibility	heldout_rank_spearman	0.174850803543719	1.4025378059595823	Moran's I	RankSpearman
STOmics0212	GSM5907093_HE_3	scanpy_cell_ranger_batch	2000	0	heldout_clustering	heldout_ari	0.1882387216295044	1.4025378059595823	Moran's I	ARI
STOmics0212	GSM5907093_HE_3	scanpy_cell_ranger_batch	2000	0	heldout_clustering	heldout_nmi	0.281913846548842	1.4025378059595823	Moran's I	NMI
STOmics0212	GSM5907093_HE_3	seurat_vst	2000	0	spatial_reproducibility	heldout_topn_jaccard	0.136040897472309	18.268975565209985	Moran's I	Jaccard
STOmics0212	GSM5907093_HE_3	seurat_vst	2000	0	spatial_reproducibility	heldout_moran_percentile	0.6439414925649696	18.268975565209985	Moran's I	MeanReferencePercentile
STOmics0212	GSM5907093_HE_3	seurat_vst	2000	0	spatial_reproducibility	heldout_rank_spearman	0.16102627229198	18.268975565209985	Moran's I	RankSpearman
