dataset	fs_method	n_features	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	MethodGroup	NFeatures	Dataset	Integrator	Method
STOmics0224	Brennecke	500	cellcharter	0.3497659697812409	NA	1	0.7240153412240029	NA	1	0.5368906555026219	NA	1	0.6720383788874335	NA	1	0.5373710248087261	NA	1	0.6047047018480798	NA	1	NA	NA	0	0.5707976786753508	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	CellCharter	Brennecke
STOmics0224	Brennecke	500	scvi	0.8670023122261357	NA	1	0.5048031167508802	NA	1	0.6859027144885079	NA	1	0.2943047294310888	NA	1	0.5457311678670953	NA	1	0.420017948649092	NA	1	NA	NA	0	0.5529603315688	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	scVI	Brennecke
STOmics0224	Brennecke	5000	cellcharter	0.22573088044822712	NA	1	0.8485122623371656	NA	1	0.5371215713926963	NA	1	0.7104474320940092	NA	1	0.773449041235339	NA	1	0.7419482366646741	NA	1	NA	NA	0	0.6395349040286853	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	CellCharter	Brennecke
STOmics0224	Brennecke	5000	scvi	0.7402271757780927	NA	1	0.5248811551890757	NA	1	0.6325541654835842	NA	1	0.4555761523579606	NA	1	0.9051504322298368	NA	1	0.6803632922938987	NA	1	NA	NA	0	0.6564587288887415	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	scVI	Brennecke
STOmics0224	anticor	100	cellcharter	0.4150670694469799	NA	1	0.720537122114087	NA	1	0.5678020957805334	NA	1	0.6779157128320511	NA	1	0.7958946823218689	NA	1	0.73690519757696	NA	1	NA	NA	0	0.6523536466787467	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	CellCharter	Anticor
STOmics0224	anticor	100	scvi	0.8501609213513355	NA	1	0.4809257512622559	NA	1	0.6655433363067957	NA	1	0.31026002020436455	NA	1	0.6193468723776073	NA	1	0.4648034462909859	NA	1	NA	NA	0	0.5651733912988908	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	scVI	Anticor
STOmics0224	anticor	1000	cellcharter	0.3116677685786983	NA	1	0.811537009142718	NA	1	0.5616023888607081	NA	1	0.7171268999800859	NA	1	0.7483736050220935	NA	1	0.7327502525010897	NA	1	NA	NA	0	0.6471763206808989	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	CellCharter	Anticor
STOmics0224	anticor	1000	scvi	0.7475625976365128	NA	1	0.5430328505902484	NA	1	0.6452977241133806	NA	1	0.4507938111405383	NA	1	0.7443361690513336	NA	1	0.5975649900959359	NA	1	NA	NA	0	0.6214313571046582	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	scVI	Anticor
STOmics0224	anticor	10000	cellcharter	0.3302239454508522	NA	1	0.760320964156718	NA	1	0.5452724548037851	NA	1	0.7311183987382055	NA	1	0.6874649215491632	NA	1	0.7092916601436843	NA	1	NA	NA	0	0.6272820574737347	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	CellCharter	Anticor
STOmics0224	anticor	10000	scvi	0.5214195309045977	NA	1	0.3403899267704833	NA	1	0.4309047288375405	NA	1	0.5405408110339427	NA	1	0.6277130763357603	NA	1	0.5841269436848515	NA	1	NA	NA	0	0.507515836261196	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	scVI	Anticor
STOmics0224	anticor	200	cellcharter	0.40607123337767936	NA	1	0.7196731806441241	NA	1	0.5628722070109018	NA	1	0.7011149523125976	NA	1	0.7719496130651538	NA	1	0.7365322826888756	NA	1	NA	NA	0	0.6497022448498887	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	CellCharter	Anticor
STOmics0224	anticor	200	scvi	0.7958381925134397	NA	1	0.4439971899747912	NA	1	0.6199176912441154	NA	1	0.41213412860497406	NA	1	0.7074433905651792	NA	1	0.5597887595850767	NA	1	NA	NA	0	0.5898532254145961	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	scVI	Anticor
STOmics0224	anticor	2000	cellcharter	0.3223431450870953	0.02883827168941217	3	0.7928946147656352	0.01826129427103094	3	0.5576188799263652	0.00540816659240646	3	0.7087380220140966	0.00648771604432974	3	0.7016605510274326	0.03417388091836929	3	0.7051992865207647	0.02032296005517749	3	NA	NA	0	0.6314090832235649	0.01110759764634143	3	NA	NA	0	expression_driven	2000	STOmics-0224	CellCharter	Anticor
STOmics0224	anticor	2000	scvi	0.7436431360228554	0.00876897175171008	3	0.5343995957210077	0.00866618738483544	3	0.6390213658719315	0.00836862098827477	3	0.482858592555087	0.00191413717780841	3	0.8169474478527358	0.106417140213611	3	0.6499030202039114	0.05389610065586078	3	NA	NA	0	0.6444621930379215	0.03071519290929521	3	NA	NA	0	expression_driven	2000	STOmics-0224	scVI	Anticor
STOmics0224	anticor	500	cellcharter	0.35337718288777054	NA	1	0.7916151482432625	NA	1	0.5724961655655165	NA	1	0.6885854403779247	NA	1	0.7158834040837767	NA	1	0.7022344222308508	NA	1	NA	NA	0	0.6373652938981836	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	CellCharter	Anticor
STOmics0224	anticor	500	scvi	0.782861057199422	NA	1	0.5291671738412892	NA	1	0.6560141155203556	NA	1	0.42178984002927855	NA	1	0.8741933512525828	NA	1	0.6479915956409307	NA	1	NA	NA	0	0.6520028555806432	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	scVI	Anticor
STOmics0224	anticor	5000	cellcharter	0.3528770051377928	NA	1	0.7978370488369922	NA	1	0.5753570269873926	NA	1	0.7235825833999775	NA	1	0.6892049237876032	NA	1	0.7063937535937903	NA	1	NA	NA	0	0.6408753902905915	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	CellCharter	Anticor
STOmics0224	anticor	5000	scvi	0.7041651843055254	NA	1	0.42490359024196	NA	1	0.5645343872737427	NA	1	0.5144714706440476	NA	1	0.7456504041009444	NA	1	0.630060937372496	NA	1	NA	NA	0	0.5972976623231194	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	scVI	Anticor
STOmics0224	dubstepr	100	cellcharter	0.5011122656524756	NA	1	0.614941534844179	NA	1	0.5580269002483274	NA	1	0.6563648925919185	NA	1	0.8099354893361839	NA	1	0.7331501909640512	NA	1	NA	NA	0	0.6455885456061893	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	CellCharter	DUBStepR
STOmics0224	dubstepr	100	scvi	0.8632856458860709	NA	1	0.40069931502281186	NA	1	0.6319924804544415	NA	1	0.2918626806616358	NA	1	0.5458897419385388	NA	1	0.4188762113000873	NA	1	NA	NA	0	0.5254343458772643	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	scVI	DUBStepR
STOmics0224	dubstepr	1000	cellcharter	0.46930339786979747	NA	1	0.6613824235231958	NA	1	0.5653429106964967	NA	1	0.7089606081911025	NA	1	0.6041762406252144	NA	1	0.6565684244081584	NA	1	NA	NA	0	0.6109556675523276	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	CellCharter	DUBStepR
STOmics0224	dubstepr	1000	scvi	0.6306650079921534	NA	1	0.30102701269777477	NA	1	0.4658460103449641	NA	1	0.5742391947392809	NA	1	0.6458588184732429	NA	1	0.6100490066062618	NA	1	NA	NA	0	0.5379475084756129	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	scVI	DUBStepR
STOmics0224	dubstepr	10000	cellcharter	0.4206417189343688	NA	1	0.7467588965256191	NA	1	0.5837003077299939	NA	1	0.6993078145035204	NA	1	0.6996167500984135	NA	1	0.699462282300967	NA	1	NA	NA	0	0.6415812950154804	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	CellCharter	DUBStepR
STOmics0224	dubstepr	10000	scvi	0.6130149523372206	NA	1	0.3297729141973235	NA	1	0.4713939332672721	NA	1	0.5285132371174931	NA	1	0.6938783710696158	NA	1	0.6111958040935545	NA	1	NA	NA	0	0.5412948686804133	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	scVI	DUBStepR
STOmics0224	dubstepr	200	cellcharter	0.5380645017569935	NA	1	0.6036002067397136	NA	1	0.5708323542483535	NA	1	0.6528595400271581	NA	1	0.6802209665260919	NA	1	0.6665402532766249	NA	1	NA	NA	0	0.6186863037624892	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	CellCharter	DUBStepR
STOmics0224	dubstepr	200	scvi	0.6569020359965787	NA	1	0.32162550329219414	NA	1	0.4892637696443865	NA	1	0.4429873791728787	NA	1	0.5339428394498056	NA	1	0.4884651093113421	NA	1	NA	NA	0	0.4888644394778643	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	scVI	DUBStepR
STOmics0224	dubstepr	2000	cellcharter	0.4140398965613103	0.00749567702477396	3	0.7340779555132261	0.03543549851723886	3	0.5740589260372682	0.02100035813308461	3	0.695433060887082	0.00690503304025202	3	0.6946038633487234	0.00508305273230755	3	0.6950184621179027	0.00420536752325317	3	NA	NA	0	0.6345386940775855	0.0121275055842074	3	NA	NA	0	expression_driven	2000	STOmics-0224	CellCharter	DUBStepR
STOmics0224	dubstepr	2000	scvi	0.6591909816927066	0.07287291855968986	3	0.35986437216548506	0.02618700094902211	3	0.5095276769290958	0.04406411056454759	3	0.533841012483264	0.00483842923415094	3	0.7090335971094763	0.01894725444933122	3	0.6214373047963702	0.01076703899689852	3	NA	NA	0	0.565482490862733	0.02738406021218834	3	NA	NA	0	expression_driven	2000	STOmics-0224	scVI	DUBStepR
STOmics0224	dubstepr	500	cellcharter	0.5011101098731974	NA	1	0.6522497471330373	NA	1	0.5766799285031173	NA	1	0.6831251193424159	NA	1	0.7127616749168524	NA	1	0.6979433971296342	NA	1	NA	NA	0	0.6373116628163757	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	CellCharter	DUBStepR
STOmics0224	dubstepr	500	scvi	0.7822083900352799	NA	1	0.42655813528048014	NA	1	0.60438326265788	NA	1	0.4926370289679823	NA	1	0.6822005386926948	NA	1	0.5874187838303385	NA	1	NA	NA	0	0.5959010232441093	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	scVI	DUBStepR
STOmics0224	dubstepr	5000	cellcharter	0.4206417189343688	NA	1	0.7467588965256191	NA	1	0.5837003077299939	NA	1	0.6993078145035204	NA	1	0.6996167500984135	NA	1	0.699462282300967	NA	1	NA	NA	0	0.6415812950154804	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	CellCharter	DUBStepR
STOmics0224	dubstepr	5000	scvi	0.6130149523372206	NA	1	0.3297729141973235	NA	1	0.4713939332672721	NA	1	0.5285132371174931	NA	1	0.6938783710696158	NA	1	0.6111958040935545	NA	1	NA	NA	0	0.5412948686804133	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	scVI	DUBStepR
STOmics0224	hotspot	100	cellcharter	0.30215163556666097	NA	1	0.7375036521174851	NA	1	0.519827643842073	NA	1	0.6934070465261989	NA	1	0.8069321796702844	NA	1	0.7501696130982416	NA	1	NA	NA	0	0.6349986284701573	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	CellCharter	Hotspot
STOmics0224	hotspot	100	scvi	0.8420783195278408	NA	1	0.5335179003262431	NA	1	0.687798109927042	NA	1	0.2859151987442814	NA	1	0.6910977046614101	NA	1	0.48850645170284573	NA	1	NA	NA	0	0.5881522808149439	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	scVI	Hotspot
STOmics0224	hotspot	1000	cellcharter	0.2744166795984506	NA	1	0.8575221797021411	NA	1	0.5659694296502958	NA	1	0.7066309263930023	NA	1	0.7586187488502995	NA	1	0.7326248376216509	NA	1	NA	NA	0	0.6492971336359734	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	CellCharter	Hotspot
STOmics0224	hotspot	1000	scvi	0.778662384646612	NA	1	0.5850459170823173	NA	1	0.6818541508644647	NA	1	0.37393167951121414	NA	1	0.752241407221554	NA	1	0.5630865433663841	NA	1	NA	NA	0	0.6224703471154244	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	scVI	Hotspot
STOmics0224	hotspot	10000	cellcharter	0.29475056888835977	NA	1	0.7752157150988481	NA	1	0.534983141993604	NA	1	0.7180970154067715	NA	1	0.6684238244731805	NA	1	0.693260419939976	NA	1	NA	NA	0	0.61412178096679	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	CellCharter	Hotspot
STOmics0224	hotspot	10000	scvi	0.5277447428227807	NA	1	0.3413226177932411	NA	1	0.4345336803080109	NA	1	0.463671135198426	NA	1	0.6162099021556924	NA	1	0.5399405186770592	NA	1	NA	NA	0	0.487237099492535	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	scVI	Hotspot
STOmics0224	hotspot	200	cellcharter	0.29509214387274285	NA	1	0.8376692232458873	NA	1	0.566380683559315	NA	1	0.6777184066369607	NA	1	0.6494100721224725	NA	1	0.6635642393797165	NA	1	NA	NA	0	0.6149724614695158	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	CellCharter	Hotspot
STOmics0224	hotspot	200	scvi	0.7895249555619486	NA	1	0.6050340321768741	NA	1	0.6972794938694113	NA	1	0.34185445105918627	NA	1	0.7468154095898267	NA	1	0.5443349303245065	NA	1	NA	NA	0	0.620807212096959	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	scVI	Hotspot
STOmics0224	hotspot	2000	cellcharter	0.2437096260113897	0.01645590574687993	3	0.8376577253054216	0.03142490293020391	3	0.5406836756584057	0.01318541452438032	3	0.710666416487913	0.00752592748308098	3	0.6935839638028259	0.0364567874441955	3	0.7021251901453694	0.02179449110138856	3	NA	NA	0	0.6214044329018876	0.01203233728260277	3	NA	NA	0	expression_driven	2000	STOmics-0224	CellCharter	Hotspot
STOmics0224	hotspot	2000	scvi	0.7744704376926487	0.01792516061749032	3	0.5593113761019614	0.03383826879495318	3	0.6668909068973049	0.00941588285124145	3	0.4337750870625597	0.0225576227434947	3	0.8960040463758565	0.03872066759986483	3	0.6648895667192082	0.02878157096283424	3	NA	NA	0	0.6658902368082565	0.01889089905040173	3	NA	NA	0	expression_driven	2000	STOmics-0224	scVI	Hotspot
STOmics0224	hotspot	500	cellcharter	0.2692888202106389	NA	1	0.8444759063817692	NA	1	0.556882363296204	NA	1	0.699854665933628	NA	1	0.8603597320943388	NA	1	0.7801071990139834	NA	1	NA	NA	0	0.6684947811550936	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	CellCharter	Hotspot
STOmics0224	hotspot	500	scvi	0.796872527271353	NA	1	0.6217935446758439	NA	1	0.7093330359735985	NA	1	0.35706098407600634	NA	1	0.789371268207365	NA	1	0.5732161261416857	NA	1	NA	NA	0	0.6412745810576421	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	scVI	Hotspot
STOmics0224	hotspot	5000	cellcharter	0.2232421645627666	NA	1	0.7713421026438785	NA	1	0.4972921336033226	NA	1	0.7250130721171382	NA	1	0.7461663386873831	NA	1	0.7355897054022607	NA	1	NA	NA	0	0.6164409195027916	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	CellCharter	Hotspot
STOmics0224	hotspot	5000	scvi	0.6922872853285114	NA	1	0.5005300726140852	NA	1	0.5964086789712983	NA	1	0.4891430888737832	NA	1	0.7384463233020848	NA	1	0.613794706087934	NA	1	NA	NA	0	0.6051016925296162	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	scVI	Hotspot
STOmics0224	morans_i	100	cellcharter	0.534750566135367	NA	1	0.613718731759808	NA	1	0.5742346489475875	NA	1	0.6756899091405647	NA	1	0.8664324001464291	NA	1	0.7710611546434969	NA	1	NA	NA	0	0.6726479017955422	NA	1	NA	NA	0	spatially_informed	100	STOmics-0224	CellCharter	Moran's I
STOmics0224	morans_i	100	scvi	0.8144148815600758	NA	1	0.39170741167385575	NA	1	0.6030611466169657	NA	1	0.35856120248968154	NA	1	0.5518508247604743	NA	1	0.4552060136250779	NA	1	NA	NA	0	0.5291335801210219	NA	1	NA	NA	0	spatially_informed	100	STOmics-0224	scVI	Moran's I
STOmics0224	morans_i	1000	cellcharter	0.34483986928809723	NA	1	0.7869881561272835	NA	1	0.5659140127076904	NA	1	0.6995233097540338	NA	1	0.6916863528837303	NA	1	0.6956048313188821	NA	1	NA	NA	0	0.6307594220132862	NA	1	NA	NA	0	spatially_informed	1000	STOmics-0224	CellCharter	Moran's I
STOmics0224	morans_i	1000	scvi	0.7415629814123634	NA	1	0.4897021799422112	NA	1	0.6156325806772873	NA	1	0.5008417129284063	NA	1	0.7469008434224316	NA	1	0.623871278175419	NA	1	NA	NA	0	0.6197519294263532	NA	1	NA	NA	0	spatially_informed	1000	STOmics-0224	scVI	Moran's I
STOmics0224	morans_i	10000	cellcharter	0.4253478694108742	NA	1	0.8135891322953019	NA	1	0.6194685008530881	NA	1	0.7072505486688757	NA	1	0.6851093000293274	NA	1	0.6961799243491016	NA	1	NA	NA	0	0.6578242126010949	NA	1	NA	NA	0	spatially_informed	10000	STOmics-0224	CellCharter	Moran's I
STOmics0224	morans_i	10000	scvi	0.48638157342675115	NA	1	0.33456238320518267	NA	1	0.41047197831596693	NA	1	0.5093246736758963	NA	1	0.5953681450012795	NA	1	0.5523464093385879	NA	1	NA	NA	0	0.4814091938272774	NA	1	NA	NA	0	spatially_informed	10000	STOmics-0224	scVI	Moran's I
STOmics0224	morans_i	200	cellcharter	0.4947666972310292	NA	1	0.6321483389112379	NA	1	0.5634575180711335	NA	1	0.695806604381688	NA	1	0.7552328022308916	NA	1	0.7255197033062898	NA	1	NA	NA	0	0.6444886106887117	NA	1	NA	NA	0	spatially_informed	200	STOmics-0224	CellCharter	Moran's I
STOmics0224	morans_i	200	scvi	0.7474784610035097	NA	1	0.40948312599953673	NA	1	0.5784807935015233	NA	1	0.49420092080364225	NA	1	0.6801823422185092	NA	1	0.5871916315110757	NA	1	NA	NA	0	0.5828362125062995	NA	1	NA	NA	0	spatially_informed	200	STOmics-0224	scVI	Moran's I
STOmics0224	morans_i	2000	cellcharter	0.36026741171254506	0.01422975478919926	3	0.8021991426629119	0.02934973247182788	3	0.5812332771877284	0.02138264498243614	3	0.7206603449805239	0.00554696184991001	3	0.6873462477452152	0.03603288449256881	3	0.7040032963628696	0.01696843053267401	3	NA	NA	0	0.6426182867752991	0.0177582261159746	3	NA	NA	0	spatially_informed	2000	STOmics-0224	CellCharter	Moran's I
STOmics0224	morans_i	2000	scvi	0.7315992808828992	0.02875241674717246	3	0.5291121385144301	0.04146014340575608	3	0.6303557096986646	0.03338436095143349	3	0.5127016649587985	0.01164140808095744	3	0.8026462111246752	0.06121937429797031	3	0.6576739380417368	0.02489226374507091	3	NA	NA	0	0.6440148238702007	0.02895073871470499	3	NA	NA	0	spatially_informed	2000	STOmics-0224	scVI	Moran's I
STOmics0224	morans_i	500	cellcharter	0.39371876469159617	NA	1	0.752614853927263	NA	1	0.5731668093094295	NA	1	0.709704322499039	NA	1	0.7374334035471144	NA	1	0.7235688630230768	NA	1	NA	NA	0	0.6483678361662532	NA	1	NA	NA	0	spatially_informed	500	STOmics-0224	CellCharter	Moran's I
STOmics0224	morans_i	500	scvi	0.7425686596513547	NA	1	0.4492362944646078	NA	1	0.5959024770579813	NA	1	0.4955529694789065	NA	1	0.676894396433426	NA	1	0.5862236829561662	NA	1	NA	NA	0	0.5910630800070737	NA	1	NA	NA	0	spatially_informed	500	STOmics-0224	scVI	Moran's I
STOmics0224	morans_i	5000	cellcharter	0.3704471899222856	NA	1	0.7772183230220102	NA	1	0.5738327564721479	NA	1	0.7233421130656623	NA	1	0.638825577746303	NA	1	0.6810838454059827	NA	1	NA	NA	0	0.6274583009390653	NA	1	NA	NA	0	spatially_informed	5000	STOmics-0224	CellCharter	Moran's I
STOmics0224	morans_i	5000	scvi	0.7057652820387458	NA	1	0.369026915550107	NA	1	0.5373960987944264	NA	1	0.5177857111600054	NA	1	0.6449572211663845	NA	1	0.581371466163195	NA	1	NA	NA	0	0.5593837824788107	NA	1	NA	NA	0	spatially_informed	5000	STOmics-0224	scVI	Moran's I
STOmics0224	nbumi	100	cellcharter	0.4736023079282181	NA	1	0.6068664427230582	NA	1	0.5402343753256382	NA	1	0.6722803447246729	NA	1	0.8747160251447478	NA	1	0.7734981849347103	NA	1	NA	NA	0	0.6568662801301743	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	CellCharter	NBumi
STOmics0224	nbumi	100	scvi	0.8943916880785057	NA	1	0.468599213139793	NA	1	0.6814954506091493	NA	1	0.2457054907503168	NA	1	0.4392533560223034	NA	1	0.3424794233863101	NA	1	NA	NA	0	0.5119874369977298	NA	1	NA	NA	0	expression_driven	100	STOmics-0224	scVI	NBumi
STOmics0224	nbumi	1000	cellcharter	0.4590740356165199	NA	1	0.7042805911560913	NA	1	0.5816773133863056	NA	1	0.7040134672669144	NA	1	0.6623463257436333	NA	1	0.6831798965052738	NA	1	NA	NA	0	0.6324286049457897	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	CellCharter	NBumi
STOmics0224	nbumi	1000	scvi	0.6247517427269738	NA	1	0.42014771124701694	NA	1	0.5224497269869953	NA	1	0.5475645764401356	NA	1	0.6982550626607391	NA	1	0.6229098195504373	NA	1	NA	NA	0	0.5726797732687163	NA	1	NA	NA	0	expression_driven	1000	STOmics-0224	scVI	NBumi
STOmics0224	nbumi	10000	cellcharter	0.4236150920794101	NA	1	0.7853045492429607	NA	1	0.6044598206611854	NA	1	0.7319576565746434	NA	1	0.709945242730307	NA	1	0.7209514496524752	NA	1	NA	NA	0	0.6627056351568303	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	CellCharter	NBumi
STOmics0224	nbumi	10000	scvi	0.203780829858668	NA	1	0.3830572067928875	NA	1	0.29341901832577777	NA	1	0.5519949126381162	NA	1	0.5733665412923821	NA	1	0.5626807269652492	NA	1	NA	NA	0	0.4280498726455135	NA	1	NA	NA	0	expression_driven	10000	STOmics-0224	scVI	NBumi
STOmics0224	nbumi	200	cellcharter	0.4802398850606261	NA	1	0.6505547952836656	NA	1	0.5653973401721458	NA	1	0.6650238854300133	NA	1	0.7032251942486187	NA	1	0.6841245398393161	NA	1	NA	NA	0	0.624760940005731	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	CellCharter	NBumi
STOmics0224	nbumi	200	scvi	0.8444332808891741	NA	1	0.4414902801115889	NA	1	0.6429617805003816	NA	1	0.3663290128097844	NA	1	0.4964569771200591	NA	1	0.4313929949649218	NA	1	NA	NA	0	0.5371773877326517	NA	1	NA	NA	0	expression_driven	200	STOmics-0224	scVI	NBumi
STOmics0224	nbumi	2000	cellcharter	0.4247876321983328	0.02055016562411519	3	0.7912067438691017	0.02718944078360709	3	0.6079971880337173	0.02006498975425981	3	0.7073030038083146	0.00236779319605252	3	0.7305759176992676	0.02261813688451156	3	0.718939460753791	0.01192443037069153	3	NA	NA	0	0.6634683243937541	0.00407480668699366	3	NA	NA	0	expression_driven	2000	STOmics-0224	CellCharter	NBumi
STOmics0224	nbumi	2000	scvi	0.6663866913649984	0.05218425808026891	3	0.45154825397427784	0.01203514130601951	3	0.5589674726696381	0.03150989046573353	3	0.4773427908225485	0.03251220400091174	3	0.7168332251591968	0.03577477927837663	3	0.5970880079908726	0.03001731754827672	3	NA	NA	0	0.5780277403302553	0.02655180749871672	3	NA	NA	0	expression_driven	2000	STOmics-0224	scVI	NBumi
STOmics0224	nbumi	500	cellcharter	0.4489607079331163	NA	1	0.7159274892764864	NA	1	0.5824440986048014	NA	1	0.7049755779736978	NA	1	0.824963956140639	NA	1	0.7649697670571685	NA	1	NA	NA	0	0.6737069328309849	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	CellCharter	NBumi
STOmics0224	nbumi	500	scvi	0.6597443118304918	NA	1	0.3805562023889403	NA	1	0.5201502571097161	NA	1	0.45865719139283834	NA	1	0.6356930920862027	NA	1	0.5471751417395205	NA	1	NA	NA	0	0.5336626994246183	NA	1	NA	NA	0	expression_driven	500	STOmics-0224	scVI	NBumi
STOmics0224	nbumi	5000	cellcharter	0.43267693310950217	NA	1	0.7467919040296154	NA	1	0.5897344185695588	NA	1	0.6918230394659695	NA	1	0.7007173307826333	NA	1	0.6962701851243014	NA	1	NA	NA	0	0.6430023018469301	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	CellCharter	NBumi
STOmics0224	nbumi	5000	scvi	0.35348334966160566	NA	1	0.4838117060832411	NA	1	0.4186475278724234	NA	1	0.5926626657754958	NA	1	0.6884690694529323	NA	1	0.6405658676142141	NA	1	NA	NA	0	0.5296066977433187	NA	1	NA	NA	0	expression_driven	5000	STOmics-0224	scVI	NBumi
STOmics0224	nnsvg	100	cellcharter	0.5109513423915674	NA	1	0.6179412576595058	NA	1	0.5644463000255366	NA	1	0.6570148933765777	NA	1	0.72707239262829	NA	1	0.6920436430024339	NA	1	NA	NA	0	0.6282449715139853	NA	1	NA	NA	0	spatially_informed	100	STOmics-0224	CellCharter	nnSVG
STOmics0224	nnsvg	100	scvi	0.8689451763519467	NA	1	0.43065383882652586	NA	1	0.6497995075892362	NA	1	0.2897534504722669	NA	1	0.4500225889823653	NA	1	0.3698880197273161	NA	1	NA	NA	0	0.5098437636582762	NA	1	NA	NA	0	spatially_informed	100	STOmics-0224	scVI	nnSVG
STOmics0224	nnsvg	1000	cellcharter	0.3704767327036106	NA	1	0.7341231427339278	NA	1	0.5522999377187692	NA	1	0.7158113790050056	NA	1	0.7252858265657838	NA	1	0.7205486027853947	NA	1	NA	NA	0	0.6364242702520819	NA	1	NA	NA	0	spatially_informed	1000	STOmics-0224	CellCharter	nnSVG
STOmics0224	nnsvg	1000	scvi	0.7423151634704632	NA	1	0.39488940076842705	NA	1	0.5686022821194452	NA	1	0.5231300510522924	NA	1	0.7735365100575528	NA	1	0.6483332805549226	NA	1	NA	NA	0	0.6084677813371839	NA	1	NA	NA	0	spatially_informed	1000	STOmics-0224	scVI	nnSVG
STOmics0224	nnsvg	10000	cellcharter	0.41035398821747	NA	1	0.7788427328216043	NA	1	0.5945983605195372	NA	1	0.6890192038598095	NA	1	0.6699273448846872	NA	1	0.6794732743722484	NA	1	NA	NA	0	0.6370358174458928	NA	1	NA	NA	0	spatially_informed	10000	STOmics-0224	CellCharter	nnSVG
STOmics0224	nnsvg	10000	scvi	0.6745982595749402	NA	1	0.4216846644016011	NA	1	0.5481414619882706	NA	1	0.4364854291773999	NA	1	0.6746597756868964	NA	1	0.5555726024321481	NA	1	NA	NA	0	0.5518570322102094	NA	1	NA	NA	0	spatially_informed	10000	STOmics-0224	scVI	nnSVG
STOmics0224	nnsvg	200	cellcharter	0.4567505558981117	NA	1	0.6754009621032561	NA	1	0.5660757590006839	NA	1	0.6786344479467817	NA	1	0.7582150930201964	NA	1	0.7184247704834891	NA	1	NA	NA	0	0.6422502647420865	NA	1	NA	NA	0	spatially_informed	200	STOmics-0224	CellCharter	nnSVG
STOmics0224	nnsvg	200	scvi	0.8152399384794798	NA	1	0.47837470788947656	NA	1	0.6468073231844782	NA	1	0.3925302382986078	NA	1	0.5970776026553065	NA	1	0.4948039204769571	NA	1	NA	NA	0	0.5708056218307177	NA	1	NA	NA	0	spatially_informed	200	STOmics-0224	scVI	nnSVG
